"panel","lineage","drawn_in_4c","cluster","n_cells","gp","color","mean_loading","proportion"
"d","gdT",FALSE,"gdT.K",2112,"GP3","#00FF00FF",0.0016379082912359,0.0011720656539845
"d","gdT",FALSE,"gdT.Q",945,"GP3","#00FF00FF",0.00011526677640639,5.51256107783783e-05
"d","gdT",FALSE,"gdT.R",1479,"GP3","#00FF00FF",0.000894243573088764,0.000292007945604705
"d","gdT",FALSE,"gdT.S",1526,"GP3","#00FF00FF",0.0010012605697157,0.00033482519109961
"d","gdT",FALSE,"gdT.T",218,"GP3","#00FF00FF",0.00396536215505268,0.0012669235134135
"d","gdT",FALSE,"gdT.U",1518,"GP3","#00FF00FF",0.00163328241955281,0.000710282149367014
"d","gdT",FALSE,"gdT.V",1883,"GP3","#00FF00FF",0.00016113471072732,7.36250433962446e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP3","#00FF00FF",0.347003601384594,0.11358871041625
"d","gdT",FALSE,"gdT.P",2313,"GP3","#00FF00FF",0.258261109546009,0.0859620812162267
"d","gdT",FALSE,"gdT.A",2231,"GP6","#000033FF",0.0144456486139109,0.00718901215376897
"d","gdT",FALSE,"gdT.B",5563,"GP6","#000033FF",0.00247672622952142,0.00105625117511823
"d","gdT",FALSE,"gdT.C",1319,"GP6","#000033FF",0.00212064714082917,0.00087531718335722
"d","gdT",FALSE,"gdT.D",4354,"GP6","#000033FF",0.00183694296692071,0.000717393248364124
"d","gdT",FALSE,"gdT.E",636,"GP6","#000033FF",0.00913651471679752,0.00336797666177283
"d","gdT",FALSE,"gdT.F",6349,"GP6","#000033FF",0.000909119109250517,0.000422429155841674
"d","gdT",FALSE,"gdT.G",1411,"GP6","#000033FF",0.00249655324885729,0.00184120490246091
"d","gdT",FALSE,"gdT.H",567,"GP6","#000033FF",0.00783676567624893,0.00505803223270037
"d","gdT",FALSE,"gdT.I",3705,"GP6","#000033FF",0.00137916912460878,0.000758467909945318
"d","gdT",FALSE,"gdT.K",2112,"GP6","#000033FF",0.000565087946756883,0.00040436951044103
"d","gdT",FALSE,"gdT.Q",945,"GP6","#000033FF",0.172233399514358,0.0823695399547849
"d","gdT",FALSE,"gdT.R",1479,"GP6","#000033FF",0.420748144340026,0.137391875036185
"d","gdT",FALSE,"gdT.S",1526,"GP6","#000033FF",0.384045678965643,0.128426277574441
"d","gdT",FALSE,"gdT.T",218,"GP6","#000033FF",0.431635127999922,0.137906368068185
"d","gdT",FALSE,"gdT.U",1518,"GP6","#000033FF",0.305572722850131,0.132887520110177
"d","gdT",FALSE,"gdT.V",1883,"GP6","#000033FF",0.239076452830283,0.109237880126504
"d","gdT",FALSE,"gdT.Z",3331,"GP6","#000033FF",0.0990311098532382,0.032417000902685
"d","gdT",FALSE,"gdT.P",2313,"GP6","#000033FF",0.0732832359027268,0.0243922884383637
"d","gdT",FALSE,"gdT.A",2231,"GP7","#FF00B6FF",0.000491145506604024,0.000244423155416172
"d","gdT",FALSE,"gdT.B",5563,"GP7","#FF00B6FF",0.000264664989004438,0.000112871863800065
"d","gdT",FALSE,"gdT.C",1319,"GP7","#FF00B6FF",3.53315040248778e-05,1.45834127665096e-05
"d","gdT",FALSE,"gdT.D",4354,"GP7","#FF00B6FF",0.000549418328807846,0.000214567902603403
"d","gdT",FALSE,"gdT.E",636,"GP7","#FF00B6FF",0.000237080350406849,8.73944947154937e-05
"d","gdT",FALSE,"gdT.F",6349,"GP7","#FF00B6FF",0.000214011287742186,9.94419836758806e-05
"d","gdT",FALSE,"gdT.G",1411,"GP7","#FF00B6FF",0.000109275373933751,8.0590451774727e-05
"d","gdT",FALSE,"gdT.H",567,"GP7","#FF00B6FF",5.72326133505144e-05,3.69392699804623e-05
"d","gdT",FALSE,"gdT.I",3705,"GP7","#FF00B6FF",0.00124185546392109,0.000682952874573366
"d","gdT",FALSE,"gdT.K",2112,"GP7","#FF00B6FF",0.000766631236361195,0.00054859124055879
"d","gdT",FALSE,"gdT.Q",945,"GP7","#FF00B6FF",7.04614042324321e-05,3.3697723365843e-05
"d","gdT",FALSE,"gdT.R",1479,"GP7","#FF00B6FF",0.000237295419061923,7.74868837830624e-05
"d","gdT",FALSE,"gdT.S",1526,"GP7","#FF00B6FF",0.000247006127333469,8.2599751042515e-05
"d","gdT",FALSE,"gdT.T",218,"GP7","#FF00B6FF",2.07285103930081e-05,6.62270839032335e-06
"d","gdT",FALSE,"gdT.U",1518,"GP7","#FF00B6FF",0.000201958618924377,8.78278001498824e-05
"d","gdT",FALSE,"gdT.V",1883,"GP7","#FF00B6FF",8.80692660212476e-05,4.02402654488423e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP7","#FF00B6FF",0.0432604575770764,0.0141609469428843
"d","gdT",FALSE,"gdT.P",2313,"GP7","#FF00B6FF",0.0153394873796025,0.00510574070659975
"d","gdT",FALSE,"gdT.A",2231,"GP8","#005300FF",6.21180706273797e-06,3.09136388849218e-06
"d","gdT",FALSE,"gdT.B",5563,"GP8","#005300FF",2.75182538547228e-05,1.17357290542642e-05
"d","gdT",FALSE,"gdT.C",1319,"GP8","#005300FF",1.53211936021752e-08,6.32396770369019e-09
"d","gdT",FALSE,"gdT.D",4354,"GP8","#005300FF",0.000258165712074044,0.000100823129588775
"d","gdT",FALSE,"gdT.E",636,"GP8","#005300FF",0.00197130465363525,0.000726678418684237
"d","gdT",FALSE,"gdT.F",6349,"GP8","#005300FF",0.000279924094608069,0.000130068874124223
"d","gdT",FALSE,"gdT.G",1411,"GP8","#005300FF",0.0003782027195586,0.000278924033242261
"d","gdT",FALSE,"gdT.H",567,"GP8","#005300FF",1.4861606274511e-08,9.59202899150087e-09
"d","gdT",FALSE,"gdT.I",3705,"GP8","#005300FF",0.000381290991420525,0.000209689280439582
"d","gdT",FALSE,"gdT.K",2112,"GP8","#005300FF",1.43429381547779e-08,1.02636181026682e-08
"d","gdT",FALSE,"gdT.Q",945,"GP8","#005300FF",2.00136441929714e-08,9.57139944773824e-09
"d","gdT",FALSE,"gdT.R",1479,"GP8","#005300FF",0.000944433930637456,0.000308397197524443
"d","gdT",FALSE,"gdT.S",1526,"GP8","#005300FF",8.791344233912e-05,2.93985761766075e-05
"d","gdT",FALSE,"gdT.T",218,"GP8","#005300FF",0.000406271992992627,0.000129802908445039
"d","gdT",FALSE,"gdT.U",1518,"GP8","#005300FF",0.00132421516819839,0.00057587492807881
"d","gdT",FALSE,"gdT.V",1883,"GP8","#005300FF",5.62019085434942e-05,2.56795567931285e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP8","#005300FF",0.420961761394312,0.137798292065381
"d","gdT",FALSE,"gdT.P",2313,"GP8","#005300FF",0.13531594821409,0.0450398457231056
"d","gdT",FALSE,"gdT.A",2231,"GP13","#FFD300FF",9.8559158327995e-05,4.9048887040135e-05
"d","gdT",FALSE,"gdT.B",5563,"GP13","#FFD300FF",7.35113126747685e-05,3.13504211614909e-05
"d","gdT",FALSE,"gdT.C",1319,"GP13","#FFD300FF",0.000120427845974442,4.97077335057775e-05
"d","gdT",FALSE,"gdT.D",4354,"GP13","#FFD300FF",3.44220935379431e-05,1.34430833963636e-05
"d","gdT",FALSE,"gdT.E",636,"GP13","#FFD300FF",0.00466859460627525,0.00172097546653161
"d","gdT",FALSE,"gdT.F",6349,"GP13","#FFD300FF",3.37123837737481e-05,1.56647172785703e-05
"d","gdT",FALSE,"gdT.G",1411,"GP13","#FFD300FF",0.000358070958101259,0.000264076884315076
"d","gdT",FALSE,"gdT.H",567,"GP13","#FFD300FF",0.00293695707897246,0.00189558093034762
"d","gdT",FALSE,"gdT.I",3705,"GP13","#FFD300FF",0.000320160575751595,0.000176070880941512
"d","gdT",FALSE,"gdT.K",2112,"GP13","#FFD300FF",0.000193972181836458,0.000138803944870076
"d","gdT",FALSE,"gdT.Q",945,"GP13","#FFD300FF",0.203578612658321,0.0973601909767874
"d","gdT",FALSE,"gdT.R",1479,"GP13","#FFD300FF",0.17068899782197,0.0557371001495272
"d","gdT",FALSE,"gdT.S",1526,"GP13","#FFD300FF",0.300084786729306,0.10034944858685
"d","gdT",FALSE,"gdT.T",218,"GP13","#FFD300FF",0.199927967119241,0.063876496680027
"d","gdT",FALSE,"gdT.U",1518,"GP13","#FFD300FF",0.274875864656237,0.119538064954256
"d","gdT",FALSE,"gdT.V",1883,"GP13","#FFD300FF",0.278209087326919,0.127118210813911
"d","gdT",FALSE,"gdT.Z",3331,"GP13","#FFD300FF",0.000954367531330034,0.000312404184608938
"d","gdT",FALSE,"gdT.P",2313,"GP13","#FFD300FF",0.0315230543509548,0.010492432883386
"d","gdT",FALSE,"gdT.A",2231,"GP15","#009FFFFF",0.0418650314167155,0.0208345244797704
"d","gdT",FALSE,"gdT.B",5563,"GP15","#009FFFFF",0.0499463269396662,0.0213006451395542
"d","gdT",FALSE,"gdT.C",1319,"GP15","#009FFFFF",0.0507209791762951,0.0209355643260649
"d","gdT",FALSE,"gdT.D",4354,"GP15","#009FFFFF",0.0363397774369378,0.014192008924488
"d","gdT",FALSE,"gdT.E",636,"GP15","#009FFFFF",0.044405735511132,0.0163692048320556
"d","gdT",FALSE,"gdT.F",6349,"GP15","#009FFFFF",0.0678785142680362,0.0315402714454792
"d","gdT",FALSE,"gdT.G",1411,"GP15","#009FFFFF",0.0694145148459225,0.0511931179896752
"d","gdT",FALSE,"gdT.H",567,"GP15","#009FFFFF",0.0515441998067537,0.0332678345636204
"d","gdT",FALSE,"gdT.I",3705,"GP15","#009FFFFF",0.0672982190473537,0.037010355461929
"d","gdT",FALSE,"gdT.K",2112,"GP15","#009FFFFF",0.0477852006661988,0.0341944617835398
"d","gdT",FALSE,"gdT.Q",945,"GP15","#009FFFFF",0.0591714684146796,0.0282983825756742
"d","gdT",FALSE,"gdT.R",1479,"GP15","#009FFFFF",0.0701325012615544,0.0229011963069183
"d","gdT",FALSE,"gdT.S",1526,"GP15","#009FFFFF",0.0515273060071176,0.0172309193056309
"d","gdT",FALSE,"gdT.T",218,"GP15","#009FFFFF",0.0922375197955135,0.0294696620582255
"d","gdT",FALSE,"gdT.U",1518,"GP15","#009FFFFF",0.0354843939887164,0.0154314595746352
"d","gdT",FALSE,"gdT.V",1883,"GP15","#009FFFFF",0.0430831837853051,0.0196854002562446
"d","gdT",FALSE,"gdT.Z",3331,"GP15","#009FFFFF",0.044884002947833,0.0146924008650646
"d","gdT",FALSE,"gdT.P",2313,"GP15","#009FFFFF",0.125900736256144,0.0419059971292556
"d","gdT",FALSE,"gdT.A",2231,"GP17","#9A4D42FF",0.0177324194780699,0.00882470441796675
"d","gdT",FALSE,"gdT.B",5563,"GP17","#9A4D42FF",0.0178674985645222,0.00761996466555232
"d","gdT",FALSE,"gdT.C",1319,"GP17","#9A4D42FF",0.0183087845453674,0.00755712414875348
"d","gdT",FALSE,"gdT.D",4354,"GP17","#9A4D42FF",0.0262875734589136,0.0102662565223314
"d","gdT",FALSE,"gdT.E",636,"GP17","#9A4D42FF",0.0246419029919213,0.00908369950150435
"d","gdT",FALSE,"gdT.F",6349,"GP17","#9A4D42FF",0.0182524503972671,0.00848114084821739
"d","gdT",FALSE,"gdT.G",1411,"GP17","#9A4D42FF",0.0197070159142386,0.0145338996197175
"d","gdT",FALSE,"gdT.H",567,"GP17","#9A4D42FF",0.0198135741257392,0.012788145098777
"d","gdT",FALSE,"gdT.I",3705,"GP17","#9A4D42FF",0.0198928262304343,0.0109399710772838
"d","gdT",FALSE,"gdT.K",2112,"GP17","#9A4D42FF",0.0191799489980995,0.0137249195123643
"d","gdT",FALSE,"gdT.Q",945,"GP17","#9A4D42FF",0.0151447242204349,0.00724286909679977
"d","gdT",FALSE,"gdT.R",1479,"GP17","#9A4D42FF",0.0369923172074994,0.0120795394856556
"d","gdT",FALSE,"gdT.S",1526,"GP17","#9A4D42FF",0.0625350636929568,0.0209119536759206
"d","gdT",FALSE,"gdT.T",218,"GP17","#9A4D42FF",0.0302673250603854,0.0096703363545927
"d","gdT",FALSE,"gdT.U",1518,"GP17","#9A4D42FF",0.0386932901829877,0.0168269449228377
"d","gdT",FALSE,"gdT.V",1883,"GP17","#9A4D42FF",0.0231842207339674,0.0105932436899647
"d","gdT",FALSE,"gdT.Z",3331,"GP17","#9A4D42FF",0.0188688898347086,0.00617657238933198
"d","gdT",FALSE,"gdT.P",2313,"GP17","#9A4D42FF",0.023147662518978,0.00770468789869313
"d","gdT",FALSE,"gdT.A",2231,"GP21","#00FFBEFF",0.00230262190075489,0.00114592132707151
"d","gdT",FALSE,"gdT.B",5563,"GP21","#00FFBEFF",0.000455856011326261,0.000194409233410151
"d","gdT",FALSE,"gdT.C",1319,"GP21","#00FFBEFF",0.00160092318118886,0.000660796198834662
"d","gdT",FALSE,"gdT.D",4354,"GP21","#00FFBEFF",0.000577295958435006,0.000225455134071697
"d","gdT",FALSE,"gdT.E",636,"GP21","#00FFBEFF",0.0071716095933442,0.00264365729016147
"d","gdT",FALSE,"gdT.F",6349,"GP21","#00FFBEFF",0.00160303288935968,0.000744861507527777
"d","gdT",FALSE,"gdT.G",1411,"GP21","#00FFBEFF",0.000852512131119487,0.000628726631784462
"d","gdT",FALSE,"gdT.H",567,"GP21","#00FFBEFF",0.000307575998971994,0.000198516758197881
"d","gdT",FALSE,"gdT.I",3705,"GP21","#00FFBEFF",0.00123839361887718,0.000681049048328884
"d","gdT",FALSE,"gdT.K",2112,"GP21","#00FFBEFF",0.000815202117454995,0.000583347924933868
"d","gdT",FALSE,"gdT.Q",945,"GP21","#00FFBEFF",0.00111065609229901,0.000531164290019266
"d","gdT",FALSE,"gdT.R",1479,"GP21","#00FFBEFF",0.00310054395028878,0.00101245733984274
"d","gdT",FALSE,"gdT.S",1526,"GP21","#00FFBEFF",0.00496041768603092,0.00165878178957031
"d","gdT",FALSE,"gdT.T",218,"GP21","#00FFBEFF",0.0036409006465357,0.00116325885473561
"d","gdT",FALSE,"gdT.U",1518,"GP21","#00FFBEFF",0.000957984066327466,0.000416608281301852
"d","gdT",FALSE,"gdT.V",1883,"GP21","#00FFBEFF",0.000783276310438667,0.000357891555996816
"d","gdT",FALSE,"gdT.Z",3331,"GP21","#00FFBEFF",0.00117326686802093,0.00038405904140719
"d","gdT",FALSE,"gdT.P",2313,"GP21","#00FFBEFF",0.149201240749241,0.0496615584026336
"d","gdT",FALSE,"gdT.A",2231,"GP23","#783FC1FF",0.0445880392758542,0.0221896548112189
"d","gdT",FALSE,"gdT.B",5563,"GP23","#783FC1FF",0.0410921100001479,0.0175245810208627
"d","gdT",FALSE,"gdT.C",1319,"GP23","#783FC1FF",0.0526672645878545,0.0217389120549989
"d","gdT",FALSE,"gdT.D",4354,"GP23","#783FC1FF",0.0269204598315386,0.0105134217413278
"d","gdT",FALSE,"gdT.E",636,"GP23","#783FC1FF",0.0360310449323063,0.0132820580049184
"d","gdT",FALSE,"gdT.F",6349,"GP23","#783FC1FF",0.0395327674475718,0.0183692031231533
"d","gdT",FALSE,"gdT.G",1411,"GP23","#783FC1FF",0.0423059099670808,0.0312005557542633
"d","gdT",FALSE,"gdT.H",567,"GP23","#783FC1FF",0.0480340783718859,0.0310023199250927
"d","gdT",FALSE,"gdT.I",3705,"GP23","#783FC1FF",0.040278677263234,0.0221510789460814
"d","gdT",FALSE,"gdT.K",2112,"GP23","#783FC1FF",0.0526903374602198,0.0377045132285017
"d","gdT",FALSE,"gdT.Q",945,"GP23","#783FC1FF",0.144827571189087,0.0692628749432508
"d","gdT",FALSE,"gdT.R",1479,"GP23","#783FC1FF",0.278355495462391,0.090894716857735
"d","gdT",FALSE,"gdT.S",1526,"GP23","#783FC1FF",0.0428211457169426,0.0143195475098461
"d","gdT",FALSE,"gdT.T",218,"GP23","#783FC1FF",0.255550387111981,0.0816477238734805
"d","gdT",FALSE,"gdT.U",1518,"GP23","#783FC1FF",0.0683229684985869,0.0297123047033093
"d","gdT",FALSE,"gdT.V",1883,"GP23","#783FC1FF",0.119753430002196,0.0547172700466827
"d","gdT",FALSE,"gdT.Z",3331,"GP23","#783FC1FF",0.0740177089961674,0.0242290745090037
"d","gdT",FALSE,"gdT.P",2313,"GP23","#783FC1FF",0.0712064547923894,0.023701032883902
"d","gdT",FALSE,"gdT.A",2231,"GP28","#1F9698FF",1.15602643219375e-08,5.75307367169104e-09
"d","gdT",FALSE,"gdT.B",5563,"GP28","#1F9698FF",4.49373231400991e-06,1.9164451770097e-06
"d","gdT",FALSE,"gdT.C",1319,"GP28","#1F9698FF",1.29410487966008e-08,5.34154040256783e-09
"d","gdT",FALSE,"gdT.D",4354,"GP28","#1F9698FF",2.28460911166109e-06,8.92223210720714e-07
"d","gdT",FALSE,"gdT.E",636,"GP28","#1F9698FF",9.47656766066658e-05,3.49332975474301e-05
"d","gdT",FALSE,"gdT.F",6349,"GP28","#1F9698FF",8.14504555926052e-06,3.78465779113029e-06
"d","gdT",FALSE,"gdT.G",1411,"GP28","#1F9698FF",0.000132542620967452,9.7750017397783e-05
"d","gdT",FALSE,"gdT.H",567,"GP28","#1F9698FF",1.29283031828764e-08,8.34422986657572e-09
"d","gdT",FALSE,"gdT.I",3705,"GP28","#1F9698FF",1.2030052433184e-08,6.61587368997828e-09
"d","gdT",FALSE,"gdT.K",2112,"GP28","#1F9698FF",1.3270188456562e-08,9.49597251266241e-09
"d","gdT",FALSE,"gdT.Q",945,"GP28","#1F9698FF",6.64747772438968e-05,3.17911440848041e-05
"d","gdT",FALSE,"gdT.R",1479,"GP28","#1F9698FF",1.50189202033259e-08,4.90430590250254e-09
"d","gdT",FALSE,"gdT.S",1526,"GP28","#1F9698FF",1.85400087032962e-05,6.19984661818074e-06
"d","gdT",FALSE,"gdT.T",218,"GP28","#1F9698FF",5.56387777786058e-08,1.77764534660436e-08
"d","gdT",FALSE,"gdT.U",1518,"GP28","#1F9698FF",2.37738781063607e-05,1.03387883430465e-05
"d","gdT",FALSE,"gdT.V",1883,"GP28","#1F9698FF",1.26552526285779e-08,5.7823886595498e-09
"d","gdT",FALSE,"gdT.Z",3331,"GP28","#1F9698FF",0.000243517514895321,7.97134103806384e-05
"d","gdT",FALSE,"gdT.P",2313,"GP28","#1F9698FF",0.000218489883116051,7.27242483793323e-05
"d","gdT",FALSE,"gdT.A",2231,"GP29","#FFACFDFF",0.241743493164003,0.120305910582445
"d","gdT",FALSE,"gdT.B",5563,"GP29","#FFACFDFF",0.140873449298477,0.0600783988924068
"d","gdT",FALSE,"gdT.C",1319,"GP29","#FFACFDFF",0.15913091359635,0.0656827910652576
"d","gdT",FALSE,"gdT.D",4354,"GP29","#FFACFDFF",0.13444162893433,0.0525043611224576
"d","gdT",FALSE,"gdT.E",636,"GP29","#FFACFDFF",0.210714054362667,0.0776751353660323
"d","gdT",FALSE,"gdT.F",6349,"GP29","#FFACFDFF",0.366731482907875,0.170404591839516
"d","gdT",FALSE,"gdT.G",1411,"GP29","#FFACFDFF",0.12741580264511,0.0939689952892247
"d","gdT",FALSE,"gdT.H",567,"GP29","#FFACFDFF",0.101693298516135,0.0656352381829073
"d","gdT",FALSE,"gdT.I",3705,"GP29","#FFACFDFF",0.519159709571413,0.285509567188247
"d","gdT",FALSE,"gdT.K",2112,"GP29","#FFACFDFF",0.138634755416152,0.0992052095598138
"d","gdT",FALSE,"gdT.Q",945,"GP29","#FFACFDFF",0.0539490890539751,0.0258008124956345
"d","gdT",FALSE,"gdT.R",1479,"GP29","#FFACFDFF",0.0551298875989192,0.018002215172287
"d","gdT",FALSE,"gdT.S",1526,"GP29","#FFACFDFF",0.0934967165846798,0.0312656434743459
"d","gdT",FALSE,"gdT.T",218,"GP29","#FFACFDFF",0.0597922460636676,0.0191034764280843
"d","gdT",FALSE,"gdT.U",1518,"GP29","#FFACFDFF",0.0483012251259268,0.0210052453811979
"d","gdT",FALSE,"gdT.V",1883,"GP29","#FFACFDFF",0.0431440163926076,0.0197131956538491
"d","gdT",FALSE,"gdT.Z",3331,"GP29","#FFACFDFF",0.122554923471498,0.0401173234420147
"d","gdT",FALSE,"gdT.P",2313,"GP29","#FFACFDFF",0.155052469361978,0.0516091369215479
"d","gdT",FALSE,"gdT.A",2231,"GP30","#B1CC71FF",0.0439969512955918,0.0218954943489492
"d","gdT",FALSE,"gdT.B",5563,"GP30","#B1CC71FF",0.053624277632901,0.0228691833556277
"d","gdT",FALSE,"gdT.C",1319,"GP30","#B1CC71FF",0.0319408644503826,0.0131838941832501
"d","gdT",FALSE,"gdT.D",4354,"GP30","#B1CC71FF",0.0505893398053608,0.0197569829162425
"d","gdT",FALSE,"gdT.E",636,"GP30","#B1CC71FF",0.0643301274246392,0.0237138968776269
"d","gdT",FALSE,"gdT.F",6349,"GP30","#B1CC71FF",0.0406759639191982,0.0189003981179087
"d","gdT",FALSE,"gdT.G",1411,"GP30","#B1CC71FF",0.13846653777517,0.102118898643609
"d","gdT",FALSE,"gdT.H",567,"GP30","#B1CC71FF",0.251078367514181,0.162051862756268
"d","gdT",FALSE,"gdT.I",3705,"GP30","#B1CC71FF",0.0593058752206495,0.0326150016147174
"d","gdT",FALSE,"gdT.K",2112,"GP30","#B1CC71FF",0.0530849930912786,0.037986923613009
"d","gdT",FALSE,"gdT.Q",945,"GP30","#B1CC71FF",0.067712687578621,0.032383166915823
"d","gdT",FALSE,"gdT.R",1479,"GP30","#B1CC71FF",0.053143297241815,0.017353510293221
"d","gdT",FALSE,"gdT.S",1526,"GP30","#B1CC71FF",0.117175698661671,0.0391839815561343
"d","gdT",FALSE,"gdT.T",218,"GP30","#B1CC71FF",0.0403270688042984,0.0128843998851678
"d","gdT",FALSE,"gdT.U",1518,"GP30","#B1CC71FF",0.052350507796787,0.0227661981499424
"d","gdT",FALSE,"gdT.V",1883,"GP30","#B1CC71FF",0.0425633514334498,0.0194478804860388
"d","gdT",FALSE,"gdT.Z",3331,"GP30","#B1CC71FF",0.0433385879075609,0.014186522249448
"d","gdT",FALSE,"gdT.P",2313,"GP30","#B1CC71FF",0.0491288513009374,0.0163525135976338
"d","gdT",FALSE,"gdT.A",2231,"GP49","#F1085CFF",0.158184768877932,0.0787221298536571
"d","gdT",FALSE,"gdT.B",5563,"GP49","#F1085CFF",0.148035412892609,0.0631327665380055
"d","gdT",FALSE,"gdT.C",1319,"GP49","#F1085CFF",0.203353998943231,0.0839362881982423
"d","gdT",FALSE,"gdT.D",4354,"GP49","#F1085CFF",0.33455543329717,0.130656102760366
"d","gdT",FALSE,"gdT.E",636,"GP49","#F1085CFF",0.448218696707115,0.165226036040243
"d","gdT",FALSE,"gdT.F",6349,"GP49","#F1085CFF",0.137860701168273,0.064058030488728
"d","gdT",FALSE,"gdT.G",1411,"GP49","#F1085CFF",0.200183525464965,0.147635099971013
"d","gdT",FALSE,"gdT.H",567,"GP49","#F1085CFF",0.233668821637192,0.150815333830901
"d","gdT",FALSE,"gdT.I",3705,"GP49","#F1085CFF",0.140807589703267,0.0774365060535772
"d","gdT",FALSE,"gdT.K",2112,"GP49","#F1085CFF",0.165882388809503,0.118703258030287
"d","gdT",FALSE,"gdT.Q",945,"GP49","#F1085CFF",0.229404488068062,0.10971125344451
"d","gdT",FALSE,"gdT.R",1479,"GP49","#F1085CFF",0.30527220282928,0.0996841481236483
"d","gdT",FALSE,"gdT.S",1526,"GP49","#F1085CFF",0.150620248024989,0.050367961002157
"d","gdT",FALSE,"gdT.T",218,"GP49","#F1085CFF",0.257259405271954,0.082193750997122
"d","gdT",FALSE,"gdT.U",1518,"GP49","#F1085CFF",0.276318042929384,0.120165239698415
"d","gdT",FALSE,"gdT.V",1883,"GP49","#F1085CFF",0.257564144222597,0.117685203952088
"d","gdT",FALSE,"gdT.Z",3331,"GP49","#F1085CFF",0.208965620642423,0.0684031383979694
"d","gdT",FALSE,"gdT.P",2313,"GP49","#F1085CFF",0.186572080151246,0.0621004236171478
"d","gdT",FALSE,"gdT.A",2231,"GP62","#FE8F42FF",0.320370302999519,0.159435277952996
"d","gdT",FALSE,"gdT.B",5563,"GP62","#FE8F42FF",0.49725553159917,0.212064915906008
"d","gdT",FALSE,"gdT.C",1319,"GP62","#FE8F42FF",0.448078467609657,0.184948629425332
"d","gdT",FALSE,"gdT.D",4354,"GP62","#FE8F42FF",0.499288710743073,0.194990457799537
"d","gdT",FALSE,"gdT.E",636,"GP62","#FE8F42FF",0.256629045298034,0.0946006942568333
"d","gdT",FALSE,"gdT.F",6349,"GP62","#FE8F42FF",0.0274884952871413,0.0127727398328233
"d","gdT",FALSE,"gdT.G",1411,"GP62","#FE8F42FF",0.00188850356806022,0.00139276902241879
"d","gdT",FALSE,"gdT.H",567,"GP62","#FE8F42FF",0.00292016808469331,0.00188474491996697
"d","gdT",FALSE,"gdT.I",3705,"GP62","#FE8F42FF",0.00447526532688199,0.00246115220995378
"d","gdT",FALSE,"gdT.K",2112,"GP62","#FE8F42FF",0.000136565351879163,9.7724371577054e-05
"d","gdT",FALSE,"gdT.Q",945,"GP62","#FE8F42FF",9.20064740863541e-05,4.40015175031312e-05
"d","gdT",FALSE,"gdT.R",1479,"GP62","#FE8F42FF",0.000315671683770416,0.00010308001380987
"d","gdT",FALSE,"gdT.S",1526,"GP62","#FE8F42FF",0.000210609207560848,7.04284881496147e-05
"d","gdT",FALSE,"gdT.T",218,"GP62","#FE8F42FF",0.00179781051513176,0.0005743960640216
"d","gdT",FALSE,"gdT.U",1518,"GP62","#FE8F42FF",0.00061117799032967,0.000265789193234585
"d","gdT",FALSE,"gdT.V",1883,"GP62","#FE8F42FF",0.000138961152298715,6.34935875839844e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP62","#FE8F42FF",0.00210504537172879,0.000689068897810537
"d","gdT",FALSE,"gdT.P",2313,"GP62","#FE8F42FF",0.103303907268799,0.034384653896223
"d","gdT",FALSE,"gdT.A",2231,"GP68","#DD00FFFF",0.00135831491173408,0.000675978121169199
"d","gdT",FALSE,"gdT.B",5563,"GP68","#DD00FFFF",0.00112973905174381,0.000481800607090893
"d","gdT",FALSE,"gdT.C",1319,"GP68","#DD00FFFF",0.00114188577178081,0.000471324162434705
"d","gdT",FALSE,"gdT.D",4354,"GP68","#DD00FFFF",0.00145526696597484,0.000568334844770799
"d","gdT",FALSE,"gdT.E",636,"GP68","#DD00FFFF",0.00298707535661881,0.001101120109789
"d","gdT",FALSE,"gdT.F",6349,"GP68","#DD00FFFF",0.00145973892212813,0.000678278868356621
"d","gdT",FALSE,"gdT.G",1411,"GP68","#DD00FFFF",0.00147548040683041,0.00108816495693999
"d","gdT",FALSE,"gdT.H",567,"GP68","#DD00FFFF",0.00284789828513262,0.00183810029758958
"d","gdT",FALSE,"gdT.I",3705,"GP68","#DD00FFFF",0.00152103780934057,0.000836487960478087
"d","gdT",FALSE,"gdT.K",2112,"GP68","#DD00FFFF",0.00741662527754392,0.00530723960724522
"d","gdT",FALSE,"gdT.Q",945,"GP68","#DD00FFFF",0.00275733226828733,0.00131867681345033
"d","gdT",FALSE,"gdT.R",1479,"GP68","#DD00FFFF",0.00191588659166056,0.000625617141099505
"d","gdT",FALSE,"gdT.S",1526,"GP68","#DD00FFFF",0.00347581906576863,0.00116232658922552
"d","gdT",FALSE,"gdT.T",218,"GP68","#DD00FFFF",0.00386283176467837,0.00123416530437094
"d","gdT",FALSE,"gdT.U",1518,"GP68","#DD00FFFF",0.00374939765394299,0.00163053871920292
"d","gdT",FALSE,"gdT.V",1883,"GP68","#DD00FFFF",0.00274738595123238,0.00125532487055517
"d","gdT",FALSE,"gdT.Z",3331,"GP68","#DD00FFFF",0.00149412160931486,0.0004890881423995
"d","gdT",FALSE,"gdT.P",2313,"GP68","#DD00FFFF",0.00152478185651537,0.000507522878753268
"d","gdT",FALSE,"gdT.A",2231,"GP69","#201A01FF",0.00711271405747014,0.00353970868128385
