"gp","CD4.A","CD4.B","CD4.C","CD4.D","CD4.E","CD4.F","CD4.G","CD4.H","CD4.I","CD4.P","CD4.Q","CD4.R","CD4.S","CD4.T","CD4.wN","CD4.wZ","CD4.X","CD4.Y","CD8.A","CD8.B","CD8.C","CD8.D","CD8.E","CD8.F","CD8.G","CD8.H","CD8.I","CD8.J","CD8.K","CD8.P","CD8.Q","CD8.R","CD8.T","CD8.wV","CD8.wY","CD8aa.A","CD8aa.B","CD8aa.C","CD8aa.D","CD8aa.E","CD8aa.P","DN.A","DN.B","DN.C","DN.D","DN.E","DN.H","DN.I","DN.J","DN.P","gdT.A","gdT.B","gdT.C","gdT.D","gdT.E","gdT.F","gdT.G","gdT.H","gdT.I","gdT.K","gdT.P","gdT.Q","gdT.R","gdT.S","gdT.T","gdT.U","gdT.V","gdT.Z","Treg.A","Treg.B","Treg.C","Treg.D","Treg.E","Treg.F","Treg.P","Tz.A","Tz.B","Tz.C","Tz.D","Tz.P"
"GP44",-0.000789376209854869,-0.000646941786086363,-0.000740424450624602,-0.000810711955423418,-0.000602476075513518,-0.000450686847716067,-0.000455256880746766,-0.000259050717224125,-0.000423668684695831,0.00155050082200329,-0.000612998314358019,-0.000707250040400573,-0.000787236030849688,0.00175594171311053,-0.000821457408097433,-0.00063092396591415,0.00120402000880125,0.0123816787370286,-0.000738165120189402,-0.000561010394918226,-0.000425308433784812,-5.53086702029873e-05,-0.000617963057169425,-0.000768268050414358,-0.000683905711495862,-0.000700495061343436,-0.000729163308615933,-0.000704457358313414,-0.000384545832517108,0.000603982038521346,-0.00057842595408598,-0.000747049519670657,-0.000646318627766351,-0.000672119896875786,-0.000756513179450827,-0.000743303932878144,-0.000792315145838847,-0.000858100601440465,-0.000647758594557912,-0.000640505137615045,0.000153470145306502,0.00303600050383617,-0.000511665889094287,-0.000826484865589719,-0.000786719377556268,-0.000781024509275841,-0.000540600413525886,-0.000844269993785713,0.0036988596953298,0.000777025670090313,-0.000844448538552604,-0.000868301485715962,-0.00073214991448267,-0.000666115118871968,-0.0004326625259663,-0.000708536379908431,-0.000738135649945711,-0.000733075994798165,-0.000624234182142835,-0.000636527834849321,0.000829486945646776,0.00029662428047589,0.000237273620438207,0.00948883988764927,-3.38861755053827e-05,0.000480885487038881,-0.000506489584489439,0.000379384115690486,-0.000612726683070885,-0.000625087257650326,-9.44831511017234e-06,-0.000315275280304111,-0.000183716354447135,-0.000696556926653567,0.000830230139264793,-0.00063576596632242,-0.000871729836007969,-0.000356907310200321,-0.000169402178896759,0.000777201689138631
"GP49",-0.02050667676761,-0.0102705589363847,0.0655385747124832,0.00727328942340233,0.0250592092896169,-0.0160292030089749,-0.0117389045269082,0.0146019063992564,0.0124377173894384,-0.0439208139505844,-0.0242147733637883,-0.0185678628775528,0.00246773930042823,-0.00393628300755433,0.175281292235529,-0.097026603163885,-0.0237384888516018,-0.0763029036282977,-0.00409295216206093,-0.000169257563517433,-0.0122951593803878,-0.0360800626003777,-0.000793833263210253,-0.0100127756371916,-0.0326929940309067,0.00185782702022563,0.0463824404448565,-0.0327923849102641,-0.0625945106800819,-0.0378397044575017,-0.00626579538110281,-0.00378615128745011,-0.0577867967858526,-0.132776801000653,-0.0857158100117214,-0.0460527689564254,-0.0270058300823171,-0.0456072890911291,0.135434345955983,-0.0124936383791879,-0.0287630022328478,-0.00422398606982771,-0.00111967166626681,-0.00743195699511895,0.0153466951438416,0.0544705808543765,-0.00624931067390946,-0.00725831964551199,0.0318253964715031,-0.0104046802405368,-0.0433802072123368,-0.0535295631976604,0.00178902285296198,0.132990457206901,0.246653720616845,-0.0637042749219962,-0.00138145062530373,0.0321038455469227,-0.0607573863870022,-0.0356825872807656,-0.0149928959390232,0.0278395119777932,0.103707226739011,-0.0509447280652797,0.0556944291816844,0.0747530668391145,0.0559991681323281,0.00740064455215381,0.0189247014348897,0.0377466710367297,-0.012258628363121,0.0296086331867978,0.00733103493661347,-0.0137233762024908,-0.0562719572105346,0.0198146464503029,-0.0157725377059532,0.0681629756084612,-0.0102187072202633,-0.01731995534022
"GP56",-0.00210138686493693,-0.00206895548992529,-0.0021162670722549,-0.00211873642346718,-0.00212494885497356,-0.00194082010544608,-0.00208692593401716,-0.00156720730639106,-0.00160498288619233,0.00268648553235316,-0.00136213303042912,-0.000587236562906365,-0.00212494885563069,0.0653354829481481,-0.00212494885826913,-0.00211679160129362,0.00400920339430231,-0.000431472143162156,-0.00211542917068114,-0.00208649714182387,-0.00212494885707472,-0.00208692385855386,-0.00212325358677048,-0.00212494886081144,-0.00211410454102248,-0.00212494884712923,-0.00212494884775134,-0.00212031937902984,-0.00169742256690078,-0.00163825824727303,-0.00158677916535248,-0.00189210898220914,-0.00192789982953392,-0.00212494884165335,-0.00212494885687222,-0.00210171699511291,-0.00210756910957022,-0.00207003989178329,-0.00195069519510192,-0.00196134661058409,-0.00198124531548876,-0.00211429433284964,-0.00203175988933031,-0.00180144206843579,-0.00211964634954406,-0.000350245622199132,-0.00110217321155192,-0.00212494886132313,-0.00212494888810662,-0.00191594094912789,-0.00199315492630048,-0.00202484273804798,-0.002120822226874,-0.00207474147376089,-0.00184119189554049,-0.00205597163430782,-0.00209545758902999,-0.000739442041949767,-0.00187545700917484,-0.00212013537844513,0.00566794485796264,-0.00212494884185108,-0.000945945127377955,-0.0012534783741203,0.00712601585647601,-0.00204383675429448,-0.00210377883465953,0.0411421862518534,-0.002121232199636,-0.00192947652446102,0.000534699561013555,-0.00044476427625355,-0.00159316142166569,-0.00191776584466785,-0.000318938672327543,-0.000605418657512585,-0.00168895140800221,-0.000326903655966509,-0.000758859936400895,0.00109112390036794
"GP58",-0.0805811798074317,-0.0752711986458903,-0.0798402247096561,-0.0769567526193806,-0.0670178811171259,-0.082197143916556,-0.069442170549733,-0.0698352314915224,-0.0679692441260131,-0.0714275424280413,-0.0668180079906058,-0.0814803717020633,-0.0846032732341197,-0.0694977034339787,-0.0710345391204673,-0.0332794423113872,-0.0578445200328528,-0.0358684618962264,0.288177433224341,0.271169970890519,0.247514709258135,0.188539638917245,0.26711623880577,0.279052198265617,0.190047549005345,0.0372852292500254,0.00355378619219812,0.134992562489032,0.051746638129435,0.113839105638123,0.0902134237878131,0.0708910617648274,-0.000192872549770962,0.0385591889130234,0.200941859619125,-0.047139980278724,0.0444047522675645,-0.0557433322541833,-0.0472673007541448,-0.0706049233759827,-0.0230951916292018,0.0482450317877525,0.0355252424152581,0.0937508166340579,0.032514750513075,-0.050331605065657,-0.0264969844888196,0.0505616121961739,-0.047424412708344,-0.010983286258317,-0.0457044647102857,-0.0527708223925119,-0.0608301024705856,-0.0483592094033183,-0.0325175056013079,-0.0506780477647263,0.107110767529953,-0.0598002520839912,0.00460111551951811,0.103881418296216,-0.0461173352450098,-0.032299918690008,-0.0338510902365903,-0.042448348403272,-0.0476436181145116,-0.0597070937705541,-0.0613294975656841,-0.0557660442999192,-0.0613801050788169,-0.0451552096228174,-0.0562951839845037,-0.0509194218578123,-0.0249704671891259,-0.0716377904546427,-0.0769568790771934,-0.0591839684469331,-0.0330893550047549,-0.0784586354152968,-0.0249905781626128,-0.0611303777671629
"GP62",-0.0492973639919982,-0.0491767004306403,-0.0492464196381431,-0.0492634184147624,-0.0492342965963893,-0.0492435682262205,-0.048888552281431,-0.0489750872760343,-0.048845288687088,-0.0432516027691919,-0.0214540331219629,-0.0489956077176129,-0.0486995655019512,-0.0492676174975353,-0.0493671442981133,0.0818116764488147,-0.0484829240931623,-0.0297633811887326,-0.0492604683436231,-0.0490928615326344,-0.048640632791878,-0.0492346956627473,-0.049107374569164,-0.0493671141565347,-0.049005202765125,-0.0328705362933228,-0.0376684268566475,-0.0473702183148937,-0.0399171921360542,-0.0421444675402947,-0.00846127130002568,-0.00505842042335524,-0.0426937088747092,0.0405420709697667,-0.0468610745533536,-0.0336153004746862,-0.0483262896689741,0.443609394981407,0.437830226515153,0.155711871532452,0.0425035167335113,-0.0489161045628603,-0.0487290557967036,-0.0485701787897544,-0.0449941087176451,-0.0463878829359638,-0.0333597687351946,-0.0448226524223886,-0.0478797258892464,-0.0346599889701586,0.271002394708919,0.447887623308569,0.398710559319056,0.449920802452472,0.207261137007433,-0.0218794130034596,-0.0474794047225407,-0.0464477402059076,-0.0448926429637189,-0.0492313429387217,0.053935998978198,-0.0492759018165145,-0.0490522366068305,-0.04915729908304,-0.0475700977754691,-0.0487567303002712,-0.0492289471383022,-0.0472628629188721,-0.0490371935773204,-0.0492248166588762,-0.0486732150691791,-0.0459207865351551,-0.0487802606642785,-0.0492184660668078,-0.0482250771598185,-0.0466717735331291,-0.0406045376158133,-0.0484650004947934,-0.0490614733964809,-0.0481427579015419
"GP63",-0.0386718420512166,-0.0265777904887492,-0.037096305234715,-0.0371699266194468,-0.0399516057295535,-0.0351091579363844,-0.0347002131153486,-0.0173107706662379,-0.0306580180792874,-0.0159524874897281,0.0319992457818811,-0.00521915315419037,-0.000977728353103863,-0.013260706691569,-0.0359435383002775,-0.0343026541684423,0.0347816803950513,0.16929881793806,-0.0377782338466393,-0.0152874889257852,-0.0361396942388644,-0.0297861563300147,-0.0334251481397212,-0.0353634294277633,-0.0260402650512356,-0.00498437774625488,0.00499381916345414,0.00312792244627069,-0.0080177850671649,-0.0153152128914735,0.018594796536256,0.0226705259036958,0.0167510270636283,-0.0421772777437476,-0.0161737375330598,0.0241585722081823,0.0167412172571055,-0.00260904529269697,-0.0123664174217158,0.022679739674537,-0.00769426785054932,-0.0185499098436171,0.0629355142728622,-0.0218931866370999,-0.0182329334884539,0.184231006769496,0.0896969867799398,0.0165820453777088,0.00127240970984202,0.010144555726475,0.0173425288601353,0.000714021352103952,-0.0209516237700662,-0.0127716882811506,0.0278857406628535,0.00257476355667911,-0.0112054225662087,-0.0258798133345371,0.0212147708728035,-0.0166692294677569,0.0068661980007964,-0.0265564405786261,0.0602455316633884,0.0168315150186028,0.059055158901641,0.00136903271882997,-0.0231193431811805,0.111121312190875,-0.0311106138879399,-0.020434754083008,-0.0190878535177449,0.013488297598692,0.0176605248579063,-0.0177019020590912,-0.0301138160818903,-0.000628693279600079,-0.000635702620069942,-0.0295487530304279,0.00206073876434432,-0.0179379027306903
"GP68",-0.0164815123418161,-0.0155479527705155,-0.0143963847619153,-0.0142408702659882,0.00592771993593914,-0.00600492103048895,-0.0074431016969823,0.0153163961335121,0.0268189647772378,-0.0116627543513787,-0.0125554303772216,-0.0130116247637311,-0.0160465528398473,-0.00180853760085803,-0.00365987058604266,-0.01454619440863,-0.0136785562730949,-0.01376426228495,-0.0165728631236139,-0.0165708585367231,0.00426464726536958,-0.0134428649991142,-0.017058881448612,-0.0171703634453468,-0.0163176155202179,-0.0164064276924917,-0.0170523860033182,-0.0146204613196644,-0.0161708267922765,-0.0146767484527893,-0.0158970955982668,-0.015942679600449,-0.0157385740795037,-0.0161167339676375,-0.0154804943511368,-0.0164573733194567,-0.0154777166291362,-0.0167436216084791,-0.0164690010625315,-0.0172647263658302,-0.0166820722572801,-0.00260416921927956,-0.0142843591006028,-0.0167355278518201,-0.0160018710001926,-0.0167687018972009,-0.0157614745592203,-0.0168562500826928,-0.0144802001013476,-0.0160956792680214,-0.0165944378962722,-0.0168230137562624,-0.0168108670362254,-0.0164974858420314,-0.0149656774513874,-0.0164930138858781,-0.0164772724011758,-0.0151048545228736,-0.0164317149986657,-0.0105361275304623,-0.0164279709514909,-0.0151954205397189,-0.0160368662163457,-0.0144769337422376,-0.0140899210433279,-0.0142033551540632,-0.0152053668567739,-0.0164586311986914,0.199117451234547,0.199484938656466,0.15113451373238,0.0995509155419103,0.0889701498310321,0.150557630733025,0.0768579055591476,-0.0154879852645906,-0.0171599964453222,-0.0148499689810661,-0.0156905489505642,-0.0172166571274241
"GP69",-0.00231076903217894,-0.0019956005550584,-0.00243326262389296,-0.00234216641006503,-0.00246500578681242,-0.00172078436858972,-0.00191824670511809,-0.00146077887016653,-0.00104941280257002,0.00409840873385426,-0.00164591711399712,-0.00224786529724319,-0.00228908119895099,-0.00148884722003179,-0.00216123237702582,-0.00135749769918571,0.0066366419069628,0.0800498194186536,-0.00217257247649532,-0.00178162433385989,-0.00181973472954319,-0.0015250942247649,-0.00173780539444679,-0.00173496876283739,-0.00129502585231519,-0.00169497848227486,-0.00170203540289888,-0.00102048896724448,-0.000927993241912826,-0.00111033588462287,-0.00103428984136951,-0.0012957100335479,-0.00179844972406697,-0.00102002700324314,-0.00164057776701084,-0.00191338055202187,-0.00185198819318361,-0.0018762746329606,-0.00228733018434102,-0.00150661120663526,-0.0015352099748027,0.00206903346915457,-0.00192411963309623,-0.00168936297919664,-0.00142450824530541,-0.00178707147002391,-0.00143965045389633,-0.0015058959083438,-0.00132292917801644,-0.000802751008893,-0.00134635158578351,-0.00179876663619096,-0.00152315663893682,-0.00215752506936227,-0.00168847290038143,-0.00170298707271194,-0.00135635284996339,-0.00202701943967681,-0.00143847702271968,-0.00234446278969314,-0.000711802995701006,-0.00157501454291137,0.00760659181811049,0.000296515070000529,0.00864072232839491,0.00168696738032412,-0.000233212800398383,-0.00067366811071115,-0.00179729182784017,-0.0020972526257533,-0.000446626196282381,-8.5989888819046e-05,0.00112531283738351,-0.00190157441468548,-0.00115756929285152,-0.00133455649793916,-0.00152259481154307,-0.00218725188389131,-0.00119960720198297,-0.000837164062049856
"GP71",-1.67061207181427e-05,2.05188422344218e-05,-1.21283960933274e-05,-2.43890366534604e-05,-2.08708772108674e-05,-3.54213523857716e-05,-2.26665141383169e-05,-3.54213927905272e-05,-3.54213847820434e-05,-3.54212297484222e-05,-7.82616073301153e-06,-3.5420475688495e-05,-3.54212623974727e-05,0.000142889991040456,-3.54213035686606e-05,-3.54213781499581e-05,8.36375344717549e-05,0.000376380778818081,-2.30720074286878e-05,1.05870691404666e-05,4.44318491409114e-05,-1.42197154187959e-05,6.6653036270746e-05,-3.54213831176836e-05,-3.54213866646781e-05,-5.2237975768208e-07,-3.54213837921452e-05,6.04464743483419e-05,-3.54196449638679e-05,-3.54213632910912e-05,-3.54213445580285e-05,-3.54213504698535e-05,-3.54213537264674e-05,-3.54213626943665e-05,-3.54213532646827e-05,-1.87447436725027e-05,-3.54213748478308e-05,-3.54213334938122e-05,-3.54213462779174e-05,-3.54108302268219e-05,-3.54213857628931e-05,-3.40799721105027e-05,-1.70213842902235e-05,-2.95290267653861e-05,-3.54045054884498e-05,-3.54209882730582e-05,0.000973190787964321,-3.54213615571019e-05,-3.5421359763069e-05,-3.54213936334921e-05,5.51495122990483e-05,-3.54213515089837e-05,-3.54213441034673e-05,-2.21230071931533e-05,0.000107636462242936,-3.40826128139505e-05,-3.01582652928698e-05,-3.54213765772596e-05,-3.54212327581471e-05,-2.98176661280747e-05,-3.54213580345492e-05,-3.54212319825774e-05,-3.54212144141715e-05,3.63272937721439e-05,-3.54212945875376e-05,-2.93379368815389e-05,-3.54213567208497e-05,-3.54097192945086e-05,-1.90441294141089e-05,-6.97307813106239e-06,-1.65879870006235e-05,7.76384023951275e-06,-1.70245148518141e-05,-1.17758448782321e-05,-3.54147829311491e-05,-3.0835326384353e-05,-3.54213870497147e-05,-3.54213718454692e-05,-8.42873613633813e-06,-3.54214246990677e-05
"GP72",-0.0327618700919513,-0.0324632783946704,-0.0326842833269319,-0.0327427135824232,-0.0327102013255873,-0.0282309951269566,-0.017877929405279,-0.0200683042133865,-0.00940219685197741,0.0367535206739861,0.0447466233769001,0.0110699054160062,-0.0161741236105103,0.163879573168974,-0.0328257892170884,-0.0289454890039028,0.272195632248136,0.312163853515979,-0.0327071317555812,-0.0323038148872945,-0.0324101110468855,-0.0306210406693241,-0.0325639878730641,-0.0328258178298598,-0.0307718208862649,-0.0314245130698461,-0.0323887070313034,-0.0226725452606457,-0.0245663827786975,-0.0271423810518757,-0.000603890953847143,-0.0221449169390279,-0.0319394015548483,-0.0324355679992623,-0.0311552097644495,-0.0321968113547698,-0.0265078211949612,-0.032682638447236,-0.0326307286338567,-0.0317979023470194,-0.031146013401536,-0.0310500874511009,-0.0257329803827441,-0.0325145633424132,-0.0319465919359001,0.0194778206876821,-0.0169935092818372,-0.0274693494945203,-0.0103806469775601,-0.0267258383544204,-0.0325628278575702,-0.0327291580109251,-0.032506162222436,-0.0325616090306844,-0.028873858065786,-0.0321768343815777,-0.0309824440464888,-0.0288863201328738,-0.031829651836462,-0.0325436955504756,-0.00244508331330708,-0.014720009294616,0.268118912764392,0.122249942976413,0.232542271714642,0.0297554770083421,-0.0118084855946409,-0.0105178943106761,-0.0305640702500648,-0.0186698705375217,0.00433013360081558,0.0392216999093257,0.0611419447603354,0.00118600804527413,-0.0142224510954889,-0.0170605682276155,-0.0285161727968706,-0.0296220357628083,0.0741718973003183,-0.0118661167460155
"GP73",-0.000148002992457554,-0.00013123755105933,-0.000141242533761087,-0.000127824461314291,-0.00015111894524116,-0.000132548810485051,-8.54530641459718e-05,0.00098661020943954,0.00106413474065752,7.74516848405988e-05,2.23461293172886e-05,-3.98171407359777e-05,-0.000101881567575712,8.06459415791348e-05,-0.000263520796828643,-1.46124298811574e-05,0.000154845072640058,0.00014747511993045,-0.00013341502020161,-0.000151408327521896,-0.000101193899620026,-0.000162753607450749,-8.29060693203821e-05,-7.45695191575134e-05,-3.02382010156669e-05,-1.70175297475122e-05,-7.92347964065463e-05,-4.53417308012246e-05,5.65801297258044e-05,-0.000224335961835547,-0.000109279131447315,-7.28833669401145e-05,-6.73909178949316e-05,-4.39039279701882e-06,-0.00016694057932488,-7.91552773364633e-05,-1.15363031587662e-05,-8.43769375642996e-05,-0.000124196869278372,-0.000187081310742141,-0.000213222654615115,-2.60781577976297e-05,-3.63070726204454e-05,-2.02536317524447e-05,-2.8491842720402e-05,1.63881836368583e-05,7.00917538891382e-05,-1.09544452826602e-05,-3.81509190633175e-05,-0.000168772205066615,9.4837216700356e-07,-2.74637439782554e-05,-5.78795543712293e-05,-7.6272000470031e-05,6.86380099235106e-05,-4.58448714135986e-05,-5.8126471511725e-06,-4.47321281619234e-05,2.00991966314585e-06,-9.44062958107156e-05,-0.000110295379289584,-0.000231598193449233,-0.000174090078514586,0.000363039455137693,3.83871071088699e-05,0.000587079680923819,0.000399837969777503,0.000139020667838614,4.01663466209927e-06,-0.000152224537312421,0.000415954960825614,-0.000168906055214535,0.000607191070287929,-0.000102420832036282,0.000179681504090855,5.62359676149933e-06,-2.00833913042678e-05,-8.94787362276451e-05,-0.000143525622751692,-5.38268753997825e-05
"GP77",-0.00305398378152071,-0.00294883015062224,-0.00295343348875493,-0.00304402177587584,-0.00307762241902312,-0.00289956091145994,-0.00238819335498425,0.000495959503651027,-0.00229249185972197,0.00157969759122761,-0.00208043505495875,-0.00307573552248119,-0.00312189065436719,-0.00144241910351994,-0.00114328573398813,0.0661317431283604,-0.00277365455128499,2.34742517895969e-05,-0.00325349973449453,-0.0031255773278734,-0.00291760262923364,-0.00282318351902855,-0.00316776993536837,-0.00322701548790284,-0.00268690393115002,-0.00192599509641723,-0.0030438073564548,-0.00286376200578254,0.010274300736007,-0.00216068547346029,-0.00253573868255453,-0.00130976162359889,-0.00319424926949164,0.092794006237483,-0.00361540103396448,-0.00170295395517558,-0.00269353689989219,-0.00278020570143067,-0.00301615759583754,-0.000225443407545978,-0.00283351956599177,-0.000943617397132459,-0.00230717295643787,-0.00256265899037559,-0.00206593149170904,-0.00258103171399976,-0.00177125496310999,-0.00200770828478633,-0.00324148542872374,-1.43312644657772e-05,-0.000914423194266416,-0.00318438213013101,-0.00305604458697479,-0.00302425670126752,-0.00270080426400913,-0.00321194316367928,-0.0027063640782503,-0.00221765684271454,-0.00331074358824514,-0.00168339466501353,-0.00227376378094469,-0.00133385743881361,-0.00294988849329017,-0.00140714932563761,-0.00323331961355797,-0.000385588934478499,-0.00151855034107877,-0.00209687999794503,-0.00271757388545631,-0.000265794930281111,-0.00200172126683153,-0.00168393186531802,-0.00200161134318344,-0.00195510175940985,0.0016474437675599,-0.00245627860423595,-0.00238424513560855,-0.00210858554994134,-0.00156973480107999,-0.00369951384848112
"GP79",-0.0242560217097267,-0.0235773286818291,-0.0230149939775768,-0.0248938954123259,-0.0203504091847037,-0.0185521121524806,0.00668765349621649,-0.00959558957792848,-9.97713758359581e-05,0.0307246529570951,0.0437614949273437,0.027884546271826,0.0168638663712147,0.0689708707340165,-0.0183547719871366,-0.0195215728394121,0.164480452969302,0.150875056876456,-0.0221566425486254,-0.020129598334187,-0.0232528399629081,-0.0233611215684226,-0.0226495502628756,-0.0251345264568,-0.0180493665866395,-0.0175788868296294,-0.0183939267964264,-0.0172762141890958,-0.0211814430895411,-0.0215765111204134,-0.0156445194826501,-0.0223022825169773,-0.0144165236978476,-0.0235155370590558,-0.0227117073806832,-0.0110792406124492,-0.016122244298218,-0.017473789595438,-0.0187426534546223,-0.031130191055237,-0.0209913450202512,-0.0240898832951985,-0.0152516287969834,-0.0213486805287387,-0.0171192973366232,-0.00431951981617851,-0.0171460102986868,-0.0202073386262442,0.000469952903204514,-0.0167544471831149,-0.0198043541125371,-0.0170454254468788,-0.022250863926133,-0.0191973961362851,-0.0161683091587864,-0.0191313952975047,-0.0202656068589233,-0.000995617686738441,-0.0183046002794833,-0.0210236968852198,-0.0104746162477949,0.0683180066591767,-0.01277052416923,0.172416241477326,0.00158846186570165,0.0999664228280908,0.0470617371867764,-0.00487803617374227,-0.0222604699302951,-0.00726867400193461,0.00351550398749794,-0.00100167146790846,0.0190300578306048,-0.00277101638997117,-0.00104375767608238,-0.0070659866393929,-0.0176984581401053,-0.00141894633687805,0.126551923724282,-0.00300354540458595
"GP80",-0.0827862639609964,-0.0840908900492963,-0.0804480989222807,-0.0918981575511123,-0.0928390685041519,-0.0867218141842619,0.141371670401755,-0.0479570836272798,-0.0182189155378916,0.00731920036619424,-0.0250840117704073,0.191100313545082,0.150210765397425,-0.0457817625562542,-0.0973850916344603,-0.0032282642826427,0.0104865041000591,-0.069296657694901,-0.0706906741215736,-0.0702869481511522,-0.0315777111602753,-0.0639099628412323,0.059883963043132,0.0334521266274567,0.164038674857503,0.109258336445229,0.0475310271881221,0.129612177662171,0.0513558697081643,0.0386920943686561,-0.0253904164449681,0.0207531855386486,-0.0684611879631881,0.00463090273221672,0.111608999825394,-0.0682591009585513,0.102947295027676,-0.0723974784697327,-0.0543267780449065,-0.0331862761676643,-0.0239365334729689,0.0954529134749666,0.141244600929218,0.122652231622621,0.149738429508859,-0.0263558685246331,-0.0154699753476259,0.0820188444791032,-0.0645297001515085,0.037322741949511,-0.0866194277750812,-0.076938726193139,-0.075458642823613,-0.0574927063696958,-0.0600767107894299,-0.0728845015768551,0.14521019841157,-0.0289475629471584,-0.0834700940665397,0.0638439772856565,-0.0460792398305029,0.1384392344815,-0.0375746878925734,-0.0775213559296907,-0.0368822643584265,-0.0464881933222748,0.102564786891651,-0.0720625800231175,-0.051241410186665,-0.0469709858247198,-0.0764523689458324,-0.0311542454407875,-0.0237669447997924,0.134397302094894,0.0423436170630473,-0.0571035566683769,0.123802345793625,-0.0436902657075241,-0.0119591506807648,-0.0379340165726283
"GP81",-0.00176015897047835,-0.00172985213103195,-0.00177182592292047,-0.00185001231890497,-0.00176392400254659,-0.00112723171014765,-0.000837212428902306,0.0146396831295641,0.0202793483384896,0.00341759971001081,-0.00151615892700295,-0.00167965321273466,-0.00185001367640585,0.000434034974359461,-0.0018500145195338,-0.00185001202992938,0.00430371344313313,0.0575418440870237,-0.00180967607814235,-0.00171011394643647,-0.00160746215637465,-0.00148735991412572,-0.00171323695418358,-0.00185001241278556,-0.00177246257916097,-0.00174120668070462,-0.00185001299145669,-0.00179813842072017,-0.00175063134318138,-0.00180822070530002,-0.0016219197859016,-0.00185001225774288,-0.00185001245306447,-0.00137872635466044,-0.00185001400993777,-0.00180926420531899,-0.0018240097135751,-0.00181277794480592,-0.00185001208967986,-0.00185001091308969,-0.0018500118823133,-0.000450176270803122,-0.00159004547802386,-0.00181537151286799,-0.00185001174756134,-0.00185001238540254,-0.00174181072789807,-0.00185001180990699,0.00225325489247377,-0.00177216563153135,-0.00185001358689321,-0.00184243940189312,-0.00185001317705075,-0.00183538340578277,-0.00173755804325953,-0.00184490755418021,-0.0016102739008373,-0.00185001187403346,-0.00185001199481172,-0.00185001223685856,-0.000775684611019376,-0.00103607176364997,-0.000811562224779484,0.00845008207603476,0.000346592827297321,-0.00124539051149665,-0.00175915749560665,-0.00154939174578816,-0.00164102991859159,0.000174368347008818,-0.000157809192317807,-0.00111083480655444,-0.00107485898482215,-0.00162272202308964,-4.84979914987379e-06,-0.001840103387619,-0.00185001186165647,-0.00136867508347091,-0.00119468989846231,-0.00172607213452376
"GP85",-0.00311748517570552,-0.00300210199693535,-0.00308915731998575,-0.00311242822920385,-0.00308507835594669,-0.00309577121844842,-0.00285827796152865,-0.00233354347633533,-0.00210401726612778,-0.00220543452255768,-0.00281771406166782,-0.00312284278026184,-0.00312284182760718,-0.00290605048314124,-0.00312284154552133,-0.00312284309195139,-0.00241144461098419,0.00405271646144023,-0.00308802354262567,-0.00296652549728081,-0.00304980651868714,-0.00299745032770323,-0.00307885748453912,-0.00312284367810534,-0.00312284341277467,-0.00307729246939513,-0.00312283990147794,-0.00270936388105858,-0.00312284350319872,-0.00304449717935109,-0.00284912979261964,-0.00312284248026191,-0.00291748592961268,-0.00306057161938466,-0.00312284217058929,-0.00302373835441106,-0.00312284375938391,-0.00312067083942848,-0.00304657202533825,-0.00285388381282744,-0.00312284349001535,-0.000926257676685886,-0.0030501327455534,-0.00309840217393758,-0.00293362083504417,-0.00210829809348411,-0.002734230061037,-0.00312284322303021,-0.00312284400323184,-0.00291390734417874,-0.00312284182548007,-0.00310865625624214,-0.00299977145711572,-0.00297127192370978,-0.00166269861659436,-0.00307406310267936,-0.00283680159966979,-0.00312284386045167,-0.0028662540466724,-0.00303725179406495,0.100599203677868,-0.00310713769852537,-0.0018839852809033,-0.00290142969272865,-0.00222794028270781,-0.00252766561209362,-0.00304798760831059,0.117425774213444,-0.00302228412626278,-0.00309574982737409,-0.00244300790663547,-0.00294805015199252,-0.00278910569292579,-0.00305841431134933,-0.00265713591763565,-0.00309541666094797,-0.00286210291724095,-0.00307253677007867,-0.00290542316503394,-0.00312284449716318
