GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP52,0.0234248678072969,0.0306838146960498,1.06274582593011e-06,0.464582616727694,0.0317706455915897,0.539429824101907,1,0.00261226232745723,0.115339043612212,1.04485594554068e-06,0.00665270758390611,1.05960642491644e-06,0.222331176635145,0.0572656702137642,0.0349620858937971,0.00465866294095959,1.04086039130896e-06,1.08916328354106e-06
GP53,0.000266079513797626,0.000550026463334983,6.61590920834839e-08,0.00583359884122083,0.000434303805734466,0.00368016333324978,0.00509738554670215,0.000435005890202135,0.00383997187233149,4.01972378394747e-05,0.000193460703155525,0.000675955479035713,1,0.00042953215573144,0.00107200861754662,0.000338758418284573,0.00380595638489599,7.4536629702583e-08
GP54,1.85460582945219e-06,0.0396254682085414,1.84380601052321e-06,1.85108210854413e-06,0.0431815132399815,1.84615451304716e-06,0.0278017038721052,0.00964463191708558,0.180247210580915,1.8559130482694e-06,1.85057255264771e-06,0.229689108106097,1,0.0128057140766507,0.0562924420047434,0.0266714029517305,1.8514352941484e-06,1.84853266165404e-06
GP55,0.323070383888483,1,9.09999836045487e-08,9.52835344248763e-08,0.0315788645382661,0.029816126106749,0.0138152920857025,0.217299238677332,9.65689538244822e-08,0.021273230221957,0.616224083701862,0.0629949314879165,0.0882951955832533,0.00440400319433838,0.0930151998664968,0.136213956251523,9.50228229897404e-08,0.0967270481001102
GP56,0.000304234300323671,0.00201430688804785,5.16694207017829e-08,0.0064939927449442,0.0905538196192542,0.0191875651028507,0.0254744841948262,0.00274847115712506,0.050886828622405,0.0147695549326213,0.000705422369520332,0.00648780124193567,1,0.00361436775135489,0.0298278404163644,0.0019184033467648,0.00930865977034001,0.0201144635338989
GP57,0.00670456421852537,0.0192740261000175,4.44161013497692e-06,0.0468343781410676,0.326585278564898,0.769081832076081,0.0589569774028425,0.136131485166416,0.0777610565478946,0.0517646193189365,0.0884904794277698,0.384153649548465,1,0.0337868834600721,0.294844749601547,0.112970188969505,0.171451523154802,0.0892075718921
GP58,0.780127827527112,1,0.715508579293638,0.370125691901395,0.478047753348418,0.568273411714786,0.574770665292681,0.72971944504252,0.609173417173172,0.557141411632149,0.595739574197996,0.746682477530777,0.332566853804051,0.352954283228801,0.434803058232079,0.632018553919319,0.506560135670639,0.421090054047366
GP59,0.0839707207489434,1,1.48865032939438e-06,1.49361900251955e-06,0.00487240035106608,0.370952299011,2.43588575105023e-06,0.363874098966251,1.48670307842269e-06,1.48381097786341e-06,0.861323875935286,1.48547841141954e-06,0.00744778155312636,1.4902350634443e-06,1.49183895445562e-06,0.0797898202285265,1.48400376223808e-06,1.49090407670624e-06
GP60,0.275991343107064,0.547348062186447,2.60423268733674e-07,0.59083837339136,0.312777658186491,0.661624631066245,0.186584065084223,0.240125879833985,0.367473523562606,2.57464192130272e-07,0.141560642327391,0.158312872964191,0.219273960811686,0.301354052898631,0.493733281328245,1,2.49712250949013e-07,2.75252486777957e-07
GP61,0.882840900048534,0.76049377564999,0.995031766323262,0.908464048527766,0.828507597964935,0.91379219088523,0.967522014480625,0.860003053899864,0.868593087995723,0.908538056464671,0.800707934989476,0.89026229716345,0.914288738455396,1,0.85806182805655,0.850202432709451,0.785611202936868,0.864989253591477
GP62,0.00256110557405818,0.000367340845685515,3.20629590959171e-06,0.142379543270631,0.0101901119239968,0.00634172336808362,0.064745770225296,0.000414564599291288,0.0033464761773001,0.273039574214283,0.000568380005249214,0.0116938691760773,0.00601566897767011,1,0.10722815815897,0.00712473315792795,0.0733392148285123,0.00520170301004109
GP63,0.180293491283138,0.20790969529179,0.301919886282384,0.446512035648942,0.806368618635364,0.749705425130553,0.555167920451137,0.193295351991025,0.401949266985613,0.149557836865112,0.200220350751084,0.606433178821974,1,0.3826497625909,0.998238113146005,0.195666986602367,0.295344917798765,0.198778625767111
