GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP128,3.91307570047193e-05,3.45880217459716e-05,1.79401268157358e-10,0.000164984088134094,2.54559900106183e-05,0.000122711897786074,6.85545474942745e-05,7.75973685078082e-06,5.75242904340025e-05,0.000146939614888927,1.79454782430705e-10,3.90590235381261e-05,4.19386776060841e-05,9.38029290969264e-06,4.37225977849978e-05,0.000107476009578899,1.79588054391076e-10,1.79422390319187e-10
GP129,3.81600482339726e-10,1.98826952043282e-05,3.81690670393606e-10,3.8119694178421e-10,0.00025255523749966,0.000800290518408939,0.000184056099094048,6.68509403894603e-05,0.000113950444276028,0.000196565058713366,3.8151104550724e-10,7.45882415546094e-05,0.00026910035287417,1.31771980476217e-05,0.000580459731433912,9.11587468970483e-05,3.82386735320124e-10,3.81242653356218e-10
GP130,1.49395874878651e-05,5.91407375586694e-05,7.97465292211519e-09,0.000199944145688316,0.00110159165554493,0.00285947090809813,0.000198350742858634,0.000443140310935121,0.000270471305183755,0.000205639146488427,0.000113526398252014,0.00212441072249631,0.00311415922808122,0.000124834600355701,0.0012162715276958,0.000293210575752787,0.00070273657910378,0.000365633212221473
GP131,1.65222309057098e-07,1.17425417178733e-10,1.20264365888446e-10,6.24531136900749e-07,2.93874327365879e-07,1.12798635275078e-06,3.04889081809785e-10,2.28584256122352e-07,9.81720302754173e-07,1.15863714186765e-10,1.15482286226729e-10,1.69968132784715e-07,0.000361693562961701,2.52348702432148e-07,4.65560043274789e-07,4.72895108336596e-08,1.15343839869989e-10,1.15172950952199e-10
GP132,1.4369280237387e-06,5.22457148492152e-07,1.02287139951788e-08,1.08865840955249e-05,3.65560625192659e-06,3.52621677120973e-06,1.32581191612004e-06,1.22116528703236e-06,4.72727772836455e-06,2.25833477988509e-08,1.0196755935099e-08,4.9793011721696e-06,0.000224889576211068,1.411217862081e-06,8.2113199010783e-07,8.29720469198342e-07,1.01097918341136e-08,1.01863554778029e-08
GP133,6.84110330871235e-05,0.000208933798218691,2.59787368133931e-10,2.59813168777113e-10,7.23229518292355e-05,0.000229416335414012,0.000102217537362817,0.000120825018049376,6.67770451856465e-05,2.59218379556893e-10,4.34443951300721e-05,2.83076036915943e-05,2.24189145609751e-05,2.45622849728657e-05,5.44726040265511e-05,0.000586541225295593,2.60203602574693e-10,2.60212409865659e-10
GP134,0.0001158728858104,0.000465591054310838,2.70993260887715e-08,0.000273967806796393,0.000119329933464103,0.000342721830629933,0.0001099649232698,0.000111087656221235,0.000129224300677234,2.59555730866751e-05,0.000138028343750522,0.000125561105926723,0.000149298403038882,0.000110183159648687,0.000191557981683478,0.000558771030745636,5.26377666980631e-05,2.7075034305894e-08
GP135,0.00174035143464686,0.000879573813171398,6.64985092878722e-09,0.0273270142549458,0.0606227348756059,0.0781141717477643,0.0325857449715028,0.000289630231502403,0.00425446310779386,0.0150099049519982,0.00159804010249201,0.0230406395516569,0.0279404125963746,0.00995541762033664,0.083376962170088,0.000924577962183626,0.000732375813629384,0.00381425017495714
GP136,7.68439276124142e-11,7.34221656289877e-11,7.41407960496661e-11,0.000126719570234008,3.44637868017844e-07,0.000110353273801072,5.75851754158884e-05,4.4812581927973e-10,3.1908808347881e-07,6.98082918861729e-11,0.000145464921826216,3.8336401669236e-10,4.73948628261777e-05,2.90335506655494e-05,5.02223391284926e-05,1.11906172167565e-09,1.61658272222039e-09,7.35464901800421e-11
GP137,4.80477610654461e-06,6.02889877804215e-06,4.93037719053177e-10,0.000166610586528259,3.21544918951263e-06,0.000206169438118585,9.09988002401234e-06,7.32052041517671e-07,4.06949461631329e-05,4.60269560053026e-10,9.49195834383107e-06,4.86762352853864e-10,5.98694883064372e-05,3.63243903616673e-05,6.73191525546907e-06,2.5005068326365e-06,4.61869637673805e-10,5.02063126220219e-10
GP138,1.14356669868077e-05,1.37672063136929e-09,1.37837484388087e-09,0.000297116927551335,3.43685855710567e-06,0.000196945248324754,0.000221458139134004,2.67500967007347e-06,5.09034216552776e-05,2.31870491970328e-07,2.13952960490854e-05,1.36975068190085e-09,0.000158782158206054,3.5787593967179e-05,2.18467608268178e-05,6.49153877453711e-06,1.37131117570068e-09,1.38665902671597e-09
