GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP63,-0.0388522579472677,-0.034676200181941,-0.0204601990261299,0.0014046875447512,0.0558213581818,0.0472528826168802,0.0178353762568741,-0.0368861469873451,-0.00533399008316059,-0.0435000317059124,-0.0358389648750692,0.0255875886986689,0.085101842693914,-0.00825241598880815,0.08483541428558,-0.0365275139495782,-0.0214544503788572,-0.0360569791543996
GP64,-0.000100286345086245,-1.46720505746822e-05,-0.000217143323459812,0.000793030471093309,-0.000188465689260019,0.000877206946179424,0.000214339609958702,-0.00017485186292142,8.58520267007243e-06,-0.000107818332765396,-0.000178623608221441,-0.000217143322214788,3.72958548311345e-05,-4.12944241764501e-05,-0.000217143321897926,-3.87291591664615e-05,-0.000217143322328288,-0.000217143322659716
GP65,-0.000727409195593922,-0.000849044873402967,-0.000910659487114738,0.0014988390384014,-0.000503880518273928,0.00190987485339098,0.000697665623224278,-0.000886136886358173,0.000110634328204429,-0.000908725245987864,-0.000770902039600781,-0.000861664849604028,0.000408945779788308,0.00485979051292421,-0.000463785758958055,-0.000887359881328952,-0.000875810823563241,-0.000840370576146945
GP66,-1.123702023643e-05,-9.75304971988609e-06,-4.41276823519952e-05,-4.41276771444666e-05,-4.41276813529882e-05,-4.41276822338239e-05,-4.40845205836752e-05,-3.91553250897767e-05,-3.42954207468184e-05,4.31949681207465e-05,0.000263190173641461,-4.36674320416276e-05,-1.66276034527201e-05,-4.41276826187517e-05,-4.41276730649136e-05,-6.75411214170948e-06,0.000208080143198289,-4.41247221809131e-05
GP67,1.46953805768299e-06,1.56618575602726e-05,-6.78879405056464e-05,-6.78879605984832e-05,-6.78879645293404e-05,-2.01231605098299e-06,3.15644396619256e-05,-7.04485773172042e-06,-6.78879766339303e-05,-6.78879756910182e-05,9.03546780150176e-05,0.000179353490705326,6.85958257511659e-05,1.09091988852853e-06,5.56606964883773e-06,9.0616099957293e-05,-6.78879689212521e-05,-6.78879585836756e-05
GP68,-0.00419927045485212,0.0107258091045245,-0.0110713603111353,-0.00840388381571841,0.00169844949170737,-0.00659199550149823,-0.0075152757272644,0.0166880843614421,0.00208489523175972,-0.0070613009078359,0.0163548251652224,0.0003914477302714,0.000554953377183302,-0.00965315598564817,0.00957910143433571,0.00559365665757072,-0.00760239407120848,-0.00157258577885619
GP69,-0.000694010591700413,-0.000425215387249669,-0.00109128648576264,-0.000699512307146551,-0.000406142788386398,3.39234600531509e-05,-0.000297100016962485,-0.00112089624564757,-0.000694528353612172,-0.000708795189644213,-0.00035626862340473,0.00243015193440841,0.00296863082724381,-0.000644849702913081,0.00412810191159157,-0.000907022658018727,-0.000700955582090557,-0.000814224200757718
GP70,-7.26981818332995e-05,-9.08910274808805e-05,-9.0890926326101e-05,-5.70624986436133e-05,-8.53290465727653e-05,-8.74327321038005e-05,-8.88525614164225e-05,-8.11569836127582e-05,-8.88316245528915e-05,-9.08915811589912e-05,-9.08896472678749e-05,0.00104053687971248,-4.8048200060844e-05,-8.2911626654247e-05,0.000243729914061153,-4.65973015498487e-05,-9.08918519143747e-05,-9.08910026249221e-05
GP71,-3.88612207109252e-05,-4.38409662843202e-05,-4.38408957450946e-05,-3.38590956537962e-05,-4.02069153651575e-05,-4.12359409282749e-05,-4.16252120722386e-05,-4.2631142388205e-05,-4.05747183420453e-05,-4.38410072224043e-05,-4.38410275388804e-05,0.000535685571803174,-3.48217438830871e-05,-3.8720077494019e-05,0.000105308488154158,-2.54121833880768e-05,-4.38409251780509e-05,-4.38409877627562e-05
GP72,-0.0196339709217228,-0.0195970627678491,-0.0197182547129712,-0.0191692997594469,0.0234075962241923,0.000965766347917767,-0.0106210851845271,-0.0193543566262978,-0.00416125073881346,-0.0192464600921797,-0.0193280843622849,0.013578728237904,0.129003295501459,-0.0192689184046903,0.0483403649945915,-0.0191189207132136,-0.00993918588462771,-0.0161389011374401
GP73,-4.54449263477669e-05,-4.56257081450416e-05,-0.000309452157468572,-5.3443894495798e-06,0.000108090322147124,0.000472025971377637,6.98611915866689e-05,-6.8670015132782e-05,1.02546158549945e-05,-1.04172016989644e-05,7.24895033817532e-05,-0.000123917073014133,-4.13405284563277e-05,-2.5250436272539e-05,8.15647613937095e-05,-7.89147525560587e-05,-0.000160053998509022,0.000100144821308903
