"gene_symbol","signature_name","score"
"Atp1b2","GP70_down",-0.268085797298662
"Gzmk","GP70_down",-0.266361163362939
"Prl2b1","GP70_down",-0.25458936795724
"Krt18","GP70_down",-0.24779501224615
"Psg19","GP70_down",-0.247371522909846
"Il2ra","GP70_down",-0.24543510534296
"Rangrf","GP70_down",-0.234627081339993
"Prl8a8","GP70_down",-0.233937139816222
"Psg26","GP70_down",-0.231527234612063
"Ifitm3","GP70_down",-0.225845618193597
"Psg25","GP70_down",-0.190949773233077
"Prl2c3","GP70_down",-0.188423023360492
"Fbln7","GP70_down",-0.187313361445389
"Ppp1r14a","GP70_down",-0.186196680367644
"Cyb5a","GP70_down",-0.184750339662249
"Igfbp7","GP70_down",-0.181848063208708
"Ceacam5","GP70_down",-0.167795285705652
"Prl2c5","GP70_down",-0.163098770229944
"Prl7d1","GP70_down",-0.158248111581874
"Zdhhc23","GP70_down",-0.155947152083753
"Il1rl1","GP70_down",-0.148959090645533
"Hyal1","GP70_down",-0.140598181173939
"AA467197","GP70_down",-0.139352223473258
"Ifitm2","GP70_down",-0.136340561781069
"Klri1","GP70_down",-0.135252950685803
"Psg-ps1","GP70_down",-0.13042241739368
"Hoga1","GP70_down",-0.1267093313218
"Platr8","GP70_down",-0.125408923271472
"Acy3","GP70_down",-0.123450371135646
"Ces1f","GP70_down",-0.121769367437971
"Cyp2e1","GP70_down",-0.120143234088953
"Clps","GP70_down",-0.115013799844886
"Mitf","GP70_down",-0.113144104507176
"F11r","GP70_down",-0.111222316243996
"Copz2","GP70_down",-0.104653004420692
"Il10","GP70_down",-0.103666883521137
"Cts6","GP71_up",0.445032235906951
"Il22","GP71_up",0.4341268898066
"Prl8a8","GP71_up",0.364624639821477
"Psg26","GP71_up",0.260509863194547
"Hsd17b2","GP71_up",0.243383868017403
"Fbln7","GP71_up",0.20912010944712
"Shank1","GP71_up",0.203763288068219
"Catsperd","GP71_up",0.202527062811007
"Cts3","GP71_up",0.190261933933452
"Ceacam5","GP71_up",0.188300624315505
"Psg-ps1","GP71_up",0.147074071221572
"Ceacam14","GP71_up",0.146432252095585
"Glrx","GP71_up",0.143839422030028
"Krt18","GP71_up",0.142773686829593
"Fam90a1b","GP71_up",0.132513813324723
"Clps","GP71_up",0.122973124711441
"S100a2","GP71_up",0.12281507186313
"Psg23","GP71_up",0.117835819375101
"Slfn5","GP71_up",0.114737368671367
"Ctnnbl1","GP71_up",0.111704318214918
"Prl7a2","GP71_up",0.109287945353762
"F11r","GP71_up",0.108573509054891
"Tubb4b-ps1","GP71_up",0.105523270702466
"Tpbpa","GP71_down",-1
"Prl3b1","GP71_down",-0.660931941744449
"Prl8a9","GP71_down",-0.394904334626144
"Tpbpb","GP71_down",-0.375738199320211
"Prl2c5","GP71_down",-0.375349735459323
"Taf7l","GP71_down",-0.340007519683336
"Prl7d1","GP71_down",-0.292670704626995
"Rarres2","GP71_down",-0.258004023581547
"Rhox9","GP71_down",-0.255746708661838
"Sbsn","GP71_down",-0.223447994846034
"Dusp9","GP71_down",-0.214034579629347
"Sdc1","GP71_down",-0.21383523923194
"Krt8","GP71_down",-0.211432880438373
"Prl2c3","GP71_down",-0.200379183577987
"Prr29","GP71_down",-0.1981989838544
"Ceacam11","GP71_down",-0.197200172897539
"Ghrh","GP71_down",-0.190546174706472
"Rbp1","GP71_down",-0.185148520846101
"Cited1","GP71_down",-0.183256275832336
"Cxcl3","GP71_down",-0.182643519942321
"Fn1","GP71_down",-0.18129691326662
"Sct","GP71_down",-0.179029637846443
"Cd63","GP71_down",-0.173313746087711
"Eml1","GP71_down",-0.169581245979792
"Gldc","GP71_down",-0.167008989622904
"Palld","GP71_down",-0.158488625763997
"Sesn2","GP71_down",-0.157387875411757
"Ppfibp2","GP71_down",-0.140038425124404
"Ceacam9","GP71_down",-0.138982425870432
"Ablim3","GP71_down",-0.137989782418952
"Gja4","GP71_down",-0.137048966753821
"Trap1a","GP71_down",-0.137035592481795
"Prl2b1","GP71_down",-0.130557935369426
"Psg28","GP71_down",-0.12843879883234
"Prl3d1","GP71_down",-0.121527142699185
"Ctsr","GP71_down",-0.121527142699185
"Serpinh1","GP71_down",-0.11532121222714
"Bmp1","GP71_down",-0.115056324358114
"Serpine1","GP71_down",-0.114808174918495
"Tmem82","GP71_down",-0.114765358316759
"Plet1","GP71_down",-0.114542120192297
"Fthl17a","GP71_down",-0.112784263409745
"Bhlhe41","GP71_down",-0.112159632086873
"Sparc","GP71_down",-0.111669836704018
"Procr","GP71_down",-0.110830042814271
"Rassf8","GP71_down",-0.108815613614396
"Fads3","GP71_down",-0.108752100993139
"Ceacam-ps1","GP71_down",-0.108076596598232
"Snhg14","GP71_down",-0.107404626508955
"Slc4a5","GP71_down",-0.107386400016495
"Stkld1","GP71_down",-0.106345869375023
"Lrriq3","GP71_down",-0.10624325559701
"Cd14","GP71_down",-0.106037052757101
"Ak7","GP71_down",-0.105705002331353
"Tmem171","GP71_down",-0.104884367854382
"Rnd2","GP71_down",-0.102218999500325
"Abhd3","GP71_down",-0.100880439725582
"Bhlhe40","GP72_up",0.45618998731898
"Ramp3","GP72_up",0.451812558389076
"Emb","GP72_up",0.419916617308488
"Tnfsf11","GP72_up",0.350652728467394
"Junb","GP72_up",0.332278891903701
"Odc1","GP72_up",0.327702835676032
"Rora","GP72_up",0.319943952396199
"Nfkbia","GP72_up",0.313765265526707
"Tnfaip3","GP72_up",0.303547122607286
"Vps37b","GP72_up",0.301778572487491
"Il22","GP72_up",0.289322462173307
"Gpr132","GP72_up",0.287220847347518
"Tmem176b","GP72_up",0.264828660777981
"Ifrd1","GP72_up",0.237147615773639
"Dgat1","GP72_up",0.235777967320019
"Satb1","GP72_up",0.233483880584249
"Neurl3","GP72_up",0.231711441535679
"Traf1","GP72_up",0.227818769580543
"Tnfrsf4","GP72_up",0.225497809200976
"Cytip","GP72_up",0.221894536236992
"Tmem176a","GP72_up",0.216049657353411
"Nfkb1","GP72_up",0.215937510070363
"Ubald2","GP72_up",0.20207959527734
"Cd40lg","GP72_up",0.20106511490834
"Stat4","GP72_up",0.196885656803393
"Dusp10","GP72_up",0.187090254511294
"Gadd45b","GP72_up",0.183598772500961
"Btg2","GP72_up",0.173604715585532
"Tcf7","GP72_up",0.172606070738186
"Cd5","GP72_up",0.171836963160056
"Il21r","GP72_up",0.170187547564155
"Tgif1","GP72_up",0.168057532720739
"Dusp5","GP72_up",0.167984247699524
"Ern1","GP72_up",0.165608831601367
"Bach2","GP72_up",0.162856859312007
"Orai1","GP72_up",0.160942059803214
"H2az1","GP72_up",0.160460462762255
"Gramd3","GP72_up",0.158844497332504
"Il7r","GP72_up",0.157560487239506
"Kdm2b","GP72_up",0.157259695040625
"Bcl2a1b","GP72_up",0.157072820334871
"Crem","GP72_up",0.155330832533662
"Kdm6b","GP72_up",0.152742620162498
"Bcl2a1d","GP72_up",0.152571030651064
"Itk","GP72_up",0.149640882191755
"Lef1","GP72_up",0.14959848435828
"Ifngr1","GP72_up",0.149384326585076
"Tnfsf8","GP72_up",0.14719317668187
"Pim1","GP72_up",0.144819529374325
"Rnf125","GP72_up",0.143865300144078
"Mpp7","GP72_up",0.143016986524387
"Prdx6","GP72_up",0.142589175491169
"Il2rg","GP72_up",0.13954471421398
"Pnrc1","GP72_up",0.139044677717142
"Got1","GP72_up",0.138592836516706
"Zfp36l1","GP72_up",0.137415889660674
"Nr4a1","GP72_up",0.137070433748435
"Arap2","GP72_up",0.133749506384983
"Ccr7","GP72_up",0.133191113897076
"Fosl2","GP72_up",0.131764681347679
"Nr4a3","GP72_up",0.131269823745669
"Nabp1","GP72_up",0.12976706698253
"Ckb","GP72_up",0.128276931124944
"Eprs","GP72_up",0.127133599439777
"Furin","GP72_up",0.127124811600521
"Dgka","GP72_up",0.124628766505681
"Hspa5","GP72_up",0.124391490911049
"Zc3h12a","GP72_up",0.123409223131936
"Nfkbiz","GP72_up",0.122671946786854
"Rel","GP72_up",0.12244502817235
"Itpr1","GP72_up",0.120870701468661
"Zeb1","GP72_up",0.119626640674009
"Il18r1","GP72_up",0.119618266325285
"Serpinb1a","GP72_up",0.119042720491648
"Lilr4b","GP72_up",0.11892161493968
"Gna13","GP72_up",0.118682232709538
"Arf4","GP72_up",0.118325614162112
"Ppp1r15a","GP72_up",0.117565289505995
"Lmo4","GP72_up",0.116934540678955
"Birc3","GP72_up",0.116004349955973
"Hilpda","GP72_up",0.115081125447947
"Irf2bp2","GP72_up",0.114216803429021
"Fam110a","GP72_up",0.113988622141071
"Stk17b","GP72_up",0.113318848594085
"Rgs10","GP72_up",0.111999168267621
"Igfbp4","GP72_up",0.111446377988273
"Cnbp","GP72_up",0.110144783309848
"Tob2","GP72_up",0.109232791045139
"Limd2","GP72_up",0.107220809405168
"Arpc3","GP72_up",0.105515719162808
"D16Ertd472e","GP72_up",0.105478301210336
"Elovl5","GP72_up",0.104510587052016
"Ell2","GP72_up",0.10398388108728
"Cd28","GP72_up",0.102067872408422
"Ostf1","GP72_up",0.101424570288746
"Ccl5","GP72_down",-1
"S100a6","GP72_down",-0.905346860528998
"Gzmb","GP72_down",-0.644665942596308
"Crip1","GP72_down",-0.633173528104927
"Lgals1","GP72_down",-0.573984892290954
"Vim","GP72_down",-0.51646767875168
"Nkg7","GP72_down",-0.505626382026093
"S100a10","GP72_down",-0.469986933189276
"Tmsb4x","GP72_down",-0.419064025724408
"Gzma","GP72_down",-0.414614987709929
"AW112010","GP72_down",-0.378322409491569
"CT010467.1","GP72_down",-0.377188564677143
"S100a11","GP72_down",-0.347313392647052
"Actb","GP72_down",-0.335845649961932
"Itm2b","GP72_down",-0.333519993706293
"Pfn1","GP72_down",-0.304403348511969
"Ahnak","GP72_down",-0.303910071338137
"Il10","GP72_down",-0.303873043648856
"Anxa2","GP72_down",-0.2945246406896
"Fgl2","GP72_down",-0.27809675496707
"Capg","GP72_down",-0.275451219795435
"H2-D1","GP72_down",-0.263599877479724
"Maf","GP72_down",-0.262865687863929
"Ccl4","GP72_down",-0.260936093283535
"Sh3bgrl3","GP72_down",-0.25459742676545
"Ly6e","GP72_down",-0.252302516066253
"Fau","GP72_down",-0.248292307895248
"Ptprcap","GP72_down",-0.24808264377739
"S100a4","GP72_down",-0.245129225710629
"Cxcl3","GP72_down",-0.243062418438469
"Glrx","GP72_down",-0.240204819934658
"Cd8a","GP72_down",-0.23131646584008
"Ctsd","GP72_down",-0.224668688332319
"Fxyd5","GP72_down",-0.223009201806498
"Lgals3","GP72_down",-0.222998335149222
"Cd8b1","GP72_down",-0.222408380293639
"Cox8a","GP72_down",-0.221125589266969
"Hsp90ab1","GP72_down",-0.217605383737135
"Clic1","GP72_down",-0.206494671560196
"Fth1","GP72_down",-0.206041942598395
"Cmtm7","GP72_down",-0.205698756111469
"Malat1","GP72_down",-0.203672812584587
"Jund","GP72_down",-0.195757070786258
"Cd3g","GP72_down",-0.192927436559164
"Tpt1","GP72_down",-0.192792619530868
"Lag3","GP72_down",-0.190169850364258
"Itgae","GP72_down",-0.185295809644753
"Ppia","GP72_down",-0.184319495092183
"Cd3e","GP72_down",-0.182696229337041
"Calm1","GP72_down",-0.172940947712182
"Ucp2","GP72_down",-0.172575104842738
"H2-K1","GP72_down",-0.171854315157561
"Lmna","GP72_down",-0.17130000475035
"B2m","GP72_down",-0.169170810618605
"Pdcd1","GP72_down",-0.167572173873933
"Ikzf3","GP72_down",-0.166995332262075
"Ccr2","GP72_down",-0.166922715873021
"Klf6","GP72_down",-0.163681834135299
"Eef1a1","GP72_down",-0.162787246233051
"Laptm5","GP72_down",-0.159942700364037
"Cd3d","GP72_down",-0.157267424269205
"Cdk8","GP72_down",-0.157064952646673
"Ly6c2","GP72_down",-0.155645680053689
"Tspo","GP72_down",-0.155144803030231
"Ptma","GP72_down",-0.153080942198825
"AU020206","GP72_down",-0.153024778859517
"Txn1","GP72_down",-0.152659267226383
"Ptpn18","GP72_down",-0.151603350307741
"Arl5a","GP72_down",-0.15068831346166
"Ptms","GP72_down",-0.150191096614086
"Cst7","GP72_down",-0.149528902623507
"Reep5","GP72_down",-0.148820211526107
"Ly6a","GP72_down",-0.147959340666296
"CAAA01147332.1","GP72_down",-0.14773885944331
"Selenow","GP72_down",-0.14715547050481
"Psmb8","GP72_down",-0.147082109687526
"Ctsb","GP72_down",-0.14464667579386
"Aopep","GP72_down",-0.141772540756518
"Sec61b","GP72_down",-0.141550433215681
"Myl6","GP72_down",-0.139988394855902
"Coro1a","GP72_down",-0.137941464161029
"Cfl1","GP72_down",-0.137913704694814
"Id2","GP72_down",-0.137788626493312
"Hspa8","GP72_down",-0.137398101906908
"Npc2","GP72_down",-0.13694325620833
"Ftl1","GP72_down",-0.13640560686487
"Plp2","GP72_down",-0.135151017036977
"Krtcap2","GP72_down",-0.134535369497004
"Atp5e","GP72_down",-0.133689982932419
"Gstp1","GP72_down",-0.132730592883697
"Elob","GP72_down",-0.132059425601693
"Emp3","GP72_down",-0.132014502014477
"Ywhah","GP72_down",-0.13182827522833
"Rac2","GP72_down",-0.131546878777953
"Hmgb1","GP72_down",-0.130050514434658
"Oaz1","GP72_down",-0.127106539734775
"Gimap7","GP72_down",-0.127103883900844
"Cox4i1","GP72_down",-0.126880358202645
"Cxcr6","GP72_down",-0.125984132285003
"S100a13","GP72_down",-0.124495096222635
"Ifngr1","GP73_up",1
"CT010467.1","GP73_up",0.916132226691216
"Tmem176b","GP73_up",0.887596795736959
"Bhlhe40","GP73_up",0.740083261396063
"Tmem176a","GP73_up",0.712065999547851
"Junb","GP73_up",0.70738170562534
"Rgs1","GP73_up",0.669025838102757
"Tmsb10","GP73_up",0.616876535481062
"Il7r","GP73_up",0.610749738115918
"Emb","GP73_up",0.5994035353426
"Icos","GP73_up",0.573387123768203
"Malat1","GP73_up",0.570569590624445
"Ckb","GP73_up",0.500344399181888
"Ctla4","GP73_up",0.485900653516425
"Eef1a1","GP73_up",0.465908784976683
"Il18r1","GP73_up",0.457509066343328
"Rora","GP73_up",0.448524530513921
"Ubb","GP73_up",0.448500739049717
"Dusp1","GP73_up",0.444079607906452
"Cd28","GP73_up",0.442344708881112
"AW112010","GP73_up",0.440066519614915
"Xist","GP73_up",0.439300217926445
"Tnfrsf4","GP73_up",0.436414621141948
"Ramp3","GP73_up",0.410257747337584
"Tagln2","GP73_up",0.409140022328468
"Cd5","GP73_up",0.406440786323966
"Ddx5","GP73_up",0.395712927798102
"Tpt1","GP73_up",0.392994125845974
"Tnfaip3","GP73_up",0.38453500218547
"Satb1","GP73_up",0.382355054245251
"Itm2b","GP73_up",0.379125418474468
"Hopx","GP73_up",0.373898191074402
"Cxcr6","GP73_up",0.368803821111773
"St6galnac3","GP73_up",0.360370497346672
"Slc9a9","GP73_up",0.348661350079801
"Tmsb4x","GP73_up",0.345704783208987
"H2az1","GP73_up",0.34403243691134
"Tnfsf11","GP73_up",0.31806696704039
"Itm2a","GP73_up",0.317749761903048
"Skap1","GP73_up",0.29856444158654
"Actb","GP73_up",0.298460191040913
"Gpr132","GP73_up",0.296965679346896
"Ccr9","GP73_up",0.294528129850138
"Fau","GP73_up",0.288252006394569
"Cd40lg","GP73_up",0.287966642491558
"Lmo4","GP73_up",0.281552322650223
"Odc1","GP73_up",0.274615195204636
"Fos","GP73_up",0.27354303415216
"Znrf1","GP73_up",0.27293003342768
"Tnfrsf18","GP73_up",0.269091229017025
"Lpxn","GP73_up",0.265344914730621
"Cmss1","GP73_up",0.261457608132514
"Ubald2","GP73_up",0.26079871431294
"Sla","GP73_up",0.254851983493965
"Cytip","GP73_up",0.253715425202964
"Gabarapl2","GP73_up",0.24994798071952
"Ptma","GP73_up",0.249368575881318
"Macroh2a1","GP73_up",0.247384827744008
"Pnrc1","GP73_up",0.236183194082382
"Podnl1","GP73_up",0.233056195222633
"Ccr4","GP73_up",0.229836306897374
"Rac2","GP73_up",0.226766761284402
"Serpinb1a","GP73_up",0.225168838631709
"Lilr4b","GP73_up",0.224890385008442
"Neurl3","GP73_up",0.22367369886085
"Eef2","GP73_up",0.22250827487692
"Arap2","GP73_up",0.220843411476821
"Ltb4r1","GP73_up",0.218573164254145
"Sptssa","GP73_up",0.217770612983353
"Prr13","GP73_up",0.215484480459947
"Nfkbia","GP73_up",0.214537085907943
"Rgs10","GP73_up",0.213549693001467
"Got1","GP73_up",0.213431756127596
"D16Ertd472e","GP73_up",0.20762414866761
"Hmgb2","GP73_up",0.207074555060435
"Cxcr3","GP73_up",0.205449181347558
"Themis","GP73_up",0.198915360295001
"Dusp5","GP73_up",0.196682201231675
"Ly6e","GP73_up",0.195068504791985
"Laptm5","GP73_up",0.194420569088325
"Rnf125","GP73_up",0.193907418484472
"Il2rg","GP73_up",0.192253433359997
"Selplg","GP73_up",0.191939124041303
"Furin","GP73_up",0.190318980062228
"Ppp1r12a","GP73_up",0.190121437741025
"Clint1","GP73_up",0.184632947296987
"Jun","GP73_up",0.18415020531817
"Hcst","GP73_up",0.183365624808594
"Asb2","GP73_up",0.182882794833909
"Tspan13","GP73_up",0.182248390031682
"Cpm","GP73_up",0.181218565710155
"Cd6","GP73_up",0.179901680797302
"Tcf7","GP73_up",0.178834921873505
"Cnbp","GP73_up",0.177141614981963
"Lysmd2","GP73_up",0.174683549618097
"H3f3b","GP73_up",0.174023398900125
"Actn2","GP73_up",0.172921445243288
"Shisa5","GP73_up",0.171763514786589
"Pfn1","GP73_up",0.171422373924683
"Dgat1","GP73_up",0.170717798464857
"Gzmb","GP73_down",-0.658654460679449
"Crip1","GP73_down",-0.565986224539911
"S100a6","GP73_down",-0.561572708601016
"Ccl5","GP73_down",-0.481589444919036
"Nr4a2","GP73_down",-0.471814486624282
"Nkg7","GP73_down",-0.462762724122624
"Lgals3","GP73_down",-0.445803854464817
"Anxa2","GP73_down",-0.416014437378875
"Cd8a","GP73_down",-0.355455794313784
"Ccr7","GP73_down",-0.344853634671977
"Gzma","GP73_down",-0.340111588006451
"Igfbp4","GP73_down",-0.338879763519953
"Ccl4","GP73_down",-0.333608435816335
"Lmna","GP73_down",-0.322514410406072
"Gem","GP73_down",-0.300573616528412
"Txnip","GP73_down",-0.274066318160598
"Cd8b1","GP73_down",-0.265551745321821
"Cd160","GP73_down",-0.259321063849165
"Itgae","GP73_down",-0.255853044591476
"Ly6c1","GP73_down",-0.242297848366775
"Plec","GP73_down",-0.233699635761472
"Cd27","GP73_down",-0.232924396048871
"Rel","GP73_down",-0.227291583592569
"Xcl1","GP73_down",-0.225900824163503
"Mir6236","GP73_down",-0.220477205681862
"Lgals1","GP73_down",-0.219769516746389
"Ctsd","GP73_down",-0.2170258839393
"Lag3","GP73_down",-0.214548959339234
"Cst7","GP73_down",-0.213220769841612
"Nr4a3","GP73_down",-0.211518423321663
"Klrc1","GP73_down",-0.211235655427881
"Rflnb","GP73_down",-0.210798260028575
"Il17f","GP73_down",-0.210565355822857
"Pdcd1","GP73_down",-0.209750626377939
"Rsrp1","GP73_down",-0.20795864980427
"Arl5c","GP73_down",-0.206305290222755
"Pde1c","GP73_down",-0.206065516010939
"Reep5","GP73_down",-0.205045589229098
"Cdkn1a","GP73_down",-0.195742186485665
"Cd7","GP73_down",-0.182432923852475
"Ptms","GP73_down",-0.180130379422494
"Klrk1","GP73_down",-0.179759131119594
"Rgs16","GP73_down",-0.179312966457998
"Ftl1","GP73_down",-0.179112925793404
"Nr4a1","GP73_down",-0.17888658717926
"Osbpl3","GP73_down",-0.174975829395255
"Atf3","GP73_down",-0.174668869987658
"Sostdc1","GP73_down",-0.173858893792042
"Prf1","GP73_down",-0.170232257744641
"Npc2","GP73_down",-0.169310918476935
"Ugcg","GP73_down",-0.169012996830168
"Eef1b2","GP73_down",-0.167597167177422
"Blk","GP73_down",-0.167567291415212
"Sqstm1","GP73_down",-0.166455390418093
"Ezr","GP73_down",-0.162681618292694
"Slamf7","GP73_down",-0.160849663710624
"Plp2","GP73_down",-0.160821379956827
"Cnn2","GP73_down",-0.155626039045468
"Wnk1","GP73_down",-0.154669825215252
"Jaml","GP73_down",-0.154655628084232
"Rhof","GP73_down",-0.15360694307927
"Il6ra","GP73_down",-0.153453576304747
"Mt1","GP73_down",-0.148333019205875
"S100a4","GP73_down",-0.148263387216633
"Sat1","GP73_down",-0.147815530018556
"Sell","GP73_down",-0.144007307008871
"Smad7","GP73_down",-0.143051115735563
"Hexb","GP73_down",-0.141276114645275
"Dnaja1","GP73_down",-0.141101596118122
"Pabpc1","GP73_down",-0.140677551693595
"Avpi1","GP73_down",-0.139682361785518
"Ifi27l2a","GP73_down",-0.139127250004093
"Fmnl1","GP73_down",-0.138974656005701
"Abi3bp","GP73_down",-0.137654217122938
"Sertad1","GP73_down",-0.134381401020626
"Fcer1g","GP73_down",-0.13314195368237
"Plek","GP73_down",-0.131861469401641
"Inpp4b","GP73_down",-0.131796189200789
"Cd163l1","GP73_down",-0.130985533887107
"Ddit4","GP73_down",-0.130174635147687
"Rbm38","GP73_down",-0.127310072466885
"Pglyrp1","GP73_down",-0.126735653178127
"Ubash3b","GP73_down",-0.122539562409972
"Eea1","GP73_down",-0.121748300813905
"Tmem163","GP73_down",-0.120291180612938
"Jund","GP73_down",-0.119943271403196
"Klrd1","GP73_down",-0.119188449813527
"Icam1","GP73_down",-0.1181032197154
"Il2ra","GP73_down",-0.11798627579505
"Smc4","GP73_down",-0.117136148177229
"Ripor2","GP73_down",-0.116664666385871
"Bzw1","GP73_down",-0.116284761606087
"Slc38a2","GP73_down",-0.115242410204678
"Il2rb","GP73_down",-0.114226456102195
"Mcl1","GP73_down",-0.114066139626431
"Klf2","GP73_down",-0.112867182315424
"Izumo1r","GP73_down",-0.112571440019616
"Ikzf3","GP73_down",-0.112535799910956
"Eif5","GP73_down",-0.11015251798327
"Cdc42se1","GP73_down",-0.10794677395854
"S100a9","GP74_up",1
"CT010467.1","GP74_up",0.520393761243141
"Cmss1","GP74_up",0.494053001639695
"Lars2","GP74_up",0.321191288711436
"Tpt1","GP74_up",0.309516450257028
"Mir6236","GP74_up",0.30924021378852
"S100a8","GP74_up",0.290489510472653
"Gphn","GP74_up",0.210592237976323
"Rack1","GP74_up",0.185948468563328
"Tmsb4x","GP74_up",0.16060776996077
"Ngp","GP74_up",0.138352477122186
"Fau","GP74_up",0.136105812336001
"Camp","GP74_up",0.128563462920103
"Zc3h7a","GP74_up",0.122824368208236
"Rbm3","GP74_up",0.120992185246908
"Bcl11b","GP74_up",0.108251902068118
"Ptpn18","GP74_up",0.102921171478373
"Hspa8","GP74_down",-0.185697285827301
"Junb","GP74_down",-0.14806620273543
"Rsrp1","GP74_down",-0.120542147589565
"Rn7sk","GP74_down",-0.116492305970066
"Txnip","GP74_down",-0.114592972088865
"n-R5-8s1","GP75_up",1
"Rn7sk","GP75_up",0.848341706993958
"Dpp8","GP75_up",0.773361530660307
"Klf10","GP75_up",0.75764799231692
"Pdcd1lg2","GP75_up",0.751293628378562
"Mob4","GP75_up",0.6537617610005
"Grhl1","GP75_up",0.636912310986139
"Gpr19","GP75_up",0.631848019040136
"Ier5","GP75_up",0.623336689012094
"Zcchc9","GP75_up",0.612711790867684
"Gt(ROSA)26Sor","GP75_up",0.608984864555227
"Topbp1","GP75_up",0.605831554062666
"Rgs16","GP75_up",0.605453710731163
"Shld1","GP75_up",0.600068038649923
"Nt5c3b","GP75_up",0.593917957080387
"Sdhaf1","GP75_up",0.586883126104487
"Chchd3","GP75_up",0.575603111660956
"Ktn1","GP75_up",0.571637661448779
"Cdk12","GP75_up",0.56233807148657
"Gpm6b","GP75_up",0.561439974166233
"Bhlhe40","GP75_up",0.540278645212024
"Tnfsf8","GP75_up",0.538004880413908
"Fam169b","GP75_up",0.531776566970649
"Cd83","GP75_up",0.530358118129668
"Nsd1","GP75_up",0.528781154756088
"H2ac13","GP75_up",0.526969580244847
"Osgin2","GP75_up",0.52543670142263
"Ninj2","GP75_up",0.525204410806572
"Hist1h2ap","GP75_up",0.524306813719796
"Pde4dip","GP75_up",0.522567947791936
"Matk","GP75_up",0.52122714658653
"Abcg2","GP75_up",0.517905648257054
"Wdr90","GP75_up",0.5150848101394
"Tsen54","GP75_up",0.514306321809986
"Gnl1","GP75_up",0.511993743806278
"Taco1","GP75_up",0.509460571106976
"Fbxl12","GP75_up",0.508535180749385
"Mcm2","GP75_up",0.508173595480309
"Tmem161a","GP75_up",0.507543040557478
"Erdr1","GP75_up",0.507366353373291
"Srp9","GP75_up",0.50444533313603
"Sox4","GP75_up",0.504106409926963
"Msi2","GP75_up",0.503307661008443
"Foxk2","GP75_up",0.49969163144408
"Gramd1b","GP75_up",0.498031464655801
"Atp10a","GP75_up",0.49779946975921
"Mex3c","GP75_up",0.494751969326356
"Slc1a5","GP75_up",0.494174320181712
"Nrgn","GP75_up",0.493487189055061
"Slc16a6","GP75_up",0.492848538953898
"Irak1","GP75_up",0.492699144703556
"Lemd2","GP75_up",0.492674944003462
"Malat1","GP75_up",0.491831956756222
"Traf1","GP75_up",0.488605645459273
"Ptger2","GP75_up",0.486838952522991
"Sos1","GP75_up",0.485554797403895
"Ube3c","GP75_up",0.482890411997047
"Chn2","GP75_up",0.481991490259646
"Stn1","GP75_up",0.48033217904501
"Nck2","GP75_up",0.47384838749335
"Foxr2","GP75_up",0.473100002919366
"Slc7a1","GP75_up",0.471727530096015
"Chka","GP75_up",0.471025624422378
"Gadd45b","GP75_up",0.469773246891546
"Rhob","GP75_up",0.458427705819179
"Terf2","GP75_up",0.456460556965114
"Etf1","GP75_up",0.454139756176002
"Tgfb1","GP75_up",0.45179272730333
"Usp38","GP75_up",0.449694706714105
"Zbp1","GP75_up",0.448902626782911
"Ptpn7","GP75_up",0.447181563149247
"Zfc3h1","GP75_up",0.444169280495385
"Eea1","GP75_up",0.442731440752635
"Gabpa","GP75_up",0.441494229663578
"Pura","GP75_up",0.437828783906408
"Socs3","GP75_up",0.42882948262444
"Diaph2","GP75_up",0.427048627427666
"Tia1","GP75_up",0.42413146483843
"Tbc1d4","GP75_up",0.42334451013673
"Xpo1","GP75_up",0.42307346069143
"Dlx3","GP75_up",0.421798714582498
"Dtna","GP75_up",0.416143152143022
"Rhbdl2","GP75_up",0.416052786338208
"Hs3st4","GP75_up",0.415936809054823
"St8sia5","GP75_up",0.415372174427724
"Gck","GP75_up",0.414926716844759
"Arcn1","GP75_up",0.414689874851291
"Traf6","GP75_up",0.414015534654125
"Slc35f1","GP75_up",0.413899343316207
"Grid2ip","GP75_up",0.413296347916983
"Ext1","GP75_up",0.408634705275625
"Tmem164","GP75_up",0.407201744115814
"Xrn1","GP75_up",0.406736597061329
"Necab1","GP75_up",0.402613570812283
"Pds5b","GP75_up",0.400923075821259
"Sobp","GP75_up",0.395450759930692
"Nfatc2","GP75_up",0.384010665720137
"Kcnq1","GP75_up",0.382899423755832
"Cela1","GP75_up",0.382169899365163
"Rasgef1b","GP75_up",0.37955186369932
"Tmsb10","GP76_up",1
"Cd52","GP76_up",0.814489887536837
"H2ac8","GP76_up",0.782548502313896
"H1f5","GP76_up",0.659185890963204
"Tuba1b","GP76_up",0.57821157379983
"Tmsb4x","GP76_up",0.54801111471323
"Hist1h2ap","GP76_up",0.540292679225795
"H1f4","GP76_up",0.539478374149416
"Ifi27l2a","GP76_up",0.468669153280669
"Vim","GP76_up",0.443833956430773
"Tubb5","GP76_up",0.434960306988613
"Cnn2","GP76_up",0.430914067227927
"H4c4","GP76_up",0.407541640701754
"Pclaf","GP76_up",0.383520830167184
"Birc5","GP76_up",0.382066528960833
"Tubb4b","GP76_up",0.378607277256287
"Klf2","GP76_up",0.374526177759475
"H2ax","GP76_up",0.37252905736891
"H1f3","GP76_up",0.360451964715531
"Rrm2","GP76_up",0.331791040945321
"Tagln2","GP76_up",0.325882283839759
