,CD8.A,CD8.B,CD8.C,CD8.D,CD8.E,CD8.F,CD8.G,CD8.H,CD8.I,CD8.J,CD8.K,CD8.P,CD8.Q,CD8.R,CD8.S,CD8.T,CD8.wM,CD8.wU,CD8.wV,CD8.wX,CD8.wY,CD4.A,CD4.B,CD4.C,CD4.D,CD4.E,CD4.F,CD4.G,CD4.H,CD4.I,CD4.P,CD4.Q,CD4.R,CD4.S,CD4.T,CD4.U,CD4.wM,CD4.wN,CD4.wZ,CD4.X,CD4.Y,Treg.A,Treg.B,Treg.C,Treg.D,Treg.E,Treg.F,Treg.P,Treg.wM,gdT.A,gdT.B,gdT.C,gdT.D,gdT.E,gdT.F,gdT.G,gdT.H,gdT.I,gdT.J,gdT.K,gdT.P,gdT.Q,gdT.R,gdT.S,gdT.T,gdT.U,gdT.V,gdT.wM,gdT.X,gdT.Z,CD8aa.A,CD8aa.B,CD8aa.C,CD8aa.D,CD8aa.E,CD8aa.P,CD8aa.wM,Tz.A,Tz.B,Tz.C,Tz.D,Tz.P,Tz.wM,DN.A,DN.B,DN.C,DN.D,DN.E,DN.F,DN.G,DN.H,DN.I,DN.J,DN.P,DN.wM,DP.wA,DP.wB,DP.wC,DP.wD,DP.wE,DP.wF,DP.wG,DP.wH,DP.wM,DP.wP,DP.wX,DP.wY
F164,0.02416943179726543,0.002457183127521255,1.190800600303156e-09,0.11185071118584922,8.148096728994302e-10,4.672535995369867e-10,7.348586812769731e-10,7.318007814205712e-10,6.256947764869401e-10,0.004684302319702283,1.181062783976994e-09,0.0030090844296703926,0.08712871411357903,2.229224796155103e-09,1.0,8.774496404052309e-10,1.5816377372509065e-08,9.235392662960793e-10,5.970758276094779e-10,8.503953745927976e-09,8.035792847813322e-10,1.3142376651596258e-09,6.722916091481174e-09,0.03511519904004165,1.278177429737421e-09,1.6117319787196879e-09,1.3581256282223441e-09,0.0029997160999989665,0.0035042109958591475,4.4177522945130464e-05,0.0011958621740405639,0.0412457681937239,0.2768464233512302,0.6055662108777586,0.0048699787784616064,8.567825675273084e-10,0.099309895707854,7.5002138117708e-10,3.0243852505791483e-09,0.3095935887379552,1.8341938492746534e-08,1.2209034661068796e-09,1.8560085230494689e-09,9.256342264581617e-10,0.005955385871527323,0.0021428853535395654,0.02867872789749854,0.0036860108536304363,6.965097026544304e-12,8.002079534115481e-10,9.293991402186857e-10,0.004004808181986407,6.116565704789541e-09,1.2052105459341874e-08,1.0224583937992514e-09,9.928638107013503e-10,8.483060546405483e-10,1.197230042107535e-09,4.123853893363591e-09,1.5557492765971856e-09,3.0448245160596897e-09,5.13120766081792e-10,0.0027829753213637824,3.624806192389984e-09,5.099799167199785e-08,2.8266171839231094e-08,1.5224838019243206e-09,2.061067564044299e-09,3.4697889492514284e-09,1.9181992017928573e-09,0.00034607474725145763,7.743372812237454e-10,7.812136715759906e-10,7.645222691856608e-10,1.6598483152501746e-09,1.650106664500768e-09,7.118970602339259e-10,0.006917789418888625,4.701083124186408e-10,1.0519833585559323e-09,4.0139822383557385e-09,2.640317549354657e-09,2.848586580201564e-09,1.7612257289213657e-09,0.008120861175567061,0.012078505353010848,6.564933406041115e-10,1.052560441868185e-09,8.729883710537117e-10,1.945580687759816e-09,1.4599010108231004e-09,5.914694642143814e-10,0.0,1.9022063084110143e-09,9.15957684374998e-10,1.340493982675622e-09,1.123132090271028e-09,1.210360761845364e-09,0.04306289180997162,1.7988411966301768e-09,5.820116103828096e-10,4.280294972530216e-09,7.849143293711409e-10,1.2225017019484456e-09,9.372451600632278e-10,1.1709210073768557e-09,1.323278126907603e-09
F31,0.022087894104004812,0.08302600752725942,1.7768383171532641e-09,0.001160098594981231,0.006510774265026921,2.595251069709998e-09,0.03410498771525336,2.5506944738877512e-09,1.978457028287836e-09,0.09003735508374786,1.6316260900441884e-09,0.2619317556342111,0.03771173838939417,0.012067943624682241,1.0,2.145555468609246e-09,2.3791130243304016e-09,0.16324883468273427,2.3453506859202095e-09,8.62230347491355e-08,2.3699580167740194e-09,0.01152102646244247,0.06356017242133671,0.007054392148128476,0.012016826177721788,0.07168575431685328,0.01892766929421409,0.07811809212005927,0.010621236977789371,0.028124420467700608,0.003711834694734277,0.03105677067044304,2.224320195040266e-09,1.8341590896961905e-09,2.8187590673631687e-09,2.449140378188498e-09,0.010389742768180457,2.1510335271175547e-09,2.283272714022857e-09,0.018128637350971734,0.03908573625744561,0.005311055168961357,0.027740439034062807,0.0023767546741675816,0.04739794163946895,2.6781224177700144e-09,2.326195901979368e-09,0.00485041073302538,2.077385307107375e-09,0.017196703358259745,2.579105060984539e-09,0.0011760913646653428,2.3425550669191054e-09,2.210165292298551e-09,2.2776023268706706e-09,2.9587400195003165e-09,2.531788711194242e-09,0.00111015472401274,2.139696390976784e-09,1.9916320223470633e-09,0.008674670503242228,1.4759784208926763e-09,1.9180689596628305e-09,2.8772757571950594e-09,1.73694488200433e-09,3.1851240056642445e-09,2.3571708813566104e-09,2.047109616394893e-09,1.0702096042498785e-09,2.0591976494581725e-09,0.031967570597491245,0.040809920141205644,2.3675780091191364e-09,2.206822789084997e-09,1.8470736818782304e-09,9.83079409778808e-10,1.8907889609684314e-09,0.029585550966795725,2.7168266214126167e-09,0.03744044302848628,0.04988210220382229,1.1471172950993813e-09,1.7903674725879826e-09,2.0817256223643675e-09,2.657379826805235e-09,3.040135888426447e-09,0.03165846798760766,0.04313786808965383,1.7189122840232217e-09,1.5741188337320103e-09,0.0984288016645921,0.07719814310352535,2.3820518966792225e-09,1.2673488345754173e-09,2.1126643273550268e-09,2.2852625812860793e-09,2.2315520096714053e-09,2.404153928370135e-09,2.3952947875930665e-09,2.420078195122804e-09,6.68850832432472e-11,0.0,1.3202892208193665e-09,2.4283778813999477e-09,2.1812741808900466e-09,2.3479009137139812e-09,2.220115990807207e-09
F183,0.0010002375655823784,0.0028891772417502146,0.001832830309392615,0.004351287496513597,0.00045610389174744224,5.872932220736137e-10,5.799288571467792e-10,0.004453177444042769,0.005387410782786849,0.014260026447393492,0.018276392121527773,0.1679247876832762,0.026677873316869057,0.02266232171744551,1.0,4.4002554199581607e-10,0.006017063858410828,6.928347187479807e-10,5.587634310505563e-10,1.9450403792968114e-06,5.8516022476032e-10,0.0008667789664774733,0.0030565034432203375,0.00041519849287287904,4.898360324163233e-10,0.0015514308382659433,0.000658306600246105,0.0021768732941496493,0.00044914444747557104,0.002556617338081681,0.005097144790505074,0.003028902916992029,0.0027549294910599502,2.1181252813756978e-10,0.0028061714599513917,6.82527044160769e-10,0.0005252041815310064,4.68999095049067e-10,0.0034895143262663538,0.0035324065898511645,0.026396412621132292,5.359865252614138e-10,0.0020320811916019516,0.0034136410455543114,0.006222720632927433,0.0026517005148142298,0.013410350279129672,0.01662375014436785,0.008285933076629913,0.0020270573458788877,0.003741343733785864,0.009442007310500936,0.0017545123169538,0.002681030433149968,0.0027855496164157223,0.001562641488616615,5.008977383984774e-10,0.002262358447245014,3.8894557632477666e-10,4.69676818312607e-10,0.013852611256956672,3.68449252746373e-10,1.2235165331784667e-09,0.00396188120342751,0.004262250311861247,0.00010685532594805592,6.752989808804991e-10,0.003751031871683088,1.4878662429564598e-10,0.10056232828994802,0.0013658800460589805,0.001313176832257614,0.005941143478898912,3.594816364024117e-10,3.1431272166496397e-10,2.807695104777043e-10,0.010911638255202673,0.000971284488453534,6.216968390359418e-10,4.6203573585009265e-10,0.006442166991080296,0.003786636050564457,5.823530087966382e-10,0.00164786123613271,5.628776862968711e-10,0.0036785254835903364,0.0019754691242288244,0.007687358748286517,3.0910680038214984e-10,3.1672152097597414e-10,0.005040783285482226,6.312880185029485e-10,5.070592219806337e-10,0.001664467851718207,4.722302538972862e-10,0.001128897267554227,0.021980138678206723,5.306313843380602e-10,0.015497443040722876,0.009403225368186522,1.3236414529915065e-10,0.0,2.2265162437982077e-10,0.05086404756573442,0.12413938207697299,0.0016716472827781818,4.242576229628875e-10
F57,0.0009144192338446351,0.0014192428881492714,0.0020228413889569205,0.053817585320907024,0.0009081655775612003,0.0,0.0006787726689163424,0.003073252514512635,0.00027745857119118757,0.012389896686222703,0.011887805676432727,0.12576309340681394,0.02518472665953656,0.045887454810316954,1.0,0.0008909130053825903,0.017862718814852074,0.00384809585182002,0.00400469861128926,0.1862527747938567,0.0029980092119494357,0.0006182836748271128,0.0017899366260331127,0.0009435032273230769,0.0002304620025022164,0.002531526082736073,0.04790999478379494,0.012814895868894848,0.08398682266042398,0.5404122339494682,0.2853030837890868,0.06473513865549992,0.029749344528003933,0.009953223554817607,0.12944437804029502,0.08523193309111134,0.04890551470837922,0.003848031674128749,0.053304397336553414,0.0418167993827922,0.16880569360739192,0.0024252114834902175,0.055620559919220894,0.08270766735841072,0.05345945299922159,0.03212940253044757,0.005195311809720362,0.06522459453347776,0.03670034395589672,0.002378061819475282,0.0016592267763554027,0.0014167813202594528,0.001436254585955994,0.002147499380498769,0.004350678638069837,0.0009436974155210933,0.0020103960487339225,0.00106173684619327,0.07042298099310505,0.004384865073937333,0.010745379443080613,0.00277138460686232,0.002841217779514935,0.006774640013861138,0.08695486590751614,0.0050534609634594425,0.010117618169501331,0.015448617362253541,2.188792367120454e-08,0.022489998325383512,0.0023291462587326293,0.0007635450275079883,0.0012891980831310926,0.0004140218492023723,0.0021427340120447427,0.007586148943144583,0.005199239474023227,0.0018064233993094565,0.0006898018353210567,0.0033990160593985507,0.0046874734249772445,0.00477286732105392,0.004155549571452184,0.02442059860607882,0.0020016229873601283,0.001010527569045144,0.003122787801636313,0.011872899898601437,0.0016167824090900578,0.0016216754287567796,0.02991301364399332,0.005682268233415215,0.005162613658574379,0.004012072471920067,0.009302180263149586,0.001175201562294271,0.09736201587020811,8.927912562234157e-09,0.004801813492217771,0.001958756561083188,4.2587247442256726e-08,8.042213455783783e-08,0.12317112063582313,0.0349758536423412,0.17400164205952884,0.0004597553876610631,0.001710994872012242
F130,0.0006978699635450893,0.0018520587489614763,0.0020147078250982177,0.05502968512600114,0.0007991693797938653,1.873464342201042e-08,0.000393868150800454,0.0022514462351322664,0.00026807314477228505,0.01172112157815691,0.010632781138397253,0.12509188926499223,0.019063915381148842,0.043585288777717945,1.0,0.0009355702069524726,0.016587817828423966,0.0033334974602118282,0.0026553150902110033,0.16696500487809207,0.0009923133811009914,0.00024108091081802678,0.0020513428657151487,0.0005036229488594018,0.00018901737444578822,0.0014013999224809128,0.042834410432315236,0.005182004852585559,0.03389171636407652,0.34458367767376247,0.23813813639570644,0.0507497865820619,0.02548769333550468,0.007393180623499343,0.13270634164932574,0.08998734766880612,0.02036154240595388,0.0034795001782997295,0.04517762690589178,0.03530908505808585,0.1438660337702825,0.0018786187560424108,0.04042033181178636,0.08044481003787846,0.041419436324745755,0.02436601548973807,0.003339012471217199,0.04864996770606278,0.030108238167884414,0.002176061452314682,0.0015396445273179187,0.0019544796865110944,0.0015301339358387343,0.0009346099758345738,0.004572000150086334,0.0007506905085932789,0.0021208037098734613,0.0011288493900495108,0.07430604874866328,0.003451463564292611,0.00902856789541857,1.1179731142952722e-08,0.0021205342954238532,0.006875173172692523,0.08441401677788529,0.004255796844125966,0.00923188773739423,0.013977520512824426,7.464539841443709e-09,0.019650925390380165,0.0021017765946509054,0.0004119785055295155,0.0009850298763030532,0.00026396045656618545,0.0022475437364182544,0.006314489536395053,0.005365431264840854,0.0012903177018609175,0.0007276091482734767,0.0022061525961040848,0.00397584358849471,0.0024301249553508385,0.004396303882015945,0.02328878309681663,0.0011234752384935464,0.0008994377168577372,0.0029510173569570713,0.012168568339239485,0.0017056896607009111,1.3363795973887595e-08,0.0298171854430505,0.005644594495838591,0.005442348247904715,0.003867153886821224,0.009424212353666453,0.0009071629314714828,0.07544277681358395,1.645860776635222e-08,0.0017876297149331888,0.0020641500492808514,0.0,1.3061252840473538e-09,0.12485285181403503,0.03534193859818715,0.16343609574355403,0.00036029744396480376,3.293714360552509e-08
F184,0.005319130493918238,0.013864414385979362,0.001650566276292494,0.05095936945750637,0.0021259089567316515,0.0,0.009446743539416217,0.0015086300857218027,1.8583877354100907e-07,0.02520425365756083,0.008150119324589443,0.14800286643594002,0.024886103448422833,0.04141586930982773,1.0,0.0008678185703516301,0.014990837338080674,0.04657483814680376,0.00252867577351874,0.15781758586620645,0.0009438502831295827,0.003435039928217281,0.014132795665509857,0.002127249136822482,0.003376992119678644,0.020658933067992723,0.045541657384555144,0.012842636593227784,0.032562264668652,0.32213159510593925,0.2257052828980556,0.0537506379960099,0.024283846262109526,0.007028133221784832,0.12651935683661017,0.08838077527046616,0.02132425681060157,0.003308990522330956,0.042908665068915754,0.03140256753477825,0.13915417853194004,0.002198938603409996,0.0451415147859867,0.07453794854095147,0.041853373321800655,0.023234068285592352,0.002276398313637631,0.04503322012898203,0.02986075982362849,0.006486664753208088,0.0011420519113854288,0.0010444089965270821,0.0019392412140768936,0.0008790664920214184,0.0042092366311182895,0.0012927149033889922,0.0020164858277287824,0.00037895321888837386,0.07065925001235475,0.003712113043347312,0.010375828040176352,3.224396034630295e-07,0.002026245102748836,0.006332136016949807,0.0799193237822804,0.004681467678759263,0.008767055873279955,0.013669247358346378,3.385959428643294e-07,0.016300426561174444,0.003605804979551789,0.011352369636984773,0.00040216841268421173,0.0013058490444110152,0.0021003418305037516,0.006700609854137534,0.003921065601137866,0.009178231604121546,0.0006928116350844457,0.012056074857648072,0.01553743565467005,0.001872562361078022,0.004174207733301146,0.030786216078576872,0.0011257700751458185,0.0016906426249787513,0.009774646599503504,0.022797072278882207,0.0016247769621272085,3.072897324539139e-07,0.05403708268496439,0.02589330947398751,0.0051955086917317315,0.003673505557423727,0.00898138403270639,0.0008263440647592131,0.06824687373632511,5.467408644349903e-08,0.0023429920880921285,0.001963645780320249,7.235852800565192e-07,8.297061042906339e-07,0.1176293577077996,0.02784466179562025,0.13970994634377334,0.0008243398666442786,1.1906551518505244e-07
F199,0.0011203711391792898,0.004050555134731658,0.0021481249145308932,0.048690342088855414,0.0011670322984586256,2.142089631684515e-09,0.0003314675653592785,0.003058145970593805,0.0005367383456667306,0.017612491573800116,0.013330781218955604,0.12869925523317594,0.056625573695482545,0.05955143067464332,1.0,0.0007097243785318264,0.014867012978947257,0.0026881858721101255,0.002194039917648368,0.12386984967274464,0.002836677187006695,0.00025983334680159764,0.003407000160310101,0.0008140718312754739,0.000159934486264504,0.0011101214926218588,0.03898114071302099,0.0068793411574962346,0.03217845550433987,0.28734286207799076,0.5405344054017782,0.12382907602342753,0.029786260998525483,0.005715491400870553,0.10901589752089956,0.07119184690978626,0.016701166565691334,0.006219251066571625,0.043389881456562786,0.09794346601026468,0.3150280390573647,0.0032722908439769844,0.08299318964320336,0.09486666493990917,0.1122209641402624,0.07564101600133563,0.014892535248936169,0.08560582199392873,0.027108378785050152,0.0032165584092191954,0.0016314870226188409,0.0030687670510896985,0.001306047704521356,0.0015749473340333617,0.003603095676007986,0.0006521094163855144,0.001583318959736936,0.0031688637175658154,0.05549172807632498,0.0026805849677874038,0.01108106479118558,0.0007476679480009126,0.010047009199854285,0.014567381233142976,0.11282483165321491,0.010201893950985712,0.013129682923196202,0.013503477571967463,0.0030070975621023788,0.02157309062320289,0.0029260231570455613,0.0010896993410227248,0.0014948877759440981,0.0013199920729169326,0.0018005575470127738,0.005176679545953731,0.004645702658959944,0.0013648650265872947,0.0006001269461881141,0.0016916360930761352,0.006006896490459328,0.008709692682877412,0.004814330776658126,0.019764773765885445,0.0021061930473886695,0.0010714847009760892,0.004027529629498349,0.010142154455370353,0.0012806825917463485,0.010179717291060654,0.022673441983632754,0.0042549853767456115,0.004313856254506953,0.005505576033209812,0.007159770681347518,0.002265300902587436,0.10310981554111594,0.0,0.002902489526903545,0.0024764044902632243,4.390965714037086e-08,3.394466561596875e-08,0.09360875319784838,0.036485272654283654,0.24416983287491165,0.000446204188881933,0.0004230623304953293
F155,1.8613480933533452e-05,0.016900426936364083,0.3035704679849043,1.2056405215380515e-05,2.1249243948336764e-05,2.3126793937791797e-05,2.5224613492756035e-05,2.28707765349955e-05,3.3902079977164934e-05,2.8622584863737595e-05,0.08418529624576561,0.32683755672246556,0.07099499364753722,0.10446964375777566,1.0,1.857455304711219e-05,2.3651658642543633e-05,4.608563220395473e-05,3.605186153227702e-05,1.7493852308136594e-05,3.056344573745932e-05,1.996276232026639e-05,0.010439204904636054,0.010929178452486357,2.0483119142202282e-05,1.0995679137607387e-05,9.413222958222502e-06,0.06659713574441732,2.9788949058535753e-05,1.63011303944156e-05,0.12498860659480711,0.028792869772782954,9.2813772867801e-06,7.444189807718307e-06,2.9173336193404784e-05,2.892928187593459e-05,0.02376736033900013,2.8087566023983777e-05,2.8411999977225203e-05,1.4411435488879627e-05,0.2261415237285946,2.4758775291904978e-05,2.5297143460952002e-05,1.6066307981764574e-05,0.02225395042623671,2.744287474474568e-05,2.4848881076533e-05,0.3086495450808093,4.009852295766225e-05,3.5593746919527655e-05,2.6089972091873008e-05,3.0335723382877284e-05,2.215514103900494e-05,2.6807870515168453e-05,2.3861177080465262e-05,2.627631593762836e-05,2.3366686817385255e-05,2.9821459015885324e-05,3.701185145792289e-05,0.06330617182769153,0.10698013853525265,4.6456518250477394e-05,0.6316915178757453,0.14641204929082988,9.21436152165757e-05,2.1372238282005487e-05,1.7545425507802013e-05,0.1577933458181015,1.93881897321317e-05,2.545482582747435e-05,2.165738164398123e-05,2.1472186157264927e-05,2.2398374532999983e-05,1.90508028818074e-05,2.3425417122590957e-05,8.377694605426316e-06,2.3856945634163507e-05,0.02586033554302548,1.7349368953887213e-05,3.0395073846351288e-05,5.972004248158336e-05,1.0772022548993261e-05,0.5181614656798301,0.1981829508759232,2.8519700803457247e-05,0.053794028806379415,2.5752780290668626e-05,0.043724489143891467,1.789167851771962e-05,0.0,0.19869176048180104,2.681640652362783e-05,1.7710462568656066e-05,7.169597524983806e-06,0.3749588716164852,1.4951915070308115e-05,2.2101384194286645e-05,1.9085920272539242e-05,3.566335691377699e-05,4.078710072531241e-05,2.5831103950768885e-05,1.3879494604959323e-05,8.745502870386444e-06,2.3185652213971445e-05,1.2841267931389827e-05,2.166999513602085e-05,2.0235226455159873e-05
F118,0.0042022271831019566,0.002461308792870041,0.02223820493673769,0.005611762853092599,0.005909464804990831,1.7602175913777733e-09,0.0025191555191995574,0.004560629044023857,0.012102815386977403,0.020294704794573633,1.0,0.45194024356779644,0.005093392563379708,0.005319620181194296,0.027233168918422118,0.00875678085559915,0.010516574485223506,0.10068090200280173,0.013521932234504784,0.016324182797649623,0.008683148749741172,0.0024122115897004227,0.0023452009644919594,0.0033992945339682314,0.0032024016574973796,0.005109775098897396,0.003996052252954117,0.008813354146906142,0.03307891384572337,0.009815128292721673,0.5732172739456713,0.01533384603549164,0.1560134948565767,0.002764768219035522,0.006319899715825797,0.01374389921951573,0.006677983127992587,0.0002429349349518198,0.018918739241514267,0.006295460598324646,0.011607149998629327,0.003085728921833171,0.006684065408375722,0.008261359958225979,0.005079977458327764,0.006221482186425009,0.011727483203325985,0.647452087002228,0.011100229815485727,0.004352999896253444,0.0014876401255539766,0.014869682887513566,0.001996171525516349,0.011319557487816179,0.0028557073908575207,0.0022596791282275897,0.0009477808415814603,0.0017607330550942332,0.030206264389154792,0.002747876912438415,0.38248374303881655,0.0061836522157088895,0.006596550839671637,0.007620530321345137,0.00719108308691033,0.0005003104440124423,0.0077857209564995075,0.009780211492848506,0.0,0.005143089223903884,0.002544539198926459,0.005739901018459393,0.00359877088302311,0.002265434961613387,0.0033224548318406305,0.381321448019228,0.0008236042202348475,0.003941059279604622,0.0021537837021443273,0.008747836226834258,0.001508863405998494,0.47432277015213214,0.007128081684693922,0.008206917968768244,0.008215874069163527,0.002417803216645535,0.0044005603339668745,0.003561305581613733,0.01080724809486724,0.008770015121523745,0.018365147640734887,0.008921640846479235,0.009230773298002308,0.5912410997019273,0.007948488246607033,0.0058656894519797855,0.017177431826120658,0.0022895216145885724,0.011441263006810849,0.01882038311939449,3.7517637802387464e-09,9.292145784610854e-09,0.005427264778675386,0.024763829870248746,0.5832127655810947,0.0056703858613734665,0.009645516044152614
F20,0.0016015023482723685,0.000831348535658934,0.014593751898379676,0.0013523250315318424,0.002401106798474994,0.0016132786848145869,0.00011294724827925406,0.0007490582651116451,4.411795632936721e-05,0.0014633767448752398,0.577832719402824,0.5665352319680824,0.00027562703239130613,0.001097909302685582,0.0007120742348785445,0.0018791198368783139,0.0027428837604542462,0.007657208261297771,0.005331811675493639,0.0012630136528580026,0.0008602250107315474,6.792605571731164e-05,9.352903148403206e-05,0.0014985984808938706,7.103238125990577e-05,0.0011592022820845788,0.003034918912705978,0.004580018040249443,0.016298516200629398,0.009989566511091666,0.8568234692089898,0.007920826026036434,0.049956026084856844,0.00022388074800389483,0.002246256541956649,0.0003484079456546171,0.0016635113769830074,3.541662210215516e-08,0.010271527115047719,0.0005899441659317552,0.006462934307918672,0.0005049508023829264,0.0002346904065754529,0.00120978653288075,0.0004218753876616634,9.273267956036274e-05,0.00026431339418955173,0.9086316007902646,0.0021554681600116374,0.0008308427780275312,0.0002059621711516629,0.0004269191807909903,0.0004797416753627815,0.009890649474093238,0.00024662696607879124,1.8195105661576366e-05,4.23588428631509e-08,0.001819312211588053,0.1295971802249743,0.00014549931836987937,0.546053344547832,0.0027668455298540885,0.0029241325148759356,0.008551473116715752,0.0019955878075152028,0.0012361004814437455,0.0034983903034009516,0.0030059982245707177,0.0,0.0009390688030497405,0.0006717931827955662,0.0002848993362744961,0.000922286552965854,0.0010739037369770037,0.0006827065405858772,0.445234753804317,0.0007816956602306781,0.0007189407966942496,0.0006276474967904147,0.0012133343740147674,0.00020396440265478964,0.6617005333532916,0.0010819343461206672,0.01534172001820611,0.003230482546256911,0.00017866320553222318,0.0003178601039126086,5.745126308784228e-08,0.007313090048645679,0.015161891384906336,0.0029912315841900275,3.6527055343771036e-08,0.008982196053941599,1.0,0.0017457479755860642,0.002571773010995356,0.0046352992304512135,0.004754877273267652,0.0065117809731702805,0.013637044229610564,7.331018571804258e-08,1.583266158374037e-07,0.00220397160441659,0.016760543049433793,0.8386305884684432,0.0004667295944268692,0.001520370333176692
F5,0.0015854020800706629,0.0008959725432974916,0.009868988616308584,0.007095475871301776,0.008048735248682258,0.005493374320053031,0.0006235205302428626,0.0018067414392135084,0.0011311036323061764,0.002074768342204539,0.2035302597704573,0.6284388076745109,0.0018363967356823403,0.002598462114098616,0.003917361268507916,0.010755618921577175,0.004458937518282075,0.02940441864512015,0.021114640030071664,0.0026335187166638668,0.002860473057143328,0.00030405974956674686,0.0003524377796711558,0.002208149374024785,0.00049558116880094,0.0036355575196383824,0.004461576806643713,0.00486305082646837,0.008434275248658814,0.009367653238987332,0.7843044349188228,0.00846261201432058,0.018351668711800467,0.002373468764592595,0.0020310007759793787,0.000473712893528104,0.0030590295153245183,0.0014155748740071496,0.017421090060040247,0.001610422126743281,0.005617547209834253,0.0008927378516541386,0.00185998833262788,0.006201121015210357,0.0014275945912478997,0.001271056441623539,0.0009829008533672994,0.8284749885049788,0.004684070239545928,0.001961862795559207,0.000654349414415553,0.0010770664430845346,0.0008901217598133701,0.016421777778820184,0.0008581380305107814,0.0009717962946404596,0.00044514058153836294,0.0017541913056874409,0.08926301023428265,0.000868539057564469,0.4866114094558369,0.0013321859087202436,0.0035183392654520623,0.0011392943858858182,0.004285533517456786,0.0015767288412567991,0.0030526355121072444,0.007192225794527238,0.0013179273864022142,0.001567733570656672,0.0015267737744200551,0.0013068428643374704,0.001326146073017617,0.0021140556643035693,0.002063101543191196,0.45446396961056323,0.003912564389868421,0.001567271778730388,0.0012887124566685712,0.0014204738047948703,0.0012640711478224484,0.7271578309269537,0.002469533440485694,0.011719115508272877,0.006680219529497382,0.0005627987288705871,0.0013103844943779647,0.0006641955339795155,0.01420955056917005,0.014614628865661181,0.011494931712399932,0.002116906594464791,0.003007526716649821,1.0,0.005549778701266034,0.0019055958763698124,0.0028513653246462862,0.0028889540789764074,0.013702607219639127,0.026431086507450643,0.0,0.0025464808641289046,0.0086952332693185,0.014429036395921935,0.7117347361314122,0.0014282801139982575,0.0015301972740078584
F21,0.001990558414970964,0.000976382244731718,0.009865263753271548,0.031470458861811004,0.026463906426854186,0.02089216639756994,0.0025076285908436757,0.003984871397261369,0.0034713800927813217,0.005625900663278559,0.11251175676494447,0.8557946991626547,0.004722197130397126,0.00741086244635904,0.016374772543277342,0.04589217452063807,0.006690087021839992,0.03180883981481983,0.024676596628611068,0.005132800769240717,0.0016176244848679416,0.00013716655367113052,0.00022971313853371926,0.001977539380483012,0.00017071376019671793,0.011507774464524024,0.014566574275619606,0.005085776518862266,0.008063872458516709,0.008777885056406858,0.928978118309153,0.009848319554601902,0.014658306150460501,0.0039295599879319194,0.005870173323210176,0.000571702749774157,0.004706124631973185,0.0019637736942116893,0.02060156440177007,0.005315852013090658,0.01284312759664508,0.001566078703350044,0.004482435940597023,0.02812246824901557,0.002862914786465473,0.002663257438889969,0.0008273308757619227,0.9946954831068664,0.004466107327986858,0.004498116245735277,0.0017086190937348588,0.005360831834875331,0.002057972644213634,0.024481259543676043,0.0047613195800843625,0.002768074851337105,0.0015104526775431234,0.003638230009908274,0.021365564249451376,0.001818123483640042,0.5987360876578975,0.003979644083445173,0.010671937946618047,0.017697616085701195,0.01485408101728348,0.004676852777901233,0.004423025156048353,0.014209789026897741,0.0,0.003838434773182057,0.0035152116681155567,0.007413098491911803,0.0019792547145389646,0.004308438205437402,0.004055077481873877,0.6575121969386185,0.01114870760634217,0.004623439304672335,0.004675915386974689,0.0037936361307727563,0.004085444872361585,0.9905190618284127,0.006772721205459622,0.009732257329657093,0.011022565041056637,0.0030820603472444695,0.004343838416209185,0.0016585895138659372,0.0334814450716599,0.02687158511607992,0.029549224163810627,0.012897603641744382,0.01322912206667918,1.0,0.01388386400338217,0.0023904150313181845,0.005950771404999428,0.004329737907105281,0.01011335425235762,0.01944554805477122,2.452982061733872e-05,0.005098777694421972,0.0541481141514814,0.015468972213166664,0.8025953982132356,0.0032166164154463724,0.002487841015844071
