,CD8.A,CD8.B,CD8.C,CD8.D,CD8.E,CD8.F,CD8.G,CD8.H,CD8.I,CD8.J,CD8.K,CD8.P,CD8.Q,CD8.R,CD8.S,CD8.T,CD8.wM,CD8.wU,CD8.wV,CD8.wX,CD8.wY,CD4.A,CD4.B,CD4.C,CD4.D,CD4.E,CD4.F,CD4.G,CD4.H,CD4.I,CD4.P,CD4.Q,CD4.R,CD4.S,CD4.T,CD4.U,CD4.wM,CD4.wN,CD4.wZ,CD4.X,CD4.Y,Treg.A,Treg.B,Treg.C,Treg.D,Treg.E,Treg.F,Treg.P,Treg.wM,gdT.A,gdT.B,gdT.C,gdT.D,gdT.E,gdT.F,gdT.G,gdT.H,gdT.I,gdT.J,gdT.K,gdT.P,gdT.Q,gdT.R,gdT.S,gdT.T,gdT.U,gdT.V,gdT.wM,gdT.X,gdT.Z,CD8aa.A,CD8aa.B,CD8aa.C,CD8aa.D,CD8aa.E,CD8aa.P,CD8aa.wM,Tz.A,Tz.B,Tz.C,Tz.D,Tz.P,Tz.wM,DN.A,DN.B,DN.C,DN.D,DN.E,DN.F,DN.G,DN.H,DN.I,DN.J,DN.P,DN.wM,DP.wA,DP.wB,DP.wC,DP.wD,DP.wE,DP.wF,DP.wG,DP.wH,DP.wM,DP.wP,DP.wX,DP.wY
F31,0.047753245788386044,0.01822715039820946,0.09588297551956369,0.07085456775575459,0.09777953950522363,0.12048580525249303,0.004275723042878175,0.012109246601202595,0.012935171875737983,0.11525048784828326,0.11166611762512345,0.23233310594913067,0.03336646211867947,0.11664975824367221,1.0,0.16961415378991682,0.10023580401459757,0.07655077500555253,0.17632759921214228,0.6040852936053343,0.002760824845532301,0.030432746028407766,0.03188384675315016,0.025291545220087856,0.0017473543413410104,0.05363817600784005,0.013913406856895056,0.017869533726398545,0.02865258522301555,0.04477275453759381,0.007122974889439001,0.014618880402868378,0.08236448379243104,1.3996469964699447e-10,1.3717158855715372e-10,2.774961814472032e-25,0.024216861399405355,9.472352996961185e-17,0.2338995502791509,0.02324081865495379,2.6396725130793017e-18,0.02450217258982782,0.03848568148907332,0.041472255383765845,0.02771685780114649,0.008683941470970994,0.05820814474472113,0.054771945545493333,0.02654393966627885,0.018312879465893564,0.012014751987087784,0.05586307339088319,0.017626678194556003,0.3204831452340382,0.03161904061043257,0.04632161405617016,0.04252220535133755,0.10629927631302832,0.3712914487466078,0.15695145957286888,0.11276258833679369,0.001102138889088701,0.022180696088338833,0.01642173613661813,0.19289904200985628,0.015109627195835265,0.011255415633080433,0.13275294160966064,4.27738913359346e-42,0.01973032896428554,0.055912338486099764,0.09726878721346251,0.01487854700551674,0.013412290219228216,0.020270446941763564,0.433702262069624,0.024395752241363637,0.026733476390969284,0.010475289829604049,0.04544666464507551,0.05989934239357015,9.698422532024864e-18,0.04853225100513487,0.05890616635868536,0.18342085828628515,0.0337958338957353,0.07562971829746137,0.09282286898025315,2.5544126024642482e-27,9.44934331863974e-13,0.1912430828972995,0.1684331073634175,3.772074190187017e-22,0.23684928342988923,0.42445299754981436,0.0744248606683726,0.19108318197648502,0.06435021137127162,0.16024154161929371,0.2206224919255019,5.016470258208459e-16,0.0,5.2676654848098394e-42,2.5006905835493006e-08,0.38163394260074524,0.176117353755626,0.03805737349652734
F183,9.845803417753366e-05,0.00047332198793772204,3.0728316289383793e-10,0.04611747209030761,0.00012535583390975804,0.0,0.0,0.003947970684248446,1.2027043058180035e-37,0.010136313879257753,0.009314728709614353,0.17697457438208428,0.03110613285240958,0.09888363218411342,1.0,0.0267893392952496,0.007989055026991262,0.004688529567180877,0.008200401134876436,0.01685638011057953,0.0,0.0,2.454453816296891e-19,2.698587219247636e-25,0.0,0.0,0.010213874640866212,0.00010696534518196163,0.0004992086825444586,0.01606035882925264,0.02848959361364206,0.01211833728200618,0.00553821119315925,0.003810832345573531,0.005514246371094152,0.018671743806353502,0.001558505453994224,0.0,0.08430369486144479,0.0019449669529169346,0.052042310451592855,0.00018063479281621282,0.002120198311201037,0.032446575823094174,0.025655164033935807,0.026652273779113018,0.0011307385415790523,0.016335130342829848,0.0055551104462067,0.06554346949601231,0.18802202532782578,0.7103457132778176,0.05853165331682902,0.017412399895792945,0.05426720647245184,0.0007303658507333386,0.0,0.001481621132844615,0.02590126699918327,0.00186852799943314,0.3482359025309366,0.0,0.013727017313960279,0.0015533290367053746,0.25759278939578195,0.012635406632739998,0.014133194851078558,0.13671450396531118,0.0,0.1065356586366552,0.011860464524243759,0.0013854559018177828,0.27101026318672855,0.0824547597187273,0.06406682133475948,0.30653798125722154,0.12616637756543025,1.0560368420170555e-37,0.0,0.0,0.00176446498527278,0.007079679646443364,1.798492287038701e-10,0.0,0.0003696329510657683,0.000499507030558083,0.0012586097149230805,0.022467154746758887,0.04356808143077376,0.0,0.07826810728200945,0.004698902420205663,0.0,0.05107027838868475,0.001600530449091981,0.0,0.046827970463197324,0.0,0.002794610386753965,0.003420135094900114,0.0,0.0,0.03267544452204644,0.0062284571669588345,0.10009061631224955,0.003099146970211948,0.11681416284710744
F57,0.00013729441591587985,0.0007920313756636558,0.041510107866871246,0.01889976433010962,2.1898312933630124e-08,0.0,0.001193175173670804,0.0015305257307579795,0.0,0.01728733091606528,0.0,0.037567510524460855,0.013853357872482949,0.029547158157981514,0.924850345567003,0.010679096120428224,0.007941225044238196,0.003263630845482259,0.0,0.6875415615111906,0.0,0.0,0.0,9.077635395284417e-05,0.0,0.002565943773256196,0.029723779035946273,0.019917073152136557,0.24169875036675928,1.0,0.038862593097307226,0.03922029262833562,0.026042747715568193,0.0,0.21436961202433896,0.6440320878895847,0.03465112226650476,0.04690242753488605,0.05688225334312699,0.04073999517742684,0.7361505619644717,0.007556564987355016,0.4209829003875505,0.26659814558789585,0.14740787328200758,0.01900635347644068,0.009397885727630706,0.02983691811243712,0.09295972953681915,0.0008163366383858894,0.008586918799910975,0.01234201887989916,0.0027351109657368093,0.010391822189703453,0.03138600218749897,0.0,0.006204614505723633,0.0015497094033960685,0.2166037575684627,0.031266753091229754,0.010969145644686856,0.003221540236474053,0.0194168651040243,0.0,0.6471662225583806,0.008818866473644073,0.01313864395177264,0.013256807572341616,0.0,0.008864745696318968,0.010379394085203305,0.011591660759551451,0.008611020942216732,0.003914086430366293,0.0,0.012656706513100182,0.007119397413618963,0.003025885482400118,0.0,0.014957925879118358,0.01311332760737398,0.0,0.0,0.02268512673752291,0.031711085798195794,0.0,0.00394889243208693,0.024831028259419404,0.0,0.5949680013296295,0.08556506020154743,0.009828548641809941,0.02582851154708238,0.0,0.0033477799443090233,0.0,0.1998198946102208,0.01588499637460631,0.02338159992683266,0.021461371913517914,0.0,0.0,0.14771128755283355,0.013587451262247906,0.08662264039745858,0.003240338428972823,0.0111062599652456
F130,0.0009683821664377156,0.012787447314153853,0.016741051230207193,0.05637790392997717,0.00015293572982683765,0.005002433380104275,0.0,0.001802315433120918,1.8237023162546767e-44,0.03642394233106579,0.005281830515996327,0.0349568109743344,0.028974387756573083,0.04818108039601271,0.8601629189807453,0.0031145024706714154,0.0020681581391828806,0.00190674470283122,0.0050024441141849766,0.03736141887409126,0.0,0.0009466096442728538,0.006288770441796195,0.002329667928801605,0.0034844268987576734,0.010974779895719005,0.10482070072914194,0.0162992909024042,0.07532928573747663,0.552486852270553,0.06210281079948519,0.20652592166594,0.23072441524765047,0.017047802968077883,0.2612375863428043,0.3503848052863677,0.010871458052721565,0.03153448732914281,0.052633128292777366,0.20089905700101302,1.0,0.006871967336792515,0.053945457182641,0.2837422404439895,0.060707234662679126,0.08928911647979215,0.01563496557590009,0.011110595408498411,0.0383993245678216,0.004285445168488163,0.017955855542850462,0.033493651353705405,0.003987990740709356,0.0,0.015611412749579816,0.001782163725561026,0.008685815348534574,0.0009037571455572856,0.0010911594157867071,0.0030396082711454915,0.005668617026467901,7.938739867209241e-38,0.054093017715698875,0.005590743129499518,0.8445884476056063,0.04765393753064371,0.06148368827288797,0.006809080662905091,0.0,0.0007386733327102445,0.0016191938669443812,0.0035166333029416626,0.015138904687516459,0.0034207275618604325,0.0017252106150766717,0.007382524362244486,0.004152670416754458,0.01096956053749018,0.0017784942011995993,0.004362400759508223,0.007608665914624514,0.0,0.0022501803230537314,0.0,0.0022339566583894836,2.862231915598847e-08,0.002303347601020089,0.039188382009085414,0.0,0.0,0.036894072842816275,0.022930952982796366,5.007507130052654e-22,3.6904437551618894e-15,0.0058581749460763265,0.006965768954698409,0.09719841086159159,0.0030885173434419323,0.0,0.0,0.0,0.0,0.19932815778062782,1.787775994488957e-42,0.042409145823381886,0.0018900554712966528,0.006478165135694234
F184,0.00149826161953508,0.0043216260676134394,0.02570162623882496,0.007638856100041318,2.0032470761972957e-15,0.0,0.004334182668536121,0.04231235374322507,0.05171178546197845,0.1185856340283737,0.3293895711698261,0.4998826739881393,0.06008216492819652,0.22391564186063773,1.0,5.975712013290226e-32,0.06080331137104833,5.4800084622397596e-09,9.163742767052689e-41,3.7414766038765127e-19,0.0,3.047173601429867e-20,2.1341064064921895e-20,0.0006604139880463166,1.4526609014982925e-19,2.8548830627970574e-12,0.02674367116866989,0.0065035030515841604,0.043039515809689656,0.19878955363549372,0.3090605243319933,0.06763905839124291,0.14748236602046863,8.874923131888205e-22,1.2411941136998743e-23,0.07071290187262548,0.03105404331996073,5.128922099808825e-34,0.04138278351491524,0.00986543940886673,0.7363384902033094,0.0027487668106210856,0.02690194786023024,0.15868932867760155,0.11959969777498715,0.1474954882751455,0.07453671202544959,0.34110286622716196,0.11271142165398768,0.012456952399180045,0.012784833299653972,0.033736952158456755,0.004974614471814025,0.0378011697769351,0.02014744730388059,0.01111416786770071,1.186984216200319e-28,1.5471298662726819e-27,0.3941463434058654,2.766002386264204e-34,0.6384208423455573,0.0,0.06278736278838924,0.0,0.30715425290239406,0.048119106936892746,0.07168916092988428,0.08572944339331816,0.0,0.08292157473078866,0.006855687815324646,6.150438646273817e-20,0.022780616853575967,3.280762775420779e-09,0.021517976143322546,0.33762487207708775,0.05179487205012972,1.0703370519026941e-20,5.1655429430491765e-42,2.6467478642432413e-34,0.010600196838070869,0.4309305999376556,0.03434644012675916,0.08251914934284502,0.011249422148054508,1.998801744866873e-29,8.659867181695338e-30,0.008211173654331633,0.08286969103449539,0.0,0.027068676850317455,0.03575221256557352,0.0,0.4114285734561927,0.048711379290549785,1.6908706168518656e-34,0.03380753154736472,4.4937756176108076e-36,1.1182728480033882e-28,1.5287661041331055e-40,0.0,0.0,4.836981141249182e-33,0.09478005911812307,0.27007899489189,1.0815654712563416e-11,0.0808000003982025
F199,0.0,0.0,0.08454535942240732,0.2412270335493638,0.0050199274968392715,0.0,0.0,0.0,0.022680701754380406,0.0,0.034672903211961516,0.21767113901366394,0.0,0.0,1.0,0.10222672064776724,0.016000871334570774,0.0,0.0,0.6750208855472015,0.0,0.0,0.0,0.0,0.0,0.01637516973025313,0.31670404808048064,0.017133890326131367,0.09327407505132103,0.39239968433193645,0.6748835466081299,0.026064446063310192,0.1386125025732447,0.0,0.07360677765378099,0.0,0.02403567274598218,0.0,0.0,0.07788702529372753,0.20761423493640196,0.007233596834406173,0.028317839713313316,0.37120624802595104,0.030459340424589535,0.0,0.0,0.7752458623170995,0.0,0.0,0.0,0.0,0.0,0.0,0.01767327409432615,0.0,0.0,0.01483303655021144,0.0,0.0,0.2333405530286628,0.0,0.0,0.0,0.6286889345856697,0.04220974271907617,0.0,0.11280189864581917,0.0,0.024245333973471277,0.024055046759221762,0.0,0.0,0.0,0.0,0.161543459789069,0.0,0.0,0.0,0.0,0.027895254699553985,0.0,0.0,0.0,0.02960411819663282,0.0,0.0,0.021608900299528864,0.0,0.7593984962406028,0.4986335184695385,0.0,0.0,0.2406015037593972,0.0,0.0,0.08896718784408675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476616331916148,0.0,0.21263157894736945
F155,0.01120348300880513,0.046906786122611406,0.21690738955832387,0.07571565435699235,0.05671503551594953,0.08833705508225952,0.03681796529376967,0.015764691839250958,0.03660687562608893,0.3408888316492978,0.5409699851595849,0.6509365626888572,0.11847759140146077,0.1458403216570183,0.1982382014755172,8.643456926721516e-25,0.40029596778495435,0.03367078332053501,3.505748580901955e-40,0.0001697321668957293,0.049522288455203116,0.00672419653683978,0.013287434223174589,0.004529175717432021,1.8229218262693634e-29,0.01761839736902391,0.006310659844516924,0.04378577951737875,0.01433707856806558,0.008796346507614735,0.018619977429340333,0.004674252512095496,0.11933231076167916,5.449668631085967e-35,0.019800343804674946,6.02664767458327e-36,0.09051869055989037,6.398786360219824e-13,0.049456316571550536,0.15364386652265502,5.577980333468482e-37,0.007176424974359642,0.015234488513396491,0.0,0.04369926659444477,3.910577139696839e-37,0.14616778354220322,0.043903664699075085,0.4388356929892957,1.2596932000123387e-37,4.2383012465653294e-29,5.899296463877302e-16,5.781810361509105e-41,0.16055647204424686,5.412644802620441e-19,0.1258943190237589,1.529872845216213e-28,1.9103400379570294e-29,0.0,0.04025576745823606,0.08787658757977018,2.8034696746164776e-35,0.7778276794930229,0.06581602953270148,0.483195296014897,0.022708979916926126,0.05074890336333954,0.13654753010394552,0.0,0.01304303818909561,0.006470846996051634,0.08955992253313047,7.505497898440937e-27,1.8842227384819253e-05,0.030465109542350044,0.08691091079318056,0.21999324294524558,0.036361693918520496,1.0307685957413065e-25,0.019258667732579497,0.34517798433914243,0.0,0.9725524874093757,0.11682737693763329,0.18315927740846577,0.010760813256854183,0.013558102083732232,0.03487697754029583,0.0,0.0,0.0766475620311744,0.1945809367701484,1.273708089738149e-27,0.3883331938681781,1.0,0.02076635853826663,0.09572927726487593,0.05454034931503645,6.922117208117728e-16,4.543226606958518e-44,0.0,0.0,0.0,0.2683788535636978,0.38238379832265196,0.06675269702370239,0.0
F118,0.0030980685855181915,0.000788483030537706,0.026963507043000726,0.008362280913729191,0.007308790468686614,0.0,0.0,0.001625246815314262,5.433866673119071e-45,0.014554932235750577,1.0,0.2884049623968068,0.012917420056810652,0.008170710485887423,0.02554307692057839,0.028350008450312443,0.006101479562228666,0.004339074141033459,0.0,0.0,8.942834683380782e-48,9.177030350799674e-36,0.0001650285950314843,0.0008434502606028246,0.002043479874436101,0.010217792803038694,0.009758884153021386,0.0059396661401548995,0.05678871647882121,0.0011339870441311637,0.42784306101509656,0.016390536513767,0.1518713624576148,0.0,0.0,0.0,0.0023329910050220674,1.4767048514364197e-19,0.007550322352963813,0.02160000643833413,0.030808632999795856,0.007021196173440177,0.004908275143719766,0.07398984530529538,0.01900604878201391,0.0353202671939938,0.016743359027975125,0.47949991928237423,0.0,0.007585007515205372,0.0017112019029786448,0.01231065085107503,1.7520343583325066e-24,0.0,0.009802537484472587,0.0,0.0,0.004113569415880178,2.7273483282993966e-38,0.01208580449213225,0.38155175390485463,0.0042761434065731,0.0,0.0021203889815406434,0.04358776378421818,0.011705809940774086,0.010899818407793933,0.003910617528316142,0.0,0.0016809583117629037,0.002918589571070573,0.013463023138366106,0.0010390840101606822,4.103105594687877e-28,0.0,0.419045541753526,0.009450002816770813,0.013394814380185291,0.00809444304415223,0.007445456766730716,0.0232081407320364,0.566498153850684,0.0,0.025092773436871916,0.016419913417857625,0.0027736602811217438,0.0017472254459715653,0.010487198247879553,0.0,0.0,0.03457085986601865,0.019569026160803207,0.0,0.36561169637701957,0.0,0.0,0.024672810701526937,3.5721654944798986e-42,0.007758949681138093,0.0,0.0,0.0,0.0,0.03458533518360306,0.3447571529957818,0.004301095498151555,0.014742045955767129
F20,0.0009289408295881051,0.0009319866796709344,0.012461292214263174,0.0,0.0013875144583192058,0.0,0.0,0.0010805856010534056,0.0027880069581638005,0.002034271412624867,0.3452226222428237,0.43005534001416124,0.0008676082199025915,0.0007243332474097661,9.510132662489973e-24,0.001570767141393365,0.00024586177436541494,0.015386351866247035,0.02522931007025784,0.0,9.437758608479318e-19,0.0,0.0,0.00026383426127972833,0.0,0.0005032261307813489,0.00036046842135948763,0.00184502932461996,0.012649597566891484,0.002009808937545887,0.6901236020214034,0.006406782414251936,0.02896576894748173,0.001563251509137958,0.0,0.0,0.0002954564617108021,0.0,0.020080075723011882,0.0007848941763829181,0.010633671779002006,0.0,0.0,0.0,0.0006240316397943201,0.0029820382467526598,0.00046384321619844947,0.4935336722172949,0.0,0.001921173482747873,0.0002528299983825427,0.0,0.00040230206607335577,2.5382811792722477e-09,0.0002715591193016757,0.0,0.0,0.001367504284938248,0.09562523865653867,0.0,0.48897034630535025,2.3994198413757763e-27,0.002538859846230652,0.0009398621083345987,0.002673886891345048,0.0,1.8150656023097364e-35,0.0,0.0,0.0029803381109220427,0.00018480920054293477,0.0,0.0018422953468041963,0.0011514345917526553,0.0017401841033812563,0.4368527428055364,0.0,0.001289435162963934,0.0,0.0,0.0,0.5595015610463873,0.0,0.01334684182099774,0.0009097655841552592,0.0,0.0,0.0,0.013403879606557496,0.023337111814988553,0.0,0.0,0.0,1.0,0.0,0.0,0.0027340549406680965,0.0,0.0171957666005178,0.021044738512711096,0.0,0.0,0.0,0.007664975141579598,0.5023654599059388,0.0,0.0
F5,0.0005658430179974929,0.00043942036213779197,0.008680031030747812,0.0003328775785839822,0.003574421088622445,0.0027189286389750493,0.0,0.00019408875284074314,0.0,0.0,0.025837026732372318,0.5277549918904522,0.00028050289483939,0.00015538956885702824,0.0,0.002539191769812054,0.0,0.003109061887393016,0.0,0.0,0.0,0.0,3.9415790747483986e-05,0.00020145150585260216,0.0,0.002169279992281964,0.0011654158336690324,0.0009930333647183228,0.0006619481599509313,0.0010829719285007965,0.713911833630319,0.001294813574271957,0.0009181258376720827,0.0016846950179295037,0.0,0.0,0.0,0.0011487806158148185,0.00901667756074955,0.0,0.0022919528640994256,0.0,0.0,0.0007683606301084795,0.0,0.0,0.0,0.7432219142510732,0.0,0.0005176056725427321,0.00013623573563446487,0.0,0.0,0.0016472573508643663,0.0,0.0,0.0,0.0012281174005833594,0.017175671158403617,0.0,0.41076603957374164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001991663770046118,0.0,0.0002481770986763615,0.0,0.0,0.3678109616905439,0.0,0.00015988251049937124,0.0,0.000592763061864069,0.0,0.6525731989689889,0.0,0.005993212914847126,0.0024511051774957575,0.0,0.0004173051955521897,0.0,0.0,0.012575044955259762,0.0035387061180629873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022679630193060524,0.0,0.0,0.0,0.0,0.48254545767035945,0.0,0.0
F21,0.0013539406116594144,0.0010100023978189335,0.010812125867579072,0.013210987323821118,0.026659834840122378,0.011665592688529156,0.0022284614167640527,0.0009368323763852753,0.001611407203375398,0.001177105384848142,0.017458148316104677,0.8245369021578515,0.0026075944580302717,0.0023025581582445526,0.0065438488689057136,0.04993280283897183,0.0012789246805079957,0.0055581098350423784,0.008749194516396755,0.005994818464938509,0.0,3.6605143037667315e-05,4.2278468967998716e-05,0.0006764831159200307,0.00017450551613301562,0.011052441590345012,0.010960270040008987,0.0019020626676626933,0.00426014359344528,0.008712192924824261,0.9872206757008536,0.0041665810138864865,0.0014772365248247943,0.00271057581309419,0.002614787672577305,0.0,0.0011953721553328081,0.0012322139095957505,0.015474460979918283,0.0036891190553467743,0.009994421242781574,0.0010278579711954572,0.0030178676607247844,0.03296666118155123,0.0012623683624389955,0.0004308882638803154,0.0005361825210875819,0.9007789849805357,0.003951249136437303,0.0019431936369260078,0.0005845208950143199,0.0015769251076873853,0.0006975654547473231,0.014135150906802575,0.0018834629649842787,0.0020779838420419768,0.0,0.002634625485114245,0.0,0.0,0.5853699901966368,0.0021909996420079146,0.01320665204320608,0.002172879184702647,0.009571452501570328,0.0007497241951187915,0.0005584821638315185,0.004007146560118111,0.0,0.0017225704140986036,0.002029497621946912,0.003941798442699231,0.0002664800888362984,0.003327520381419568,0.0,0.669985204665299,0.0024209843800713582,0.0029155042459756623,0.003110557830812296,0.0019074422388440093,0.0024773602052549784,0.9769184135799481,0.0048162409771450605,0.002571394473472193,0.008413193553486624,0.0007105805518177265,0.004028518008438646,0.002302924358659357,0.003873575008114083,0.013488341546111834,0.034161427835378726,0.010026731768791099,0.008783106123049453,1.0,0.003415284671811168,0.002436603634136261,0.0031604482283776464,0.001800589097931448,0.011926533577614615,0.012163399783933377,0.0,0.0,0.06972435014605516,0.0,0.8032760511053488,0.004407568937022598,0.0037767356329113256
F34,0.002049756625202758,0.012669370654308053,0.011302186878727406,0.004478846608365962,0.002796139998818903,0.0,0.0,0.0,0.0,0.0010534800978425803,0.03090093762739468,0.4417519750751079,0.0,0.0013128723846465929,0.0,0.0,0.001782522810647333,0.0,0.0,0.0,0.0,1.7848309356396456e-33,0.0007955054293070639,0.00038721673920595037,0.0010944900080852077,0.0036484405082782257,0.003920148944972434,0.0028631144238511408,0.002968823437254543,0.0018214148404450629,0.44566533692954197,0.007742989938198917,0.0030883311603643157,0.0,0.0,0.0,0.0016065675690946455,0.0,0.0,0.002892246642246593,0.0,0.0008058343255655725,0.0,0.0103382433169658,0.0,0.0,0.008407275953859261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016524241367276002,0.2310975609756096,0.0,0.3925171467764055,0.020612762871645603,0.0,0.0,0.0,0.004702233250619834,0.01751386321626586,0.0,0.0,0.0,0.0006699410507199048,0.0,0.0,0.0,0.0,0.3059354226020891,0.0,0.0,0.0,0.008058487585281635,0.012430305018038532,0.7580000000000002,0.020138150903293982,0.016127659574467445,0.003404812628497976,0.0,0.0,0.0,0.0,0.0,0.01587102177554438,7.21586165827253e-44,0.0,0.9783239038189531,0.0,0.0,0.009911087866125745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261537885910784,0.0,0.0
F119,0.009079753045030583,0.05332717317312506,0.048106573100468356,0.02180600969993418,0.013257559506670319,0.0,0.0017181468705772618,0.0007946097171814263,7.173149975108595e-11,0.00705243424397212,0.11662503185461129,0.45938345922358953,0.0015045219212321743,0.0023969765927777946,0.003568271466600374,0.024257382673067797,0.08027497303867935,0.0,0.011131904807000558,0.0,0.0062406133008938765,0.0004191659818289106,0.0009682625873708217,0.00295101684418008,0.0013321766639771298,0.0022203799345496718,0.0015904914329130009,0.012991838413023446,3.514337055697057e-11,0.004433930557497669,0.6771122192561881,0.007951926892952696,0.005638521474620616,2.2273373781850302e-36,0.0024951651622784304,0.0,0.0061922913124311295,0.0,0.01476653975464596,0.014064912389141754,0.032843195144468665,0.005394523140042632,0.0009599345247254233,0.0,0.001376610107483201,0.006578896381787275,0.008186445482273633,0.3447685744883069,0.005027311848322907,0.0010595969661932167,0.0005577797146475508,0.0,0.0017750736309146019,0.047209233932573924,0.0017972966343877423,0.01189371781203869,0.008053528896684672,0.00800937490239498,0.1406421143908872,0.0642934470415343,0.30608261997914105,0.029270695318110836,0.039206125119827615,0.009876222803974499,0.0,0.0028617005905834983,0.019185561640376287,0.0152952962600169,0.0,0.0,0.006931170971693085,0.009403663205635486,0.002032185617629942,8.027347437071603e-29,0.00767819798938243,0.3216719505300818,0.009240908157093542,0.0026183796982669444,0.0039576710295307375,0.01942814798319813,0.04743720639956347,0.6150160678886435,6.475467610683214e-30,0.014722536229917428,0.042150897345006016,0.0013561445649167955,0.005125623724467381,0.0014650220249050388,0.0,6.655599921408559e-32,0.009658838676761098,0.012757359933686258,0.0,1.0,0.017272598348914134,0.02169564712773871,0.02412687913094364,0.04810999622191749,0.007587271960560966,0.009285550225485054,0.0,0.0,0.0,0.06764019577743512,0.6746061220425542,0.016823710255364693,0.0
F106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03338155112940033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08556759840273084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608553505384254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775875616554061e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12,0.026889114230996457,0.06881618207214789,0.047623522340517886,0.014199425829250132,0.04452387913929523,0.009775036961905154,0.16926113863557862,0.17788167181888206,0.003977913429752437,0.053193833523726704,0.002064198450914017,0.003887496945887725,0.023591890239058964,0.05855329668275478,0.05153392820505421,0.07191445289507722,0.014225110524401464,0.14887666964525398,0.05861053261877147,0.5253091174749821,0.016439819535884602,0.05832633514275052,0.10814729942350333,0.12142938597693968,0.07505083988289353,0.14733393017686186,0.06524909341547573,0.2659829533968212,0.6707794495347944,0.8962567716199852,0.0061764612363638645,0.14394270177650417,0.018309979792977632,0.11714896124796485,0.09069407080788974,0.14284303093737524,0.15737631052716572,0.0372914721271184,0.13457434196128057,0.04860794298093258,0.07075363090873321,0.3798747182105423,1.0,0.235505584669005,0.4387205832612619,0.2982105363627956,0.40332271673002945,0.01669773367218567,0.39491080261980893,0.06522468995362256,0.13355246042134772,0.012494901592931535,0.09511109232338091,0.10318672300875147,0.26532587452355727,0.05098204720226244,0.14193098625911618,0.03718676855276752,0.3045035274033977,0.11706397050295765,0.010940377206152005,0.24541109964800228,0.01871483325542772,0.047064300514047426,0.0318166473358744,0.19200092904953636,0.13208764894562763,0.041263188122246865,0.16295726192324445,0.019582520795751648,0.1137484271009436,0.04544658868970862,0.1582595484726343,0.0937439857878963,0.01816839598293763,0.004808599484758941,0.02432897034343878,0.07200753663381977,0.046392535507263036,0.08554340444243386,0.06728317584823183,0.0,0.03581267040333265,0.06934191746821029,0.06357443932732597,0.07263661243588458,0.07626192670636558,0.028010279399530692,0.31033180499372864,0.045209443499101686,0.01289732541455484,0.014626868678760977,0.05887821036510814,0.00674799649781465,0.01913833773919991,0.07596906357628132,0.21682667990705926,0.1225588297644129,0.07103843323825962,0.09699061741184736,1.866314681939987e-35,0.19107393135582432,0.15561806255015745,0.13125010786894592,1.1648234218709995e-19,0.08046201491929136,0.1334858523982016
