"GP","CD8.A","CD8.B","CD8.C","CD8.D","CD8.E","CD8.F","CD8.G","CD8.H","CD8.I","CD8.J","CD8.K","CD8.Q","CD8.R","CD8.S","CD8.T","CD8.wU","CD8.wV","CD8.wX","CD8.wY","CD8.P","CD8.wM","CD4.A","CD4.B","CD4.C","CD4.D","CD4.E","CD4.F","CD4.G","CD4.H","CD4.I","CD4.Q","CD4.R","CD4.S","CD4.T","CD4.U","CD4.X","CD4.Y","CD4.wN","CD4.wZ","CD4.P","CD4.wM","Treg.A","Treg.B","Treg.C","Treg.D","Treg.E","Treg.F","Treg.P","Treg.wM","gdT.A","gdT.B","gdT.C","gdT.D","gdT.E","gdT.F","gdT.G","gdT.H","gdT.I","gdT.J","gdT.K","gdT.Q","gdT.R","gdT.S","gdT.T","gdT.U","gdT.V","gdT.X","gdT.Z","gdT.P","gdT.wM","CD8aa.A","CD8aa.B","CD8aa.C","CD8aa.D","CD8aa.E","CD8aa.P","CD8aa.wM","Tz.A","Tz.B","Tz.C","Tz.D","Tz.P","Tz.wM","DN.A","DN.B","DN.C","DN.D","DN.E","DN.F","DN.G","DN.H","DN.I","DN.J","DN.P","DN.wM","DP.wA","DP.wB","DP.wC","DP.wD","DP.wE","DP.wF","DP.wG","DP.wH","DP.wX","DP.wY","DP.wP","DP.wM"
"GP119",0.501089677062126,0.546745980293423,0.64647229518075,0.524233407628621,0.62983624698159,0.660435702402321,0.640626225778922,0.538191641727401,0.498287252358653,0.50762859428672,0.660299479043114,0.520006923074032,0.544578955708635,0.572596343089071,0.561873393252062,0.560293660824159,0.573799613784283,0.564557161083583,0.639536449898476,0.588008052577292,0.514416689902865,0.548805054485301,0.516907208262581,0.582970563633226,0.573343606067233,0.682407901388498,0.575114855039541,0.5603283162266,0.53962834842859,0.572760281978889,0.543625688776947,0.510520996447758,0.61267413984242,0.498455834322606,0.682405660273915,0.496321079729675,0.605843558496526,0.68296586305926,0.571749474572477,0.495501296595211,0.517367366321039,0.509583427746462,0.492330727902915,0.543193916546807,0.596154440357355,0.564293553896618,0.586365285203666,0.506067025482011,0.522779450220528,0.551089481576846,0.613872913784248,0.536324074349713,0.551076486765732,0.54307870631056,0.560272931127761,0.568166689452738,0.54090751019761,0.571251889679802,0.558901697228651,0.572379380078355,0.614389327411954,0.546154166834375,0.561525355474716,0.555356146885952,0.695420169671174,0.677854118662561,0.655022281031751,0.575657279918314,0.527611543413256,0.550084259991444,0.602066427577663,0.534701189540337,0.602739787712838,0.550419475804183,0.592512126397574,0.584762440371572,0.604124507825562,0.532622072701098,0.540680112678994,0.519486206408502,0.667430914989139,0.591143684831379,0.518182141366944,0.591403721805252,0.573110584511323,0.643132817538026,0.519825148587672,0.543937701039485,0.600050939479244,0.656320450373687,0.531493231768595,0.567124392865201,0.614777135090057,0.538151708291263,0.58456999863771,0.615537229187474,0.580754561102947,0.547994353419664,0.578153150776662,0.55079929817382,0.536877761290273,0.553899789426304,0.648817997817034,0.595718368237347,0.611237434195824,0.566507066369014,0.516453840143616
"GP120",0.512687435066236,0.649196607598831,0.679198035639538,0.568367122547974,0.577643764245468,0.561685751460666,0.640370542239431,0.576504589809755,0.583561283885155,0.501444194432876,0.535441845606698,0.582755237400539,0.527474171320639,0.563356716131072,0.663686990861266,0.620460944575108,0.586158118936456,0.641906853000228,0.562923089306147,0.52390461026611,0.528610726621522,0.631270986610403,0.527658266990892,0.616039994421639,0.586811894542297,0.690934763473057,0.547044031327475,0.53536813181188,0.56720065396337,0.59097633882932,0.529093718440395,0.539249990668122,0.639457843370155,0.617813023944975,0.635738999627315,0.54885128516884,0.646100557133299,0.596542001024838,0.59525328465841,0.509049601281248,0.515331993584926,0.56801267782199,0.516782906931533,0.506378898008908,0.56014800703094,0.5138528806159,0.549258132685307,0.558115596128121,0.629056085771996,0.588051499876575,0.559077838655504,0.506713793984022,0.547903910557004,0.569549210475191,0.584504357681391,0.544584002433324,0.676157722116083,0.733937573409955,0.580399011928075,0.496451753049139,0.715636540057348,0.67052200077756,0.619084876351439,0.565014664812495,0.612391970644407,0.501849341921801,0.77273199271342,0.521649177688767,0.53144946393887,0.593207921052156,0.669187742815741,0.48875355687307,0.568117244586239,0.571850708890058,0.531451177222715,0.575649387812218,0.556499827851712,0.660127741547239,0.543130879956691,0.690607716407417,0.620499890796047,0.509599845287025,0.576158682876959,0.625487890903196,0.562024715980364,0.542925870948882,0.662409915618105,0.515979836126512,0.561451340185448,0.606228841042337,0.552838862213454,0.554010004799339,0.755115629288103,0.553260545970185,0.72899852510045,0.660485874640416,0.593661672751746,0.565015104282073,0.58892084252771,0.573371083879556,0.642748155183362,0.538788216127734,0.62676274545127,0.588536255883442,0.532104438813358,0.610692280444588,0.584543765776486
"GP121",0.519240176384589,0.527341658149712,0.646697998840841,0.523300626332707,0.567307045961913,0.569406597397548,0.642227181749078,0.572365540914209,0.569072945316036,0.618967963127224,0.615674840955913,0.644232833955894,0.609220382206632,0.584920432149043,0.592441382722744,0.561371099103916,0.719497226400509,0.577966847659457,0.708795827067576,0.528184329566356,0.536138789202179,0.548529045471839,0.562402921107437,0.588283177877324,0.528169704760282,0.606255702976619,0.499324576365508,0.504140706267216,0.607712999848341,0.619289645427506,0.53291653744697,0.533452456772511,0.52311042483272,0.661212046181963,0.586323189132505,0.563260398643662,0.5092454358781,0.706357983909323,0.669740431642824,0.511772727975223,0.604893010137846,0.531604033085019,0.53581085492137,0.590071154419127,0.554116169676251,0.49918820827031,0.584705701432889,0.520037198970706,0.701045760182637,0.541670240556664,0.621861531925739,0.624844669620023,0.902450586556034,0.978138300732215,0.577705572695189,0.547695910584295,0.653705708771738,0.573825057646557,0.67167601329298,0.526400950443778,0.496211596764681,0.559649437997796,0.559188918247965,0.552837965193057,0.581644635294758,0.615802290151335,0.868261545490687,0.505033267630806,0.596780445828334,0.907041765539217,0.619521134501525,0.559758735327575,0.615865921523544,0.916191474784785,0.605477774367008,0.498486571752258,0.953827620994798,0.533763749724997,0.527785048279436,0.715885553635573,0.522870414118435,0.55719603879783,0.927070205660329,0.600977184878426,0.621392673143001,0.562242203138105,0.525838822842036,0.681571208474831,0.50504147003075,0.816331938633194,0.540808204375337,0.538451298995128,0.5275227241959,0.631130211736058,0.938269695247873,0.583494103396705,0.597065264918218,0.570221092505686,0.696149427302219,0.684612882334116,0.621069833004163,0.605682428349263,0.61411128890396,0.65005377399651,0.549370531766107,0.567071073702035,0.514081058141749
"GP122",0.536350367799903,0.507596360933813,0.667234591695454,0.557371205960094,0.502503829570048,0.497775686804557,0.527812880740877,0.625409840191122,0.658862868582279,0.579202644806098,0.540435058900706,0.575680673454738,0.641078475731576,0.5404210222572,0.517973450932142,0.595729909388426,0.666047368292606,0.60833882245893,0.581471457453418,0.519553562477347,0.56106176934924,0.540722065270784,0.504614300430683,0.541889118293296,0.510862064952558,0.552004699381084,0.545273553717742,0.533863376833879,0.570958173154895,0.579123842360576,0.541026854688503,0.618688957444406,0.529887219384725,0.611823438431077,0.767788235351789,0.534543232962765,0.61908960708538,0.598917468583637,0.637825127959326,0.571216496357134,0.600606797784738,0.543514162699533,0.57822844863261,0.698510951185236,0.565111285236851,0.59062946005174,0.596229009204564,0.66243553491817,0.503371817667311,0.689268838351184,0.592262158352962,0.541072027797051,0.544674778438303,0.58577085994508,0.50286345331106,0.593513096270739,0.549037687631952,0.532416533006326,0.663994421696042,0.65888445743817,0.536713100604031,0.652071044379796,0.529377187457163,0.653883256947463,0.691900983843896,0.645999543703806,0.720994606269544,0.503186929663274,0.550840692663917,0.526722226414227,0.514837420653543,0.531911660564682,0.551400361800969,0.597484912573352,0.57504661854038,0.583955963467761,0.530096056016186,0.577579903622247,0.515294843241304,0.531600750292222,0.602889928462483,0.531540802994923,0.518609617437153,0.938665697948983,0.53912099339052,0.548624297410211,0.555635618729572,0.52076498659679,0.608425575726226,0.538151619590238,0.562310168623085,0.589826619787117,0.610999603899387,0.576178895438617,0.598882657688783,0.536873702123495,0.53054695306986,0.498223845708884,0.672699734541619,0.68902401883272,0.670919327399879,0.777279341992242,0.564480634119979,0.523003454043048,0.5543211984157,0.570783402252783,0.5114886168909
"GP123",0.550729147845264,0.552369767589557,0.61569637739824,0.545012950685223,0.570023757344134,0.564136681841304,0.696747410679622,0.593988552427492,0.623865427253758,0.591573924490995,0.575943520267533,0.617330246185014,0.60838699051266,0.517753171027586,0.54736922081548,0.597575208829916,0.683335021778597,0.559013440939976,0.694018065885142,0.534438895520185,0.513682934350846,0.519320046362702,0.507548824469641,0.59521263912694,0.550770235077763,0.667766667379179,0.571595260695378,0.554126967567608,0.58255192941147,0.553899315962867,0.580858592313835,0.502370076575258,0.543199677317179,0.673033677886827,0.794960326249821,0.633527898046239,0.532536087517006,0.62184669483459,0.625045319774398,0.528588060110262,0.504933605452116,0.591779345483479,0.541001220048814,0.626602691564437,0.522794374135901,0.677489427648308,0.504427674308276,0.654181386204679,0.575868770117424,0.715981892609582,0.567758782955543,0.605653654028446,0.535318285273795,0.510852619792305,0.547741861091422,0.560036913286996,0.523532933964453,0.558715025223765,0.563239941249778,0.596424024299023,0.49530273360867,0.545884254601043,0.518512115907242,0.610676273835189,0.683048486342145,0.660147195854419,0.781484195598384,0.515849299610273,0.514924596485398,0.561826212085449,0.532863170354651,0.540696180440685,0.556447885726157,0.563088412949007,0.571219858250423,0.556942050014824,0.556776041622154,0.556624551055207,0.566447094000878,0.526550080971962,0.594152522806533,0.560566009688624,0.551609084762831,0.530876693045601,0.54312491393099,0.586055449119508,0.556367034976672,0.512999860500601,0.713659761450489,0.668527128825357,0.550625375300169,0.59941888636091,0.635501592875858,0.533625896463147,0.533560155346457,0.550459388138556,0.49887866025711,0.542785561421338,0.664681895266418,0.700116423037792,0.591563050173242,0.55990769100179,0.527384530609217,0.518559581416257,0.546574345830716,0.584379482496925,0.522247023609993
"GP124",0.518772568287833,0.54730898873868,0.633473917773311,0.573661109207746,0.542058294223019,0.548790717924404,0.565806061504367,0.541538350293412,0.52204898340111,0.556315269265963,0.555682340986017,0.568867444552994,0.519235755221153,0.519419910687743,0.528580090061565,0.614151359909998,0.641640572358175,0.532889752643187,0.54807922587132,0.726180295221352,0.533535284082948,0.548762342634302,0.542120270982347,0.516343040054027,0.503323193491625,0.667227161133753,0.572872413332057,0.505633067074936,0.523650550526201,0.499560764224048,0.52844089691519,0.590142364304275,0.507980520251812,0.487561599384873,0.820049043770321,0.545162795350468,0.554168655573718,0.541258160402333,0.63764251574048,0.750931382707823,0.563007986549523,0.619276093341667,0.565605248413014,0.667673544884822,0.581572317055784,0.588278264489676,0.591504640970278,0.786970040936783,0.564241555288306,0.51974780642895,0.584824541342711,0.510731982134889,0.505799099021492,0.529733882909363,0.498397479202942,0.679132635390588,0.546530579494118,0.530172801116106,0.54639123790873,0.577890854371877,0.609854138641607,0.565470154424174,0.56779289851858,0.647772832159514,0.606130239530892,0.657431150853752,0.821874870200381,0.601637003079686,0.642680711465838,0.529535746545329,0.501404797342883,0.628686681642705,0.548375363549169,0.491024652008954,0.511453706054806,0.691447998454659,0.545500716402046,0.528712826152756,0.673374221256497,0.529539956532354,0.68216817389707,0.702097586365091,0.560577807365742,0.558334830721989,0.592751979711471,0.649533966399263,0.689920598241085,0.61972353093679,0.63814477526342,0.751724934610183,0.562605008586509,0.6971056904926,0.516771287135055,0.696755833506563,0.580526062316333,0.502575480345441,0.519307844038532,0.512841946588432,0.637789773345491,0.687949996391683,0.700368656361192,0.728447552917933,0.636923839901661,0.511804428446771,0.513563575376674,0.585651249373791,0.504180182071514
"GP125",0.557235126775301,0.554355514936676,0.630169736291335,0.552941709382971,0.515426999652821,0.51220746882557,0.571983662696907,0.553385241968211,0.572032794174205,0.654978667728572,0.540206093236206,0.633623839038284,0.548013400904127,0.531957014837823,0.593103025915683,0.568787650943117,0.576628672231785,0.508676675666855,0.609110928004066,0.574181763536344,0.551685664193153,0.580899444171859,0.532588669672164,0.53285885503453,0.522964402535352,0.618338896182165,0.53571347949682,0.541383664174998,0.555940179365386,0.517896557910735,0.58384298501147,0.64065966955308,0.573612731124045,0.67428069712621,0.499049710836806,0.535014439721943,0.524773260736006,0.539643955311448,0.591955904462589,0.655573329422881,0.595565667027696,0.583192230405192,0.499943563364238,0.522235398559191,0.524398934860023,0.631328466301747,0.61957285549093,0.58601629543481,0.50454458962422,0.685311036274008,0.55608153822012,0.541800280139855,0.500458615986209,0.519891672899442,0.549347537839357,0.665517200554875,0.514655375347871,0.644281707923803,0.580937110557237,0.571008514867618,0.528312555533596,0.512779349132773,0.587898938911727,0.504950868806321,0.64023750958167,0.513905788359147,0.632779818310202,0.624937268210757,0.576094926681831,0.551411263773561,0.56247464825944,0.61403197651643,0.548333558293219,0.516550155171406,0.686420258514904,0.561727511368765,0.505286063720097,0.57144038748638,0.64195591204358,0.587315709090929,0.644346442077123,0.671407954738642,0.572113184542638,0.529107066838312,0.596891814000204,0.621246446891024,0.711684792871767,0.630506289154621,0.676920081790546,0.705470361562234,0.557090141794842,0.680960094541243,0.567601665847016,0.571494253726911,0.667243201139432,0.507858376288303,0.544694940858804,0.52992597102634,0.570025429408459,0.601323145990839,0.829082258592959,0.815652363288687,0.566973369928047,0.483556596726427,0.517768133614934,0.529326588430763,0.524108296942144
"GP126",0.525537791578559,0.647845707278116,0.553589332287637,0.626952326723852,0.658297700250811,0.674174829700009,0.701123760315144,0.601273931748883,0.587356231778874,0.538055640100421,0.524253630198242,0.609247386131612,0.607381261893901,0.56777466588691,0.608633349832647,0.657630385364161,0.739011589269627,0.528285909266238,0.563017560970509,0.56123059453585,0.638964680041408,0.57823662910808,0.567437085151608,0.640064095958503,0.588983708558928,0.70135381992359,0.502211303611722,0.557895434633871,0.505923159560114,0.55019793313644,0.618206367752567,0.527899954324866,0.675797877816051,0.548388992955719,0.614768137313269,0.57414375659797,0.534436989533157,0.718421938370378,0.724191128045052,0.584478415059266,0.540297636765956,0.576683437788539,0.537500877970706,0.529773238347215,0.527413439948632,0.588095735137012,0.510324281954411,0.558385123802503,0.597609028961855,0.59534676958722,0.540685318504307,0.542286202468441,0.55194753213651,0.687241037889145,0.522010097919781,0.56618587117534,0.591810267511297,0.70495657944177,0.528821509109252,0.518281625623661,0.761352510128375,0.791513687303873,0.700533851397738,0.751322701101418,0.607878782146022,0.615400593718691,0.825314930961437,0.547312400522819,0.556135177792693,0.630262597530925,0.582216746177821,0.518361788495582,0.51661793781935,0.576377481887476,0.752896359246674,0.680586471691516,0.600977733520748,0.508131768498364,0.637022106726718,0.626652492697138,0.610578107680954,0.604488329962399,0.500211920932285,0.568992439625774,0.52014334587142,0.542727053162159,0.776197884276258,0.553639217777563,0.871267939318061,0.508096721818791,0.54624056526266,0.518463966874734,0.590429303889993,0.706119010586803,0.718698958009829,0.603927116180966,0.589800712903044,0.720183524143889,0.730614736349577,0.693818723483503,0.535465818375374,0.777630971446394,0.531944429726493,0.625452744063673,0.615215743676152,0.472950737049137,0.500405773413176
"GP127",0.621605449044501,0.493447232529412,0.574578759561912,0.497363494016067,0.560338570267051,0.518704144399908,0.568873114912533,0.579918812190224,0.579154074962447,0.619831811955179,0.519259972984133,0.661232734369478,0.530044121825967,0.472311380698405,0.720878602651362,0.514964499930922,0.828999656127908,0.566789108783591,0.716183927373087,0.589419403672134,0.574652992455252,0.64282467339369,0.530111502853621,0.602208987920868,0.584216909771849,0.541201453212634,0.533519061185338,0.520427499174671,0.6069424875736,0.579273329582841,0.543190842855959,0.567648567914161,0.504840272003801,0.619859366472354,0.556315646417869,0.582443977120802,0.504128116031583,0.491011148177728,0.785640279347052,0.625763113582459,0.646860305497427,0.636070568838477,0.557559689206111,0.461554522791853,0.464026639071089,0.567353654089368,0.551369214668541,0.526632281125803,0.570137213696258,0.649016492759427,0.529857305846497,0.499356424512388,0.550430015858518,0.532368506565614,0.537454242302108,0.770059752799499,0.607998921084186,0.642579027504913,0.708246617411429,0.589027623770004,0.467860803184725,0.464757863890118,0.555138247929372,0.466277808412504,0.577762526134246,0.567101763755925,0.642051219671392,0.582775056875096,0.582819950602465,0.615147489179943,0.771447437954896,0.914505771722465,0.539479419686547,0.552349938273444,0.884791163493902,0.786437021639273,0.680479819344005,0.843327325611673,0.844947794493322,0.559190297093727,0.579422247999677,0.777444026445793,0.746882693788099,0.499737676601715,0.886777031619217,0.89999163186054,0.942555903183027,0.941388516215442,0.843328888330793,0.76073753778196,0.800312029725188,0.859018395964296,0.775792907804802,0.849124203762547,0.882813625570428,0.562290730478251,0.508643111155016,0.52990115872981,0.822208104984325,0.778318811120093,0.740191197064418,0.732625905684945,0.490295548231903,0.74497869070284,0.696869317704254,0.490254788937503,0.562949590333346
"GP128",0.498771229657513,0.525104506212105,0.637301247935823,0.540328292634297,0.52932109707852,0.562124184610114,0.55120906471628,0.504539360303042,0.502697309913618,0.562808918812825,0.586252746131361,0.520097987654646,0.554499953684192,0.506662327226132,0.502522082570203,0.488701589237033,0.539859634143591,0.752778684390114,0.503854725570091,0.527425456082433,0.520976711697556,0.561521804302466,0.539119383894826,0.541308138145248,0.543139125170851,0.552770983243026,0.520863770839848,0.545114229517106,0.553529581336627,0.52764216429082,0.523415255739341,0.533636993506498,0.598300382072297,0.509993179758604,0.612103096408845,0.531213697612631,0.757074419825873,0.571295411793571,0.500845840042107,0.533611564874508,0.5203255212952,0.519579217230786,0.544793165106723,0.609572897525581,0.575288728897779,0.521951036836494,0.617729884853851,0.537531631379622,0.562974796491083,0.566290521485228,0.594975569594995,0.637445441959384,0.643524680283387,0.615324657885295,0.542377802378589,0.502757095571171,0.547661169509667,0.550261647567807,0.526150525191383,0.501517166470616,0.536645405204678,0.616736276295028,0.533700535929422,0.489417669428113,0.554956728260051,0.601850078527402,0.515369758320526,0.641342809243639,0.574395287897903,0.563594419814004,0.507737533442079,0.591180630069287,0.62729701346125,0.703828791825396,0.580517624556517,0.58446142701843,0.610560376424833,0.539875833756708,0.531763587727343,0.504933941797217,0.595943404783557,0.584936844980349,0.55912548530542,0.768343306180463,0.620895240548156,0.569180692505968,0.556267838684761,0.514762044038444,0.629663777571198,0.522014727016062,0.537543570427771,0.51419623563116,0.538785311609642,0.541225268382135,0.577506853454183,0.522353204637971,0.513983597050172,0.525307310723457,0.536747475070659,0.560310228677963,0.577672362120433,0.503997439668377,0.527384361058421,0.536327638293934,0.571217471608764,0.537723709638836,0.499735709745994
"GP129",0.531599298994308,0.519997176880543,0.585345708811908,0.537931402472155,0.529083885711628,0.516669769044249,0.526142533139152,0.563516433572055,0.562753839371564,0.577456933902551,0.519538754807447,0.563283264192737,0.537335702378893,0.619306841222731,0.535048905412173,0.512335512426517,0.527423992337133,0.827626126259778,0.516473785115458,0.513694473559637,0.502818539195825,0.519667655510401,0.569816251781639,0.514947594373134,0.50405710485576,0.544854642514039,0.532360406135628,0.515193496958248,0.59188879200222,0.592099124244976,0.567856149153535,0.5782761149134,0.58013668487944,0.56517757912793,0.767978770489784,0.510410958984045,0.613479470619143,0.54399457629795,0.508992836034923,0.530289828475639,0.51900078391736,0.545739757652662,0.586753373295043,0.566917762725271,0.531825852288971,0.512565892557519,0.610813518249828,0.496244683720138,0.657475382747521,0.520605648461628,0.539748702638608,0.530308787362015,0.503887613226724,0.541261840030557,0.529479319460631,0.535389025227007,0.552545018363525,0.521010544031237,0.565138715803217,0.54261564509923,0.54802901532741,0.527586635446998,0.574067089676837,0.4910128691812,0.553265307157777,0.5207119464726,0.857735167241246,0.549151595063264,0.517542508189048,0.55287066868533,0.552337617762455,0.547896754082188,0.522314260402672,0.512342235417032,0.544523045975743,0.545318101404734,0.558253705359228,0.514645846645359,0.51102544153848,0.575008342687256,0.538101053009889,0.562230721088299,0.524568034443544,0.650137549051765,0.571410589420077,0.533304793608036,0.537360889850603,0.544971008960575,0.550564051455824,0.560133238375026,0.573647458513944,0.501409396302953,0.530614117374199,0.555733568554374,0.515277705837753,0.537646244607154,0.507724776542117,0.515940949900526,0.50834059409715,0.516375222316196,0.6696709463916,0.527153294185627,0.662061186643636,0.537929266486858,0.536133406511566,0.531865096961926,0.502032817771798
"GP130",0.519754904539775,0.522233761249963,0.583073198358778,0.646307436917342,0.616679326784313,0.589716238939659,0.62839425994692,0.526745100713584,0.531763703975173,0.575127208166324,0.555346501557244,0.539842379669802,0.516791089300107,0.631793794198346,0.551807900454484,0.596520338538882,0.526736031963631,0.480027396176404,0.53007976017037,0.71974662263871,0.506974936906104,0.527811865571333,0.542192237210431,0.556832564796502,0.554844194560441,0.647422805282108,0.58790804311918,0.556934670082806,0.539168849349905,0.565066355084952,0.554736298153909,0.604834356373385,0.569351575800768,0.680602696253759,0.781813917733972,0.512913985196414,0.524036047873967,0.492081925964555,0.545094845101976,0.616431288360978,0.529178595173709,0.506548674272725,0.530082702518278,0.548604523231141,0.521497691309825,0.589694260720261,0.554267630636955,0.669482334319914,0.50788107700283,0.636737080397531,0.639535432045128,0.530092814355511,0.502397753960183,0.530205795075606,0.567412486416844,0.722615929026242,0.636754516111095,0.585715921177674,0.552607634561748,0.528232234533194,0.667948795869894,0.511454159128324,0.517186654936091,0.599247495177686,0.65563374511318,0.559687745201313,0.8024064107661,0.514447717116372,0.628268052155788,0.51731909980469,0.584390687720855,0.674970084989952,0.589151667025501,0.52921349224474,0.622010301914489,0.721448730165559,0.583496763921104,0.624156364509062,0.684896120633288,0.586422744578434,0.539010174608717,0.682829352068062,0.568178198906551,0.515390689039463,0.658844413930487,0.719213799692902,0.708782113537168,0.623454653749434,0.668570122648334,0.603747716125532,0.576040913826082,0.685128394088787,0.561261726204861,0.724865010839223,0.55754238586852,0.539612841377043,0.545074262174744,0.506960936656648,0.543493219902265,0.561352330576848,0.688154976671581,0.667349994470883,0.697328939141861,0.506946130149664,0.542833923206189,0.556739743041991,0.526611140971531
"GP131",0.527576512320624,0.513659241822241,0.565630173091872,0.531225749798129,0.527159107350767,0.508403644341886,0.52785224444964,0.546405448851352,0.541364614194141,0.523248324837889,0.491545042269794,0.50953516856521,0.543054468158524,0.527416340091991,0.503315560475536,0.559668571500169,0.62054964572947,0.55795834198736,0.511095776911064,0.548442847738284,0.550892570159734,0.544521586798457,0.535013196442556,0.519136327594429,0.526210505464206,0.533396173510512,0.519952608574219,0.536010547306781,0.50747928173398,0.521018770747978,0.518458136870492,0.522238933970786,0.534907916617175,0.568121456419408,0.565181012896146,0.520674306809154,0.547934975998785,0.556605739638874,0.615273433072133,0.508515847574316,0.559066949154519,0.496404543962878,0.53696277868648,0.54214312274942,0.589585021256701,0.56679290317205,0.519999476840024,0.551053569589296,0.571181304860239,0.56861144903419,0.552592890173002,0.518077735735405,0.512897191899629,0.554270417892845,0.551936241491988,0.529864061297421,0.550740027344295,0.497525693218605,0.580873761201116,0.5076642649257,0.516848722805018,0.543381125089747,0.60620888300421,0.516888475031089,0.569764006538525,0.589355327198806,0.474341211304879,0.509381148125658,0.525499216448205,0.577155990814247,0.517475188505049,0.558991576033531,0.514365089192174,0.503116978167885,0.503693193004079,0.547691155574006,0.593032876362358,0.569714523385989,0.539603730377679,0.516118794461774,0.509818450987518,0.507526723197529,0.608087091266198,0.550807963920019,0.565437653421727,0.53024699984615,0.558788043200463,0.505447861552364,0.52294353815955,0.563336936661962,0.548789010230048,0.57547906114366,0.583776389014126,0.598990476703094,0.631604468732458,0.529290127695335,0.51817766123355,0.557650634904797,0.62521347008689,0.683276450695377,0.520189893480628,0.524315022221599,0.504755942225566,0.507647033158813,0.485293409813359,0.577135707703444,0.545466052565746
"GP132",0.542344502841424,0.510873297015531,0.555836068703168,0.518189805316099,0.546069872321453,0.521665884337679,0.528883839844341,0.504226047704098,0.532115764936623,0.51337619392309,0.551222081518047,0.518222607081905,0.505591274553871,0.509764535589483,0.521422690089188,0.505916861361365,0.669803808466648,0.534471906556291,0.519522558021664,0.491763950137131,0.506148763757032,0.535095665779327,0.509618921045704,0.520462914941209,0.512748382699738,0.549211597869178,0.496173575658804,0.527749475704848,0.508536816521811,0.520228140561562,0.538812086322786,0.514372822097442,0.537711228570298,0.657949242698102,0.819323281626544,0.585824406972827,0.578814900324201,0.537014753239009,0.608956488801375,0.513960758182028,0.529629613359006,0.509114806232732,0.571654785133863,0.611821991855732,0.632341507379948,0.570003329837286,0.532593551870733,0.561647476966926,0.554510135661218,0.502388854272288,0.501288120252313,0.534900926905191,0.536122399213381,0.596500132843744,0.505249651266714,0.494278278564933,0.501020126517041,0.516556512895488,0.520512358317014,0.50732972209888,0.585346030234833,0.531851621070843,0.554887930017089,0.571856083234842,0.593184643532193,0.633501553782291,0.751876531635505,0.612289842698236,0.530825776959035,0.59253866318913,0.513505845091731,0.511334054251794,0.49862510478973,0.530075252339707,0.600394636657692,0.535526289075449,0.548430032013223,0.509150698325957,0.531350652765186,0.528334945053269,0.54770765070943,0.488542625028751,0.590975166609589,0.526641345463904,0.51381553566399,0.521542946610097,0.505845375466067,0.55097084171832,0.532154111330602,0.545462391847151,0.527939075494312,0.528900008005723,0.533440907244308,0.539238062006296,0.564988988870689,0.542469965917215,0.516169647107505,0.518933842546167,0.636082298565286,0.752958815060578,0.604186683431123,0.484217315520231,0.571466126929965,0.503078200195674,0.517427054640087,0.488591992913177,0.500471355131397
"GP133",0.501495608499391,0.499979560370656,0.65260904718973,0.52036101176597,0.514236060470282,0.529674561559037,0.510138297939557,0.551184999051941,0.531633881308229,0.5551143365896,0.551532478776041,0.539456138387165,0.574402463672026,0.61196906191134,0.504953255977161,0.569175263476689,0.54295078302815,0.632166374902335,0.536018939703631,0.495105338451012,0.543915377625755,0.569161553510305,0.51746156516127,0.500462784738369,0.522930907613942,0.529534856936882,0.531752571962923,0.564289690014904,0.537638667168673,0.534238873095095,0.536609673857492,0.573960475177389,0.540243081126025,0.632394276879592,0.731017275744852,0.746421611965233,0.503872737857071,0.547957237325826,0.549991647043122,0.600529107169749,0.567951491728452,0.508236705831924,0.5629437961798,0.621073141040303,0.585648862598255,0.569195156175207,0.62485933880637,0.581138953915121,0.533603290737541,0.621557518300192,0.505709806302608,0.588223420685761,0.639565997842759,0.637788341591107,0.500888116200605,0.571523975176905,0.593278005615459,0.597841983186073,0.615018544893478,0.60389426459141,0.550189613705375,0.620462424709937,0.644889247218696,0.549800020579708,0.562931254660768,0.513591034837086,0.770401533267272,0.577417006193774,0.556648341284741,0.57971944900193,0.500584793837043,0.533183822785352,0.540742579801981,0.693008694673644,0.58271508107754,0.538026528740747,0.585582316722054,0.663623689991029,0.583833830729868,0.548874403079637,0.739786617332922,0.513816208757096,0.564964003003648,0.857135879362681,0.526148246957427,0.561656806809609,0.539294799573476,0.522974015358772,0.587848657815396,0.569696472553234,0.53445694171606,0.505271594670441,0.644244651996863,0.565986387866009,0.558075991503469,0.495414432766114,0.537427297061028,0.508805439429471,0.564721503558449,0.553723747804237,0.68037624456951,0.66617785573054,0.511642417370479,0.559028974297953,0.608789564123549,0.55954141386809,0.526882291087629
