"GP","blood","spleen","LN","bone marrow","lung","liver","peritoneal cavity","colon epi","small intestine epi","colon LP","small intestine LP","skin","mammary gland","uterus","placenta","submandibular gland","kidney","CNS"
"GP184",0.577006236737478,0.534583688790699,0.562435965188831,0.578525886852102,0.534659409977389,0.57347014231536,0.657297551590922,0.575585080502698,0.555873803014677,0.603093825081679,0.565898643560036,0.594931832503531,0.661412773945617,0.600261314057162,0.537347214868602,0.63837617957752,0.572455494407704,0.593803602739884
"GP185",0.565812437103798,0.503584846114921,0.504179525651249,0.54684981598334,0.512290867540042,0.564027232245175,0.574239879326851,0.551176161452777,0.60208709974732,0.567586311522807,0.531748467623297,0.562535267076792,0.59763267360203,0.563090024643289,0.515532454029885,0.687619416150009,0.50696818710503,0.520941810338434
"GP186",0.572528618987131,0.498651501473469,0.521337431811927,0.544646338485243,0.567486863735758,0.525067442496551,0.59884332048523,0.530749469840466,0.536494483542058,0.564475904398737,0.555945948191384,0.512902722924803,0.641642442383107,0.66311495243188,0.573933647707478,0.597182235379865,0.508514789429883,0.600469362385144
"GP187",0.543042754732849,0.519742343059997,0.504393579071519,0.516874436764604,0.569074522750945,0.55570051800672,0.501431840043875,0.498934451144325,0.49856018835823,0.496008413851946,0.517311712926907,0.535230551966626,0.531013102348605,0.573842034256166,0.595672786481714,0.544445381585706,0.565626985683278,0.758134265446174
"GP188",0.573817232991213,0.522414353241328,0.561127207539223,0.60864956973002,0.602407077280683,0.503689030290123,0.604770512189138,0.581621392424761,0.541686279716517,0.534055008772228,0.531934992842035,0.611445574071061,0.579530721206843,0.612804333369224,0.649794672464123,0.564105725272847,0.514787769067235,0.842412236142601
"GP189",0.572894459454984,0.509479079349173,0.565397419623286,0.583619022941309,0.599334243156031,0.5056825683144,0.618569157299797,0.550295458562284,0.543448474816197,0.564369954868415,0.512169190818358,0.564780654642345,0.640076549520112,0.644615238107423,0.638312394792406,0.520781342871638,0.508750944089686,0.872082008297975
"GP190",0.500233681727991,0.517834289649188,0.497840334980868,0.502847681571192,0.50695095096324,0.500049453614533,0.51258746395733,0.513533463413013,0.528821518976725,0.534337156911659,0.531159715981453,0.525031891055292,0.510877756712006,0.502074636516692,0.521962750597159,0.555293825789408,0.519700674331784,0.572110532849645
"GP191",0.526995101415184,0.559966014722567,0.541660529447037,0.561888061125433,0.502606453125729,0.561712463837369,0.57607988464647,0.520844535752023,0.558597786525758,0.582738081014223,0.557358875445677,0.646052136774684,0.551938985026128,0.59883826976907,0.555297904080834,0.59646960446776,0.597745140560773,0.540766585670504
"GP192",0.516001504586685,0.556108275728588,0.609204143061566,0.519257560030342,0.516658969945645,0.557813228658102,0.533367899308373,0.515286101818144,0.61390389325619,0.590472875456052,0.619546438140895,0.6387570520863,0.537369985903858,0.679587120973154,0.656775440459075,0.622918992915268,0.558576576693417,0.565159103845898
"GP193",0.508166419175334,0.535814767535156,0.531718130422725,0.537908297826744,0.531420450139368,0.520517650769523,0.519695121958469,0.561002516946804,0.540464839470707,0.545024563562563,0.548968374458117,0.614434908169195,0.542729118145726,0.601532868732728,0.558700175604943,0.502960102477518,0.533003908087828,0.540483459362686
"GP194",0.545023986796846,0.527637186614838,0.576791719717525,0.572911439681055,0.562574260355486,0.556159700179894,0.658350957119572,0.565664354925214,0.550353032629004,0.577063624351402,0.561695866565472,0.559202900835673,0.67247858321826,0.675551235744294,0.639872087898542,0.608625086090045,0.561888495029532,0.433635490136989
"GP195",0.511640322665138,0.529002268549562,0.524766347604787,0.504359757758802,0.517753435249209,0.503871807255878,0.516935265482882,0.500404505297712,0.571550612969717,0.526400547863934,0.502306918950382,0.56086439632533,0.502400073587993,0.506121671758568,0.537397757601201,0.500534467579167,0.508147464651937,0.541563408213461
"GP196",0.55309054250528,0.540220034560299,0.559818932223438,0.505157767485878,0.615887632462842,0.539364752569763,0.504891555265909,0.535911866889804,0.596520979226195,0.541644314035826,0.552483877259662,0.583252184332999,0.515139647251919,0.488888264824412,0.680846943932779,0.550194589087602,0.497401603118281,0.554240939640268
"GP197",0.59049740299941,0.505143864496488,0.495842924321072,0.595601147262783,0.55254419544873,0.524462069778203,0.648667320748833,0.567093566218643,0.49447136184479,0.596334797513143,0.555677628711704,0.769886909625599,0.58354447972765,0.617371314280237,0.542881847018236,0.661933156067907,0.544031781329294,0.663029680368201
"GP198",0.522314555149273,0.520525908243711,0.538855434731403,0.52463952066278,0.527714966196282,0.55062548811444,0.580698219040075,0.531817144378482,0.530858069753437,0.556015371755291,0.541005724704597,0.556180794585862,0.613568311457096,0.517987364297375,0.520944951381337,0.557830622904457,0.553780474609487,0.727289603881713
"GP199",0.520781482690343,0.533321904961024,0.567001310524075,0.554035339092866,0.527482208376802,0.567022634347689,0.642185529871522,0.595889940291145,0.580747137195608,0.573057455292981,0.504545527663867,0.535200995887803,0.589269593747175,0.528808154171938,0.517691748958057,0.549700409614805,0.572662116671988,0.696453842994596
"GP200",0.513177039128143,0.531494674176891,0.513446279011172,0.496223853416353,0.511827152296853,0.525539209697856,0.50519135079517,0.528219396131164,0.530833504417673,0.54370088823008,0.530600708775553,0.565277163305286,0.506698863415875,0.518616896204622,0.497349191615521,0.533697929486151,0.548034819136988,0.750406358304821
